"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract","Data Availability Assessment"
"The Pace of Vocabulary Growth Helps Predict Later Vocabulary Skill","https://scispace.com/paper/the-pace-of-vocabulary-growth-helps-predict-later-vocabulary-1a3lmqpej0","2012","Journal Article","Child Development","Meredith L. Rowe
Stephen W. Raudenbush
Susan Goldin-Meadow","10.1111/J.1467-8624.2011.01710.X","","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses velocity and acceleration to predict later vocab, highlighting SES‑related variability; lacks fine‑grained daily/weekly data, explicit spurt modeling, or step‑function comparisons.","Children vary widely in the rate at which they acquire words—some start slow and speed up, others start fast and continue at a steady pace. Do early developmental variations of this sort help predict vocabulary skill just prior to kindergarten entry? This longitudinal study starts by examining important predictors (socioeconomic status [SES], parent input, child gesture) of vocabulary growth between 14 and 46 months (n = 62) and then uses growth estimates to predict children’s vocabulary at 54 months. Velocity and acceleration in vocabulary development at 30 months predicted later vocabulary, particularly for children from low-SES backgrounds. Understanding the pace of early vocabulary growth thus improves our ability to predict school readiness and may help identify children at risk for starting behind.",""
"A longitudinal study of the relationship between early language development and play development","https://scispace.com/paper/a-longitudinal-study-of-the-relationship-between-early-3yagq88iz5","1991","Journal Article","Journal of Child Language","Tamiko Ogura","10.1017/S0305000900011065","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0305000900011065","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses longitudinal milestones to note vocabulary spurts, but lacks fine‑grained word counts and model comparisons; discusses differing rates across the four children.","Temporal correspondences between the attainment of specific milestones in play and language were examined through a longitudinal study of four Japanese children (aged 0;7 to 0;11 at the beginning of the study). There were developmental correspondences between the onset of six language landmarks (the emergence of first words, naming words, vocabulary spurts, word-chains, nonproductive two-word utterances, productive two-word utterances) and the onset of subcategories of play. Language and play both reflected the development of underlying symbolic ability, and both developed in a parallel manner at the single-word stage. After the emergence of word-chains, language and play developed interdependently. All the children proceeded through the same sequence of stages, but the rate of development was different depending on their environment.",""
"The Development of Early Phonological Networks: An Analysis of Individual Longitudinal Vocabulary Growth","https://scispace.com/paper/the-development-of-early-phonological-networks-an-analysis-i7f1r697d52x","2025","Journal Article","Cognitive Science","Judith Kalinowski
Laura Hansel
Michaela Vystrčilová
Alexander S. Ecker
Nivedita Mani","10.1111/cogs.70109","","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses longitudinal individual vocab data over months; finds rich‑get‑richer connectivity predicts learning. Does not examine spurt timing or compare step vs gradual models, so limited on spurt analysis.","Abstract While much work has emphasized the role of the environment in language learning, research equally reports consistent effects of the child's knowledge, in particular, the words known to individual children, in steering further lexical development. Much of this work is based on cross‐sectional data, assuming that the words typically known to children at n months predict the words typically known to children at n +x months. Given acknowledged variability in the number of words known to individual children at different ages, a more conclusive analysis of this issue requires examination of individual differences in the words learned by individual children across development, that is, using longitudinal data. In the current study, using longitudinal vocabulary data from children learning Norwegian, we ask whether the phonological connectivity of a word to words that the child already knows or words in the child's environment predicts the likelihood of the child learning that word across development. The results suggest that the early vocabulary grows predominantly in a rich‐get‐richer manner, where word learning is predicted by the connectivity of a word to already known words. However, word learning is, to a lesser extent, also influenced by the connectivity of a word to words in the child's linguistic environment. Our results highlight the promise of using longitudinal data to better understand the factors that influence vocabulary development. ",""
"The precision of 12-month-old infants’ link between language and categorization predicts vocabulary size at 12 and 18 months","https://scispace.com/paper/the-precision-of-12-month-old-infants-link-between-language-2i17jgoasc","2015","Journal Article","Frontiers in Psychology","Brock Ferguson
Mélanie Havy
Sandra R. Waxman","10.3389/FPSYG.2015.01319","https://scispace.com/pdf/the-precision-of-12-month-old-infants-link-between-language-2i17jgoasc.pdf","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Analyzes how infants' precise language‑category links predict later vocab size, highlighting individual variability, but lacks fine‑grained longitudinal vocab measures, spurt analysis, or model comparisons.","Infants’ initially broad links between language and object categories are increasingly tuned, becoming more precise by the end of their first year. In a longitudinal study, we asked whether individual differences in the precision of infants’ links at 12 months of age are related to vocabulary development. We found that, at 12 months, infants who had already established a precise link between labels and categories understood more words than those whose link was still broad. Six months later, this advantage held: At 18 months, infants who had demonstrated a precise link at 12 months knew more words and produced more words than did infants who had demonstrated a broad link at 12 months. We conclude that individual differences in the precision of 12-month-old infants’ links between language and categories provide a reliable window into their vocabulary development. We consider several causal explanations of this relation.",""
"Differences in Two Sisters' Acquisition of First Verbs.","https://scispace.com/paper/differences-in-two-sisters-acquisition-of-first-verbs-4b4ax88nbn","1993","","","Susan R. Braunwald","","https://scispace.com/pdf/differences-in-two-sisters-acquisition-of-first-verbs-4b4ax88nbn.pdf","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Compares two sisters' verb acquisition, highlighting individual variability; provides detailed, short‑term transcript data but lacks extended 12‑18‑month spans, spurt analysis, or model comparisons.","",""
"Toward a Precision Science of Word Learning: Understanding Individual Vocabulary Pathways","https://scispace.com/paper/toward-a-precision-science-of-word-learning-understanding-69nndsq2yv","2021","Journal Article","Child Development Perspectives","Larissa K. Samuelson","10.1111/CDEP.12408","https://srcd.onlinelibrary.wiley.com/doi/epdf/10.1111/cdep.12408","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Emphasizes variability across children and proposes formal models, but lacks fine‑grained longitudinal data or explicit spurt analysis; only loosely discusses step vs gradual patterns.","Toddlers vary widely in the rate at which they develop vocabulary. This variation predicts later language development and school success at the group level; however, we cannot determine which children with slower vocabulary development in the second year will continue to have difficulty. In this article, I argue that this is because we lack theoretical understanding of how multiple processes operate as a system to create individual children’s pathways to word learning. I discuss the difficulties children face when learning even a single concrete noun, the multiple general cognitive processes that support word learning, and some evidence of rapid development in the second year. I present work toward a formal model of the word learning system and how this system changes over time. The long-term goal of this work is to understand how individual children’s strengths and weaknesses create unique vocabulary pathways, and to enable us to predict outcomes and identify effective interventions.",""
"Early vocabulary growth: relation to language input and gender.","https://scispace.com/paper/early-vocabulary-growth-relation-to-language-input-and-44xrne9gsy","1991","Journal Article","Developmental Psychology","Janellen Huttenlocher
Wendy Haight
Anthony S. Bryk
Michael Seltzer
Thomas Lyons","10.1037/0012-1649.27.2.236","","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses longitudinal vocab counts for 22 children to link maternal speech and gender to growth; emphasizes variability across kids but lacks fine‑grained daily data, spurt modeling, or step‑vs‑gradual comparisons.","This study examines the role of exposure to speech in children's early vocabulary growth. It is generally assumed that individual differences in vocabulary depend, in large part, on variations in learning capacity. However, variations in exposure have not been systematically explored. In this study we characterize vocabulary growth rates for each of 22 children by using data obtained at several time points from 14 to 26 months. We find a substantial relation between individual differences in vocabulary acquisition and variations in the amount that particular mothers speak to their children. The relation between amount of parent speech and vocabulary growth, we argue, reflects parent effects on the child, rather than child-ability effects on the parent or hereditary factors. We also find that gender is an important factor in rate of vocabulary growth. Early childhood is a period of rapid linguistic development. By 2 years, the average child acquires 900 root words (cf. Carey, 1978) and at least a rudimentary syntax (cf. Brown, 1973). Although there has been considerable recent interest in syntactic development, much less attention has been devoted to lexical development. Yet in tracing the development of language from its inception, lexical development must necessarily be a focus of study because the acquisition of words constitutes the child's initial achievement as a language user. A certain amount of vocabulary must be acquired before words can be combined into sentences, and, indeed, several months elapse between the time children start to produce words and the time they start to produce multiword utterances. In addition, vocabulary and syntax are not independent aspects of language knowledge; for example, verbs frequently encode actions involving relations among entities (e.g., give, feed) which are specified by the verb together with its arguments. A major concern in the recent work on syntactic development has been with the relative contributions of the child's innate preparedness for language versus language input. Yet the rapid growth of vocabulary in early childhood also is a manifestation of the human preparedness for language, and parallel questions arise concerning the relative contributions of capacity and input. Especially at the start of language learning, innate preparedness surely plays a role in acquiring word meanings because inferences about meanings are based on pairings of words with situations. As Quine (1969) has persuasively argued, the variety of aspects of a situation which might be encoded by a word is enormous. Because of this, Gleitman and Wanner (1982) point out, it seemscritical to posit innately available constraints on the possible meanings children entertain.",""
"The development of early phonological networks: An analysis of individual longitudinal vocabulary growth","https://scispace.com/paper/the-development-of-early-phonological-networks-an-analysis-3o6xqtsl1u","2024","Preprint","","Judith Kalinowski
Laura Hansel
Michaela Vystrčilová
Alexander S. Ecker
Nivedita Mani","10.31234/osf.io/xd5j3","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses longitudinal Norwegian vocabulary data to examine phonological connectivity, showing rich‑get‑richer growth. Does not analyze naming explosions or compare step‑function vs gradual models, but notes variability across children.","While much work has emphasized the role of the environment in language learning, research equally reports consistent effects of the child’s knowledge, in particular, the words known to individual children, in steering further lexical development. Much of this work is based on cross-sectional data, assuming that the words typically known to children at n months predict the words typically known to children at n+x months. Given acknowledged variability in the number of words known to individual children at different ages, a more conclusive analysis of this issue requires examination of individual differences in the words learned by individual children across development, i.e., using longitudinal data. In the current study, using longitudinal vocabulary data from children learning Norwegian, we ask whether the phonological connectivity of a word to words that the child already knows or words in the child’s environment predicts the likelihood of the child learning that word across development. We compare three different measures of phonological connectivity that have been used in the literature to-date. The results suggest that the early vocabulary grows predominantly in a rich-get-richer manner, where word learning is predicted by the connectivity of a word to already known words. However, word learning is, to a lesser extent, also influenced by the connectivity of a word to words in the child’s linguistic environment. Our results highlight the promise of using longitudinal data to better understand the factors that influence vocabulary development and the insights to be gained from analyzing different measures of the same construct. ",""
"A Year of Nouns From English-learning Infants’ Daily Lives: the SEEDLingS-Nouns","https://scispace.com/paper/a-year-of-nouns-from-english-learning-infants-daily-lives-sys33zz301kv","2025","Journal Article","","Evgenii Kalenkovich
Sharath Koorathota
Shaelise Tor
Andrei Amatuni
Shannon Egan-Dailey
Charlotte E. Moore
Catherine Laing
Hallie Garrison
Gladys Baudet
Federica Bulgarelli
Sarp Uner
Lillianna Righter
Elika Bergelson","10.31234/osf.io/3a487_v1","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides a noun annotation dataset from 44 infants; does not analyze spurt dynamics, model comparisons, or individual trajectory visualizations.","This paper describes a dataset consisting of manually annotated nouns from a corpus of longitudinal day-long audio and hour-long video recordings collected monthly from 44 babies from age 6 months to age 17 months. This dataset was created as part of a larger project, called SEEDLingS, that examines the development of iinfants’ language comprehension before and after their first birthday, from earliest comprehension to the early days of word produc tion. This paper provides an overviewof the corpus, describes how and why the nouns from the corpus were annotated, and discusses considerations for reuse of this dataset for future work. The described annotations and relevant metadata are publicly available alongside this manuscript. ",""
"Capturing the Heterogeneity of Word Learners by Analyzing Persons","https://scispace.com/paper/capturing-the-heterogeneity-of-word-learners-by-analyzing-62cpbqi8zgfq","2024","Journal Article","Behavioral sciences","Ian T. Jones
Sarah C. Kucker
Lynn K. Perry
James W. Grice","10.3390/bs14080708","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses person‑centered analysis to highlight heterogeneity across children, but lacks longitudinal vocab counts, spurt modeling, or step‑function vs gradual‑acceleration comparisons.","Accurately capturing children’s word learning abilities is critical for advancing our understanding of language development. Researchers have demonstrated that utilizing more complex statistical methods, such as mixed-effects regression and hierarchical linear modeling, can lead to a more complete understanding of the variability observed within children’s word learning abilities. In the current paper, we demonstrate how a person-centered approach to data analysis can provide additional insights into the heterogeneity of word learning ability among children while also aiding researchers’ efforts to draw individual-level conclusions. Using previously published data with 32 typically developing and 32 late-talking infants who completed a novel noun generalization (NNG) task to assess word learning biases (i.e., shape and material biases), we compare this person-centered method to three traditional statistical approaches: (1) a t-test against chance, (2) an analysis of variance (ANOVA), and (3) a mixed-effects regression. With each comparison, we present a novel question raised by the person-centered approach and show how results from the corresponding analyses can lead to greater nuance in our understanding of children’s word learning capabilities. Person-centered methods, then, are shown to be valuable tools that should be added to the growing body of sophisticated statistical procedures used by modern researchers. ",""
"Screen media exposure and young children's vocabulary learning and development: A meta-analysis","https://scispace.com/paper/screen-media-exposure-and-young-children-s-vocabulary-18qxftw4","2023","Journal Article","Child Development","Mengguo Jing
Heather L. Kirkorian
Marie-Louise Mares","10.1111/cdev.13927","https://academic.oup.com/chidev/article-pdf/94/5/1398/64280702/cdev13927.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses meta‑analysis of 63 studies; reports aggregate effect sizes of screen media on vocabulary, not fine‑grained longitudinal data or spurt modeling.","This meta-analysis synthesizes research on media use in early childhood (0-6 years), word-learning, and vocabulary size. Multi-level analyses included 266 effect sizes from 63 studies (Ntotal  = 11,413) published between 1988-2022. Among samples with information about race/ethnicity (51%) and sex/gender (73%), most were majority White/Non-Hispanic and between 40%-60% female. Analyses revealed a small overall positive relation between screen media exposure and vocabulary (r = .23). Experimental studies yielded a small-to-medium effect (r = .30), with stronger effects for e-books than TV/video or games/apps, and non-significant effects for video chat. In correlational studies, there was no overall association between vocabulary size and naturalistic media exposure (r = .07), with the exception of naturalistic exposure to educational media (r = .17).",""
"Deepening kindergarteners' science vocabulary: A design study","https://scispace.com/paper/deepening-kindergarteners-science-vocabulary-a-design-study-2t5rtzur93","2016","Journal Article","Journal of Educational Research","Allison Ward Parsons
Camille Bryant","10.1080/00220671.2014.968913","https://www.researchgate.net/profile/Camille-Bryant/publication/301598892_Deepening_kindergarteners%27_science_vocabulary_A_design_study/links/573bb78608ae298602e45b03/Deepening-kindergarteners-science-vocabulary-A-design-study.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** The study reports an 8‑week group intervention on science vocabulary for kindergarteners, lacking fine‑grained individual trajectories, spurt analysis, model comparisons, or emphasis on child‑level variability.","Early, effective instruction to introduce both science vocabulary and general academic language may help children build a strong conceptual and linguistic foundation for later instruction. In this study, a design research intervention was employed to expose children to a variety of interrelated science content words to increase both the breadth and the depth of their vocabularies. This 8-week intervention targeted specific science content vocabulary development through adapting teachers' practices to include use of three instructional techniques: Teachers interactively read aloud information books, engaged students in conversation, and provided hands-on science activity centers. Results demonstrated that children deepened their understanding of the targeted vocabulary words.",""
"Predicting vocabulary growth in children with and without specific language impairment: A longitudinal study from 2; 6 to 21 years of age","https://scispace.com/paper/cSMF3zxseHoJ","","","","ML Rice
L Hoffman","","https://pmc.ncbi.nlm.nih.gov/articles/PMC4398600/pdf/JSLHR-58-345.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses long‑term vocabulary measures to track children into adulthood, but lacks fine‑grained daily/weekly data and explicit spurt modeling; mentions variability across children, offering limited relevance to individual‑difference criteria.","",""
"It’s All in the Interaction: Early Acquired Words Are Both Frequent and Highly Imageable","https://scispace.com/paper/its-all-in-the-interaction-early-acquired-words-are-both-184w5rl8s8","2024","Journal Article","Open Mind","Joseph R. Coffey
Margarita Zeitlin
Jean Crawford
Jesse Snedeker","10.1162/opmi_a_00130","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes cross‑sectional CDI data for 1461 children; examines frequency and imageability effects, not longitudinal trajectories, spurt modeling, or individual variability.","Abstract Prior studies have found that children are more likely to learn words that are frequent in the input and highly imageable. Many theories of word learning, however, predict that these variables should interact, particularly early in development: frequency of a form is of little use if you cannot infer its meaning, and a concrete word cannot be acquired if you never hear it. The present study explores this interaction, how it changes over time and its relationship to syntactic category effects in children acquiring American English. We analyzed 1461 monolingual English-speaking children aged 1;4–2;6 from the MB-CDI norming study (Fenson et al., 1994). Word frequency was estimated from the CHILDES database, and imageability was measured using adult ratings. There was a strong over-additive interaction between frequency and imageability, such that children were more likely to learn a word if it was both highly imageable and very frequent. This interaction was larger in younger children than in older children. There were reliable differences between syntactic categories independent of frequency and imageability, which did not interact with age. These findings are consistent with theories in which children’s early words are acquired by mapping frequent word forms onto concrete, perceptually available referents, such that highly frequent items are only acquired if they are also imageable, and vice versa.",""
"The timescales of word learning in children with language delays: In-the-moment mapping, retention, and generalization.","https://scispace.com/paper/the-timescales-of-word-learning-in-children-with-language-904it7m1","2022","Journal Article","Journal of Child Language","Sarah C. Kucker
Erin Seidler","10.1017/S0305000921000817","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/CFF3D29D9BB55CB37A41326367A8FBE9/S0305000921000817a.pdf/div-class-title-the-timescales-of-word-learning-in-children-with-language-delays-in-the-moment-mapping-retention-and-generalization-div.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Examines in‑the‑moment mapping, retention, and generalization across groups; lacks fine‑grained longitudinal trajectories, spurt analysis, model comparison, or detailed individual‑difference emphasis.","Learning new words and, subsequently, a lexicon, is a time-extended process requiring encoding of word-referent pairs, retention of that information, and generalization to other exemplars of the category. Some children, however, fail in one or more of these processes resulting in language delays. The present study examines the abilities of children who vary in vocabulary size (including both children with normal language (NL) and late talking (LT) children) across multiple timescales/processes - known and novel word mapping, novel word retention, and novel noun generalization. Results indicate that children with lower language skills suffer from deficits in quick in-the-moment mapping of known words compared to their NL peers, but age and vocabulary size rather than normative vocabulary ranking or NL/LT status better predicts performance on retention and generalization processes. Implications for understanding language development as a holistic process with multiple interacting variables are discussed.",""
"It’s all in the interaction: early acquired words are both frequent and highly imageable","https://scispace.com/paper/its-all-in-the-interaction-early-acquired-words-are-both-4mwyjuthed","2024","Preprint","","Joseph Coffey
Jesse Snedeker","10.31234/osf.io/3mfcu","https://scispace.compdf/its-all-in-the-interaction-early-acquired-words-are-both-4mwyjuthed.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes aggregate CDI data for 1;4‑2;6 year olds, focusing on frequency‑imageability interaction; no individual longitudinal trajectories, spurt modeling, or child‑level variability.","Prior studies have found that children are more likely to learn words that are frequent in the input and highly imageable. Many theories of word learning, however, predict that these variables should interact, particularly early in development: frequency of a form is of little use if you cannot infer its meaning, and a concrete word cannot be acquired if you never hear it. The present study explores this interaction, how it changes over time and its relationship to syntactic category effects in children acquiring American English. We analyzed 1461 monolingual English-speaking children aged 1;4-2;6 from the MB-CDI norming study (Fenson et al., 1994). Word frequency was estimated from the CHILDES database, and imageability was measured using adult ratings. There was a strong over-additive interaction between frequency and imageability, such that children were more likely to learn a word if it was both highly imageable and very frequent. This interaction was larger in younger children than in older children. There were reliable differences between syntactic categories independent of frequency and imageability, which did not interact with age. These findings are consistent with theories in which children’s early words are acquired by mapping frequent word forms onto concrete, perceptually available referents, such that highly frequent items are only acquired if they are also imageable, and vice versa. ",""
"Lexical Category Acquisition Via Nonadjacent Dependencies in Context: Evidence of Developmental Change and Individual Differences","https://scispace.com/paper/lexical-category-acquisition-via-nonadjacent-dependencies-in-29cqaxvsy5","2014","","","Michelle Sandoval","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Studies infants' use of adjacent and nonadjacent cues for lexical category learning; no longitudinal word‑count data, spurt modeling, or step‑function vs gradual analyses.","Lexical categories like noun and verb are foundational to language acquisition, but these categories do not come neatly packaged for the infant language learner. Some have proposed that infants can begin to solve this problem by tracking the frequent nonadjacent word (or morpheme) contexts of these categories. However, nonadjacent relationships that frame categories contain reliable adjacent relationships making the type of context (adjacent or nonadjacent) used for category acquisition unclear. In addition, previous research suggests that infants show learning of adjacent dependencies earlier than learning of nonadjacent dependencies and that the learning of nonadjacent word relationships is affected by the intervening information (how informative it is and how familiar it is). Together these issues raise the question of whether the type of context used for category acquisition changes as a function of development. To address this question, infants ages 13, 15, and 18 months were exposed to an artificial language containing adjacent and nonadjacent information that predicted a category. Infants were then tested to determine whether they 1) detected the category using adjacent information 2) only detected the nonadjacent dependency, with no categorization, or 3) detected both the nonadjacent relationship and the category. The results showed high individual variability in the youngest age group with a gradual convergence towards detecting the category and the associated environments by 18 months. These findings suggest that both adjacent and nonadjacent information may be used at early stages in category acquisition. The results reveal a dynamic picture of how infants use distributional information for category acquisition and support a developmental shift consistent with previous infant studies examining dependencies between words.",""
"Factors in the Child´ s Growing Environment Influencing Early Vocabulary Development","https://scispace.com/paper/O3s1FVIV6zQJ","","","","A Nylund","","https://www.doria.fi/bitstream/handle/10024/186450/nylund_annette.pdf?sequence=1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on environmental factors, lacking fine‑grained longitudinal child data, spurt analysis, model comparison, or detailed individual‑difference examination.","",""
"Beyond modeling abstractions: learning nouns over developmental time in atypical populations and individuals.","https://scispace.com/paper/beyond-modeling-abstractions-learning-nouns-over-27ydogbdsz","2013","Journal Article","Frontiers in Psychology","Clare E. Sims
Savannah M. Schilling
Eliana Colunga","10.3389/FPSYG.2013.00871","https://scispace.com/pdf/beyond-modeling-abstractions-learning-nouns-over-27ydogbdsz.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses trajectory modeling to compare typical and atypical groups, highlighting late‑talker differences, but lacks fine‑grained single‑child data, spurt analysis, or explicit step‑vs‑gradual model comparison.","Connectionist models that capture developmental change over time have much to offer in the field of language development research. Several models in the literature have made good contact with developmental data, effectively captured behavioral tasks, and accurately represented linguistic input available to young children. However, fewer models of language development have truly captured the process of developmental change over time. In this review paper, we discuss several prominent connectionist models of early word learning, focusing on semantic development, as well as our recent work modeling the emergence of word learning biases in different populations. We also discuss the potential of these kinds of models to capture children’s language development at the individual level. We argue that a modeling approach that truly captures change over time has the potential to inform theory, guide research, and lead to innovations in early language intervention.",""
"Connecting Environmental and Genetic Explanations for Nonlinear Language Development in Infancy and Toddlerhood","https://scispace.com/paper/connecting-environmental-and-genetic-explanations-for-30dsmxgw01","2024","Journal Article","Biological Psychiatry","Federica Bulgarelli","10.1016/j.biopsych.2024.03.001","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Mentions spurt phenomenon and genetic/environmental variability, but provides no fine‑grained child‑level trajectories or model comparisons.","Language development is not linear, regardless of the lens through which it is examined. Across both comprehension (i.e., receptive vocabulary) and production (i.e., expressive vocabulary, grammar), development is characterized by slow and gradual progress followed by sudden spurts. For example, comprehension is thought to improve drastically around 14 months of age; while infants exhibit knowledge of a few words prior to this time, their word recognition quickly improves after this point (1). Expressive vocabulary knowledge is also slow at first; typically developing infants go from knowing just a few words to knowing at least 50, but typically more than 100, between 18 and 24 months of age (2). ",""
"An examination of growth in vocabulary and phonological awareness in early childhood: An individual growth model approach","https://scispace.com/paper/an-examination-of-growth-in-vocabulary-and-phonological-ag3idh8g79","2013","Dissertation","","Christina Marie Cassano","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses individual growth models for 36‑72‑month trajectories, but measurements are not daily/weekly and no explicit spurt or step‑vs‑gradual model comparison; discusses between‑person variability.","",""
"Examining Dutch children's vocabularies across infancy and toddlerhood: Demographic effects are age-specific and task-specific.","https://scispace.com/paper/examining-dutch-children-s-vocabularies-across-infancy-and-2t23ku1glz","2024","Journal Article","Journal of Child Language","Anika van der Klis
Caroline Junge
Frans Adriaans
René Kager","10.1017/s0305000924000199","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Examines demographic effects on group‑level vocabulary measures; no fine‑grained individual trajectories, spurt analysis, model comparison, or focus on individual variability.","Limited studies have examined demographic differences in children's vocabulary in longitudinal samples, while there are questions regarding the duration, direction, and magnitude of these effects across development. In this longitudinal study, we included over 400 Dutch children. Caregivers filled out N-CDIs when children were 9-11 months (measuring word comprehension, word production, and gestures) and around 2-5 years of age (measuring word production). At 2-5 years, we also administered a receptive vocabulary task in the lab. We examined demographic effects on vocabulary size across infancy and toddlerhood. We found a disadvantage for males in infants' gestures and toddlers' vocabulary production. We found a negative effect of maternal education on infants' caregiver-reported vocabulary, but a positive effect on toddlers' lab-administered receptive vocabulary. Lastly, we found a negative effect of multilingualism - but only for the lab-administered task. Examining predictors in large, longitudinal samples ensures their robustness and generalisability across development.",""
"Linear mixed-model analysis to examine longitudinal trajectories in vocabulary depth and breadth in children who are hard of hearing","https://scispace.com/paper/linear-mixed-model-analysis-to-examine-longitudinal-1tko98aw7q","2019","Journal Article","Journal of Speech Language and Hearing Research","Elizabeth A. Walker
Alexandra Redfern
Jacob Oleson","10.1044/2018_JSLHR-L-ASTM-18-0250","https://pmc.ncbi.nlm.nih.gov/articles/PMC6802902/pdf/JSLHR-62-525.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses mixed‑effects models on CHH group data; lacks fine‑grained single‑child trajectories, spurt analysis, or model comparisons, but notes variability across children.","Purpose Children who are hard of hearing (CHH) tend to have reduced vocabularies compared to children with normal hearing (CNH). Prior research on vocabulary skills in children with hearing loss ha...",""
"Bootstrapping language acquisition","https://scispace.com/paper/bootstrapping-language-acquisition-4mh53rxw90","2017","Journal Article","Cognition","Omri Abend
Tom Kwiatkowski
Nathaniel J. Smith
Sharon Goldwater
Mark Steedman","10.1016/J.COGNITION.2017.02.009","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes corpus‑derived word learning curves, not longitudinal data from single children; does not examine spurt events, model comparisons, or child‑level variability.","",""
"The Acquisition of Word Knowledge: Gradual Learning or Sudden Reorganization?","https://scispace.com/paper/the-acquisition-of-word-knowledge-gradual-learning-or-sudden-51bw52vrm7","1983","Book Chapter","","R. F. Cromer","10.1007/978-3-642-69000-6_3","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses gradual vs sudden reorganization, matching step‑function vs gradual models, but provides no child‑level longitudinal data, spurt analysis, or individual differences.","In studies of the acquisition of word knowledge, two rather different questions can be posed: (1) What is acquired? and (2) How is it acquired? The first question refers to the content of the individual’s lexicon, and the second to the processes by which lexical entries are acquired or modified",""
"The CDI in two longitudinal datasets: Methods and differences across decades","https://scispace.com/paper/the-cdi-in-two-longitudinal-datasets-methods-and-differences-10k34rxghf","2024","Preprint","","Trevor K. M. Day
Arielle Borovsky
Donna Thal
Jed T. Elison","10.31234/osf.io/rwhcy","https://scispace.compdf/the-cdi-in-two-longitudinal-datasets-methods-and-differences-10k34rxghf.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses CDI datasets to compare methods across decades; provides aggregate growth curves and methodological discussion, but lacks fine‑grained individual spurt analysis.","The MacArthur-Bates Communicative Development Inventories (CDI) are widely used, parent-report instruments of language acquisition. Here, we focus on the word-inventory sections of the instruments, and show two different approaches to modeling CDI data, based on real-world need. First, we show that Words &amp;amp; Gestures data collected out-of-range can be robustly adjusted to Words &amp;amp; Sentences Scores. Second, we demonstrate a novel application of Gompertz growth curves to longitudinal CDI data, especially when the same timepoints were not collected between individuals (i.e., an accelerated longitudinal design). Gompertz curves provide a “growth rate” parameter that can be used to summarize vocabulary development. We compare these parameters between healthy developing children in two longitudinal cohorts, as well as a cohort of children with developmental diagnoses, who we show to have lower growth rates. We hope these analyses and results inform future work. ",""
"A probabilistic computational model of cross-situational word learning.","https://scispace.com/paper/a-probabilistic-computational-model-of-cross-situational-2lgldem76s","2010","Journal Article","Cognitive Science","Afsaneh Fazly
Afra Alishahi
Suzanne Stevenson","10.1111/J.1551-6709.2010.01104.X","http://www.cs.toronto.edu/~afsaneh/FazlyEtAl-CSJ10.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses a probabilistic model to simulate word‑learning trajectories and discusses spurt concepts, but lacks real fine‑grained longitudinal data; compares model dynamics qualitatively and notes variability across simulated children.","",""
