"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Individual differences and the science of human performance","https://scispace.com/paper/individual-differences-and-the-science-of-human-performance-48l62q9sge","2011","Book Chapter","International Conference on Foundations of Augmented Cognition","Michael C. Trumbo
Susan Marie Stevens-Adams
Stacey Langfitt Hendrickson
Robert E. Abbott
Michael Joseph Haass
Chris Forsythe","10.1007/978-3-642-21852-1_6","https://scispace.com/pdf/individual-differences-and-the-science-of-human-performance-48l62q9sge.pdf","This study comprises the third year of the Robust Automated Knowledge Capture (RAKC) project. In the previous two years, preliminary research was conducted by collaborators at the University of Notre Dame and the University of Memphis. The focus of this preliminary research was to identify relationships between cognitive performance aptitudes (e.g., short-term memory capacity, mental rotation) and strategy selection for laboratory tasks, as well as tendencies to maintain or abandon these strategies. The current study extends initial research by assessing electrophysiological correlates with individual tendencies in strategy selection. This study identifies regularities within individual differences and uses this information to develop a model to predict and understand the relationship between these regularities and cognitive performance.","Title: Individual Differences and the Science of Human Performance Authors: Michael Trumbo,Susan Stevens-Adams,Stacey M L Hendrickson,Robert Abbott,Michael Haass,Chris Forsythe Keywords: Individual Differences, EEG, Memory Span, RAT, Attentional Beam, Mental Rotation, Ruff Attention Task, Raven's Matrices, Box Folding, Dual Task, Barton's, Binary, Stroop, N-back, Mismatch Negativity, P300, Oddball, Semantic Memory, Episodic Memory, Go/No-Go, Flanker, Line Drawing, MAT-B"
"Aging-related episodic memory decline: are emotions the key?","https://scispace.com/paper/aging-related-episodic-memory-decline-are-emotions-the-key-2bn8nyuiw5","2013","Journal Article","Frontiers in Behavioral Neuroscience","Kiyoka Kinugawa
Sophie Schumm
Monica Pollina
Marion Depre
Carolin Jungbluth
Mohamed Doulazmi
Claude Sebban
Armin Zlomuzica
Reinhard Pietrowsky
Bettina M. Pause
Jean Mariani
Ekrem Dere","10.3389/FNBEH.2013.00002","https://scispace.com/pdf/aging-related-episodic-memory-decline-are-emotions-the-key-2bn8nyuiw5.pdf","Episodic memory refers to the recollection of personal experiences that contain information on what has happened and also where and when these events took place. Episodic memory function is extremely sensitive to cerebral aging and neurodegerative diseases. We examined episodic memory performance with a novel test in young (N = 17, age: 21 – 45), middle-aged (N = 16, age: 48 – 62) and aged but otherwise healthy participants (N = 8, age: 71 – 83) along with measurements of trait and state anxiety. As expected we found significantly impaired episodic memory performance in the aged group as compared to the young group. The aged group also showed impaired working memory performance as well as significantly decreased levels of trait anxiety. No significant correlation between the total episodic memory and trait or state anxiety scores was found. The present results show an age-dependent episodic memory decline along with lower trait anxiety in the aged group. Yet, it still remains to be determined whether this difference in anxiety is related to the impaired episodic memory performance in the aged group.","and middle-aged group (T = 2.933; P = 0.0057, significant at the critical P-level of P = 0.017) but not for the remaining 2 comparisons (Ps > 0.05). Episodic memory performance for individual presentation trials:
 This result suggests that age-related changes in episodic memory performance are reflected by trial 1 and 3 performance. The inability of the second trial to discriminate between the groups might be due to processes of proand retroactive interference where the sequential acquisition of learning material has a detrimental effect on the subsequent retrieval process . The susceptibility to pro-and retroactive interference might be possibly age-independent. Episodic memory for context-story relevant vs. non-relevant stimuli:
 Next we analyzed whether the groups might show significant differences in the ability to establish and remember humanposition-trial or pigeon-position-trial associations. We expected that the groups would differ significantly for the human contextrelevant stimuli but possibly not for the context non-relevant pigeon stimuli. Episodic memory for context-story relevant vs. non-relevant stimuli:
 A One-Way ANOVA on ranks revealed a trend toward a significant difference between the 3 groups regarding the human-position-trial associations (Kolmogorov-Smirnov test: P > 0.05, Levene test: P < 0.05; Kruskal-Wallis One-Way analysis of variance on ranks: H = 5.345, degrees of freedom: 2, P = 0.069, Figure ). Mann-Whitney rank sum tests for pairwise comparisons revealed that the young group remembered the human-position-trial combinations significantly better as compared to the middle (T = 216.5, P = 0.047) group, while there was only a trend for a difference between the young and the aged group (T = 74.5, P = 0.091). The middle and aged groups performed not significantly different from each other (P > 0.05). Episodic memory for context-story relevant vs. non-relevant stimuli:
 Contrarily to our hypothesis, the groups also differed significantly regarding their ability to remember the context-story non-relevant pigeon-position-trial combinations (Kolmogorov-Smirnov test: P > 0.05; Levene test P > 0.05, ANOVA: F (2, 38) = 4.986, P = 0.012, Figure ). Pair-wise post-hoc Holm-Sidak tests for the pigeon-position-trial associations showed that the aged group remembered a significantly fewer number of pigeon-position-trial associations relative to the young group (T = 3.075; P = 0.00389, significant at the critical P-level of P = 0.017). There was no significant difference between the young and middle-aged group (P > 0.05) or the middle-aged andagedgroup(P > 0.05). Although statistically not significant, the aged group showed slightly better memory performances in the human-position-trial associations compared to the pigeonposition trial condition."
"Attentional tuning resets after failures of perceptual awareness.","https://scispace.com/paper/attentional-tuning-resets-after-failures-of-perceptual-1ngwqhg8qj","2013","Journal Article","PLOS ONE","Paul E. Dux
Warrick Roseboom
Warrick Roseboom
Christian N. L. Olivers","10.1371/JOURNAL.PONE.0060623","https://scispace.com/pdf/attentional-tuning-resets-after-failures-of-perceptual-1ngwqhg8qj.pdf","Key to successfully negotiating our environment is our ability to adapt to current settings based on recent experiences and behaviour. Response conflict paradigms (e.g., the Stroop task) have provided evidence for increases in executive control after errors, leading to slowed responses that are more likely to be correct, and less susceptible to response congruency effects. Here we investigate whether failures of perceptual awareness, rather than failures at decisional or response stages of information processing, lead to similar adjustments in visual attention. We employed an attentional blink task in which subjects often fail to consciously register the second of two targets embedded in a rapid serial visual presentation stream of distractors, and examined how target errors influence performance on subsequent trials. Performance was inferior after Target 2 errors and these inter-trial effects were independent of the temporal lag between the targets and were not due to more global changes in attention across runs of trials. These results shed light on the nature of attentional calibration in response to failures of perceptual consciousness.","know that the target is more likely to be of a different type (e.g. green) . These effects occur automatically, and can operate over a considerable time frame with inter-trial effects being observed between trials separated by 8-10 others. Conclusions:
 We have demonstrated that previous trial perception influences subjects' ability to consciously register a target in a subsequent trial. This inter-trial effect appears to reflect the dynamics associated with the trial-to-trial updating of attentional settings, and as such it is the first demonstration of learning on the basis of perceptual misses, rather than response errors. Future work should aim to further characterise the mechanisms that underlie this adjustment of settings to facilitate awareness and examine the extent to which they tap the same processes previously implicated in other inter-trial phenomena."
"Individual differences in word recognition latency","https://scispace.com/paper/individual-differences-in-word-recognition-latency-43a60xhspx","1979","Journal Article","Memory & Cognition","Brian E. Butler
Sylvia M. J. Hains","10.3758/BF03197587","https://scispace.com/pdf/individual-differences-in-word-recognition-latency-43a60xhspx.pdf","Previous studies of the effects of word characteristics on word recognition have used orthogonal combinations of word variables and have failed to consider individual differences. The present study examined word naming (Experiment 1) and lexical decision (Experiment 2) tasks using an unrestricted set of words and a correlational analysis. Individual differences were considered using a measure of the subjects’ knowledge of the English vocabulary. The results of Experiment 1 indicated that log (RT) for word naming is affected by word length, word frequency, and the number of syllables in the word; the results of Experiment 2 confirmed the effects of length and frequency but also showed that log (RT) is a function of the age at which the word is introduced to a child’s reading vocabulary. Subjects with a high vocabulary score were more rapid in Experiment 1 but were slower in Experiment 2, compared to subjects with a low vocabulary score. More importantly, high-vocabulary subjects, in both studies, were less affected by word length than the low-vocabulary subjects. The results suggest that subjects do differ in their reading strategy and that word length and word frequency may affect different stages in the word recognition process.","Title: Individual differences in word recognition latency Authors: Brian Butler,Sylvia Hains,D J K Mewhort,A J Campbell"
"Stimulus Control by Timing in Pigeons","https://scispace.com/paper/stimulus-control-by-timing-in-pigeons-2useh8maox","2013","","","Neil McMillan","","https://scispace.com/pdf/stimulus-control-by-timing-in-pigeons-2useh8maox.pdf",".............................................................................................................................. ii Co-Authorship Statement................................................................................................... iii Acknowledgments............................................................................................................... v Table of","Title: Table of Contents Authors: Neil Mcmillan,William A Roberts Keywords: Timing, Interval Timing, Sequence Learning, Reversal Learning, Inhibition, Cue Competition, Peak Procedure, Animal Cognition, Pigeons vi"
"Adult age differences and the role of cognitive resources in perceptual-motor skill acquisition: Application of a multilevel negative exponential model","https://scispace.com/paper/adult-age-differences-and-the-role-of-cognitive-resources-in-3db0r2a0ee","2010","Journal Article","Journals of Gerontology Series B-psychological Sciences and Social Sciences","Paolo Ghisletta
Kristen M. Kennedy
Karen M. Rodrigue
Ulman Lindenberger
Naftali Raz","10.1093/GERONB/GBP126","https://scispace.com/pdf/adult-age-differences-and-the-role-of-cognitive-resources-in-3db0r2a0ee.pdf","The effects of advanced age and cognitive resources on the course of skill acquisition are unclear, and discrepancies among studies may reflect limitations of data analytic approaches. We applied a multilevel negative exponential model to skill acquisition data from 80 trials (four 20-trial blocks) of a pursuit rotor task administered to healthy adults (19-80 years old). The analyses conducted at the single-trial level indicated that the negative exponential function described performance well. Learning parameters correlated with measures of task-relevant cognitive resources on all blocks except the last and with age on all blocks after the second. Thus, age differences in motor skill acquisition may evolve in 2 phases: In the first, age differences are collinear with individual differences in task-relevant cognitive resources; in the second, age differences orthogonal to these resources emerge.","sensory or motor impairments. Thus, the generalizability of the findings to the general population is limited. From the perspective of aging research, this sample provides the best-case scenario of successful aging uncomplicated by many debilitating conditions that accompany common aging. Conclusions:
 Our findings lead to two conclusions. First, at the individual level, four blocks of 20 trials were not necessary to identify interindividual differences in learning parameters. Indeed, such differences were very stable throughout testing (cf. across-block correlations presented in Table ). Second, we conclude that at the sample level, learning occurred throughout the whole study with dramatic gains (cf. fixed effects of Tables  and the sample trajectories in Figure ). We believe that those findings support the notion proposed by Karni and his colleagues that learning evolves in stages, with different processes being more prominent than others at each stage, and their conjecture that perceptual experiences may trigger neural changes that take several hours to become fully functional (i.e., consolidation). The representational changes in the striatum, cerebellum, and the associated motor cortical regions  may thus occur at a slower rate in old age than they do in younger ages. Had we limited the design of our study to the first block only or had we not performed the trial-by-trial analysis, we would be unable to draw this potentially important conclusion. Conclusions:
 This study applies a multilevel negative exponential model to testing hypotheses about the structure of skill acquisition process and age-related differences therein. The multilevel methods exhibit several advantages. The most important benefits of this approach were the ability to reveal statistically testable heterogeneity of the acquisition trajectories, to analyze the stability across the experiment of this heterogeneity in learning, to provide evidence for learning consolidation across the blocks, and to show differential contributions of cognitive variables across the learning process. Conclusions:
 The findings reported here also reinforce the need for fine-grain analyses of trial-by-trial behavioral changes that are difficult to examine, and even more difficult to interpret, with more traditional analytical methods. Learning research may stands to benefit from the application of MLMs to trial-by-trial data, especially if the number of repeated exposures is high enough to allow participants to reach asymptotic performance. Given the ease of access to appropriate computational resources and relevant software, we hope that the analytical methods demonstrated in this article will find wider acceptance in skill acquisition research and that future designs of learning experiments will include large number of trials on a large number of participants."
"Individual Differences in Learning and Remembering","https://scispace.com/paper/individual-differences-in-learning-and-remembering-2cp70xuiux","2021","","","Elfi Churnia
Neviyarni Neviyarni","10.29210/08JCES72400","https://scispace.com/pdf/individual-differences-in-learning-and-remembering-2cp70xuiux.pdf","Humans are unique creatures, have differences from one another. Whether it's differences in race, ethnicity, personality, hair color, etc. No human being in this world is exactly the same, each individual is different from one another. Individual differences are a gift from Allah SWT because these differences can produce extraordinary character and intelligence in each individual. In terms of learning and remembering, individuals also have different characteristics. Therefore, as an educator, teachers are expected to be able to understand and understand the understanding of each student in order to know how to distinguish each of these differences in a good direction. This article looks at individual differences in Learning and Remembering","Title: Individual Differences in Learning and Remembering Authors: Elfi Churnia,Neviyarni Neviyarni"
"Grouped to Achieve: Are There Benefits to Assigning Students to Heterogeneous Cooperative Learning Groups Based on Pre-Test Scores?","https://scispace.com/paper/grouped-to-achieve-are-there-benefits-to-assigning-students-5fuvyi3it9","2013","Report","","Arman Karl Werth","10.15760/ETD.1412","https://scispace.com/pdf/grouped-to-achieve-are-there-benefits-to-assigning-students-5fuvyi3it9.pdf","This Thesis is brought to you for free and open access. It has been accepted for inclusion in Dissertations and Theses by an authorized administrator of PDXScholar. For more information, please contact pdxscholar@pdx.edu. Recommended Citation Werth, Arman Karl, ""Grouped to Achieve: Are There Benefits to Assigning Students to Heterogeneous Cooperative Learning Groups Based on Pre-Test Scores?"" (2013). Dissertations and Theses. Paper 1412.","Title: Chapter 4: Results Authors: Learning Gains"
"The influence of the Pinealon tripeptide on the rehabilitation of cognitive functions in the aging process using the example of rhesus monkeys (Macaca mulatta)","https://scispace.com/paper/the-influence-of-the-pinealon-tripeptide-on-the-588s1n4o0l","2019","Journal Article","","Tamara G. Kuznetsova
Inna Yu. Golubeva
Svetlana V. Trofimova
Khavinson Vladimir Kh
Vyacheslav T. Shuvaev
Gerontology, Ave. Dynamo, St. Petersburg, , Russia","10.32521/2074-8132.2019.1.062-073","https://scispace.com/pdf/the-influence-of-the-pinealon-tripeptide-on-the-588s1n4o0l.pdf","","èíôîðìàòèâíîãî ïðèçíàêà è åãî îáîáùåíèÿ ïðè ïîâòîðíîì îáó÷åíèè. Результаты исследования:
 Íåñìîòðÿ íà ñóùåñòâåííûå èíäèâèäóàëüíûå ðàçëè÷èÿ â äëèòåëüíîñòè îáó÷åíèÿ (êîëè÷åñòâî íåîáõîäèìûõ ïðèìåíåíèé ñòèìóëîâ) îêàçàëîñü, ÷òî ïîñëå ïðîâåäåíèÿ êóðñà Ïèíåàëîíà êîëè÷å-Òàáëèöà 1 Äëèòåëüíîñòü îáó÷åíèÿ âûÿâëåíèþ èíôîðìàòèâíîãî ïðèçíàêà è åãî âûáîðà äî è ïîñëå ïðèìåíåíèÿ Ïèíåàëîíà ó äâóõ îáåçüÿí ïðè âûïîëíåíèè äâóõ ðàçëè÷íûõ çàäà÷ Table . The duration of learning to identify an informative trait and its selection before and after the use of Pinealon in two monkeys when performing two different tasks Результаты исследования:
 Ïðèìå÷àíèÿ. ∆n 1-2 -ðàçíîñòü ìåaeäó ÷èñëîì ïðåäúÿâëåíèé äî è ïîñëå ïðèìåíåíèÿ Ïèíåàëîíà ó êàaeäîé îáåçüÿíû. Результаты исследования:
 Notes. ∆n 1-2 -the difference between the number of presentations before and after the use of Pinealon in each monkey."
"Dissociation of Procedural and Working Memory in Pigeons (Columba livia)","https://scispace.com/paper/dissociation-of-procedural-and-working-memory-in-pigeons-20ix6axehk","2016","Journal Article","International journal of psychological research","Walter T. Herbranson","10.21500/20112084.2326","https://scispace.com/pdf/dissociation-of-procedural-and-working-memory-in-pigeons-20ix6axehk.pdf","A new method was developed to concurrently investigate procedural memory and working memory in pigeons  Pigeons performed a sequence of keypecks across 3 response keys in a serial response task, with periodic choice probes for the location of a recently produced response  Procedural memory was operationally defined as decreasing response times to predictable cues in the sequence  Working memory was reflected by accurate responses to the choice probes  Changing the sequence of required keypecks to a random sequence interfered with procedural memory in the form of slowed response times, but did not prevent pigeons from effectively using working memory to remember specific cue locations  Conversely, changing exposure duration of to a cue location influenced working memory but had no effect on procedural memory  Double dissociations such as this have supported the multiple systems approach to the study of memory in cognitive psychology and neuroscience, and they encourage a similar approach in comparative psychology","cues. Previous research indicates that both pigeons and humans learn to perform sequences quickly by learning these local predictabilities, because some responses in the sequence (those with higher local predictabilities) contribute disproportionately to the faster median response time during structured conditions. DISCUSSION:
 Response time facilitation in the present experiment was almost certainly based on secondorder (or higher) local predictability. This is because the first-order local predictabilities for the sequence used (C-L-R-C-R-L-) were all identical and ambiguous, with values for the two possible keys that could follow any response being equal. For example, given a response on the left key, a subsequent response on the center key had the same conditional probability as a subsequent response on the right key (e.g., p(C|L) = p(R|L) = .50). All second order (and higher) predictabilities were completely certain (e.g., p(R|CL) = 1.00), as only one instance of each response pair appeared in the sequence. These features of the sequence used carry the implication that different elements within the sequence are not inherently more or less useful. Thus, the fine-grained analysis of local predictability often useful in SRT experiments is not informative in the present case for anything other than a study of between-subject variability. DISCUSSION:
 The results reported here provide further support for the characterization of SRT learning as implicit, because learning (indicated by faster response times) was unrelated to the task that pigeons performed for food reward. That is, pigeons gained reinforcement for accurately remembering a previous key location, and not for performing the structured sequence quickly. Attention was presumably occupied with working memory for the initial item, and not with the memorization or rehearsal of the response sequence (which would have yielded no advantage)."
"Modeling individual differences in category learning using ALCOVE","https://scispace.com/paper/modeling-individual-differences-in-category-learning-using-3z06v6ac6d","2005","","","Michael Webb
M. Lee","","https://scispace.com/pdf/modeling-individual-differences-in-category-learning-using-3z06v6ac6d.pdf","Many evaluations of cognitive models rely on data that have been averaged or aggregated across all experimental subjects, and so fail to consider the possibility that there are important individual differences between subjects. Other evaluations are done at the single-subject level, and so fail to benefit from the reduction of noise that data averaging or aggregation potentially provides. To overcome these weaknesses, we develop a general approach to modeling individual differences using families of cognitive models, where different groups of subjects are identified as having different psychological behavior. Separate models with separate parameterizations are applied to each group of subjects, and Bayesian model selection is used to determine the appropriate number of groups. We demonstrate the general approach in a concrete and detailed way using the ALCOVE model of category learning, and data from four previously analysed category learning experiments. Meaningful individual differences are found for three of the four experiments, and ALCOVE is able to account for this variation through psychologically interpretable differences in parameterization. The results highlight the potential of extending cognitive models to consider individual differences. ∗Correspondence should be addressed to: Michael D. Lee, Department of Psychology, University of Adelaide, SA 5005, AUSTRALIA. Telephone: +61 8 8303 6096, Facsimile: +61 8 8303 3770, E-mail: michael.lee@adelaide.edu.au, URL: http://www.psychology.adelaide.edu.au/members/staff/michaellee/homepage","achieving near-perfect accuracy in the last few learning blocks. Figure shows that, with the exception of the rapid achievement of accuracy in the first block for the first group of subjects, ALCOVE is able to model both of these patterns of learning . Model Fitting and Evaluation:
 In a similar way, Figure  shows that the gradual increase in accuracy, evident when treating the subjects as having no individual differences, is better modeled as coming from two distinct groups of subjects. The first group exhibits almost no learning, while the second learns at a moderate rate. Once again, ALCOVE is able to model both of these patterns of learning. In fact, ALCOVE has more difficulty accommodating the learning data resulting from averaging across all of the subjects. What the individual differences analysis developed here suggests is that this inability may not indicate a fundamental weakness in ALCOVE, but rather that the averaging process involved in summarizing human performance has masked important individual differences, and corrupted the underlying learning patterns in the original data. Model Fitting and Evaluation:
 Table  shows the maximum likelihood parameter values for each group of subjects in the model family with the lowest BIC value, for all four learning tasks. These parameter values are generally interpretable in terms of the different learning behavior revealed by the individual differences analysis. For example, for the position-relevant filtration task, the first group of subjects have a greater λ w value than the second group, consistent with their more rapid learning. For this task, both groups have high φ values, consistent with their decisiveness (or 'confidence') in mapping evidence into response probabilities. Both groups of subjects in the condensation A task, however, have much lower φ values, consistent with their inferior learning performance, and the first group in this task, who basically fail to learn, have a very low φ value. Other comparisons of this type, both within and across tasks, generally have meaningful and useful interpretations, and highlight the ability of ALCOVE to represent psychologically important variations in category learning through its free parameters. Discussion:
 There are at least two conclusions that can be drawn from modeling individual differences in  category learning data using ALCOVE. The first is that there is strong evidence for large and meaningful differences in the learning behavior of groups and ALCOVE (solid lines), for the one group (""All"") and two group (""G1"" and ""G2"") model families on the condensation A task. Error bars on the subject data represent one standard error in each direction. From this promising start, there are a number of directions in which the basic approach described here can be refined and extended. Most generally, the extension to other cognitive phenomena provides a rich set of opportunities for future research. As with category learning, there is evidence of individual differences in the similarity data used to model stimulus representations (e.g., , and in the curves of forgetting used to model memory retention (e.g., , and in a range of other data from which cognitive models have been developed."
"Dissecting the Complexities of Learning With Infinite Hidden Markov Models","https://scispace.com/paper/dissecting-the-complexities-of-learning-with-infinite-hidden-36sp2ai8fc","2023","Preprint","","Sebastian A. Bruijns
Kcénia Bougrova
Inês C. Laranjeira
Petrina Lau
Guido T. Meijer
Nathaniel J Miska
Jean‐Paul Noel
Alejandro Pan-Vazquez
Noam Roth
Karolina Socha
Anne E. Urai
Peter Dayan","10.1101/2023.12.22.573001","https://scispace.compdf/dissecting-the-complexities-of-learning-with-infinite-hidden-36sp2ai8fc.pdf","Abstract Learning to exploit the contingencies of a complex experiment is not an easy task for animals. Individuals learn in an idiosyncratic manner, revising their approaches multiple times as they are shaped, or shape themselves, and potentially end up with different strategies. Their long-run learning curves are therefore a tantalizing target for the sort of individualized quantitative characterizations that sophisticated modelling can provide. However, any such model requires a flexible and extensible structure which can capture radically new behaviours as well as slow changes in existing ones. To this end, we suggest a dynamic input-output infinite hidden semi-Markov model, whose latent states are associated with specific components of behaviour. This model includes an infinite number of potential states and so has the capacity to describe substantially new behaviours by unearthing extra states; while dynamics in the model allow it to capture more modest adaptations to existing behaviours. We individually fit the model to data collected from more than 100 mice as they learned a contrast detection task over tens of sessions and around fifteen thousand trials each. Despite large individual differences, we found that most animals progressed through three major stages of learning, the transitions between which were marked by distinct additions to task understanding. We furthermore showed that marked changes in behaviour are much more likely to occur at the very beginning of sessions, i.e. after a period of rest, and that response biases in earlier stages are not predictive of biases later on in this task. ","for visibility. Inter-individual differences and variability: While there is considerable variability for any given number of regressed sessions, there is a clear positive correlation (Pearson's r=0.78, p< 1 × 10 −24 ). Discussion:
 We have presented a highly flexible model which is designed to describe the stages of learning from the very first day an animal interacts with a task until it becomes an expert. Discussion:
 Using it on the shaping sessions of the IBL decision-making task, we distinguished fast, abrupt transitions in behaviour, and slower, gradual ones. Discussion:
 Learning on this task decomposed into three distinct stages, through which almost all animals went: Initial, undifferentiated, and often biased behaviour, partial, one-sided understanding of task contingencies, and lastly full understanding of the task. Discussion:
 While these broad stroke characteristics were consistent across mice, the details of behaviour in these stages differed largely across the population. Similarly, the way they progressed through these stages differed widely in duration and composition of sudden and gradual steps. Discussion:
 In addition to improvements through learning however, animals also often regressed in their performance for large parts of sessions, adding another layer of intricacy to the study of the learning trajectory. Discussion:
 We found only a small correlation between the time it took individual mice to progress through some of the behavioural stages, suggesting that they had to draw upon largely different skills to learn the requirements of the task. Discussion:
 Similarly, animals expressed varying biases across the stages of learning, without notable tendencies to repeat previous biases. Discussion:
 This leads us to speculate that there are different sources of biases: initially, in stage 1, when the mouse paid no attention to the stimulus, it might have been a motor bias, in stage 2 the bias could have been an expression of which side the animal happened to notice first as being informative, and in stage 3 the bias might have stemmed from differences in sensory acuity. Discussion:
 In the IBL training scheme, after the sessions we analysed, the mice underwent a further phase ('biased block training', in which left or right stimuli dominated in blocks of 20-100 trials). Discussion:
 Consistent with our other results, the length of this phase also turns out not to correlate with the total pre-bias duration, nor to any of the stage durations (see section 6.5 for details). Discussion:
 This shows yet again that learning was dominated by a large number of factors, and is seemingly difficult to predict. Discussion:
 Our modelling approach has a number of limitations. Discussion:
 First, the setting of the slow change variance parameter which determined how much the behaviour of a state could change from one session to the next plays a critical role in steering the trade-off between introducing a new state versus adapting an existing one. Discussion:
 We optimised this parameter in terms of cross-validation performance for the entire population, under the limitation that it be small enough that states were independently meaningful. Discussion:
 However, the magnitude of slow changes may well depend on the individual, or might even vary across training time, and thus a more differentiated treatment might be appropriate. Discussion:
 Furthermore, slow changes may also occur within a session , which could be incorporated into the model by adding additional time points at which weights can change. Another desirable extension would be to allow the duration distributions also to change over sessions. As training progresses, an animal might e.g."
"Temporal dynamics of task switching and abstract-concept learning in pigeons.","https://scispace.com/paper/temporal-dynamics-of-task-switching-and-abstract-concept-34a27gm15o","2015","Journal Article","Frontiers in Psychology","Thomas A. Daniel
Robert G. Cook
Jeffrey S. Katz","10.3389/FPSYG.2015.01334","https://scispace.com/pdf/temporal-dynamics-of-task-switching-and-abstract-concept-34a27gm15o.pdf","The current study examined whether pigeons could learn to use abstract concepts as the basis for conditionally switching behavior as a function of time. Using a mid-session reversal task, experienced pigeons were trained to switch from matching-to-sample (MTS) to non-matching-to-sample (NMTS) conditional discriminations within a session. One group had prior training with MTS, while the other had prior training with NMTS. Over training, stimulus set size was progressively doubled from 3 to 6 to 12 stimuli to promote abstract concept development. Prior experience had an effect on the initial learning at each of the set sizes but by the end of training there were no group differences, as both groups showed similar within-session linear matching functions. After acquiring the 12-item set, abstract-concept learning was tested by placing novel stimuli at the beginning and end of a test session. Prior matching and non-matching experience affected transfer behavior. The matching experienced group transferred to novel stimuli in both the matching and non-matching portion of the sessions using a matching rule. The non-matching experienced group transferred to novel stimuli in both portions of the session using a non-matching rule. The representations used as the basis for mid-session reversal of the conditional discrimination behaviors and subsequent transfer behavior appears to have different temporal sources. The implications for the flexibility and organization of complex behaviors are considered.","Title: Temporal dynamics of task switching and abstract-concept learning in pigeons Authors: Jeffrey S Katz,Thomas A Daniel,Robert G Cook Keywords: matching, non-matching, behavioral flexibility, concept learning, relational rule, reversal, pigeon"
"PET activation of the medial temporal lobe in learning","https://scispace.com/paper/pet-activation-of-the-medial-temporal-lobe-in-learning-50dea0gjbc","1998","Journal Article","Brain","Michael D. Kopelman
Tom Stevens
S Foli
P Grasby","10.1093/BRAIN/121.5.875","https://scispace.com/pdf/pet-activation-of-the-medial-temporal-lobe-in-learning-50dea0gjbc.pdf","Regional cerebral blood flow was examined during multiple-trial learning in healthy volunteers. On the basis that incremental learning from trial to trial is severely impaired in neuropsychological studies of patients with medial temporal lesions, we predicted that medial temporal activation might be particularly associated with incremental gains in learning. On the other hand, we predicted that frontal activations would not show any increase during incremental learning, and might even diminish. PET recordings were undertaken while subjects were presented visually with a 15-word list in one of three conditions: a list in which a single word was repeated 15 times (S), a list of novel words (N), and a list which was repeated from before (R). We demonstrated that statistically significant incremental learning did occur when word lists were repeated in (R) trials. The subtraction of novel minus repeated conditions (N-R) was associated with left medial temporal as well as left prefrontal activations, whereas the opposite (R-N) subtraction gave rise to right prefrontal and precuneal activations. In particular, incremental learning during the repeated trials (R) identified a left medial temporal activation, as predicted, but the left frontal activation was no longer evident. We suggest that the left medial temporal region is not only activated by novel, to-be-learned stimuli, but it also contributes to incremental learning as part of a network involved in 'binding' or 'consolidating' new memories. The right frontal and precuneal regions, which participate in the repeated retrieval and rehearsal of already learned memories, are also involved in this network. The left frontal region is implicated in the more 'effortful' or elaborative aspects of memory.","hypotheses, the spatial and temporal weighting of each eigenvector reflecting how much it contributes to total variance. The variance attributable to each eigenvector can then be plotted according to its spatial distribution across brain regions and its temporal distribution across experimental conditions . Cognitive performance:
 The mean recall performance in the three trials of each block is shown in Fig. . There was no significant difference between performance in the first learning trial (N) in Block 3 (NRR) and that in Block 2 (NNN) (t ϭ 1.26, P ϭ 0.25). However, it can be seen that performance improved with successive learning trials in Block 3 (NRR), relative to Block 2 (NNN). This incremental learning across trials could also be seen in Block 3 (RRR), although it was attenuated, because the benefit of previous learning at PET 'trial 1' meant that subjects were performing closer to 'ceiling'. An overall analysis of variance across the three blocks of learning trials showed a significant main effect of block [F(2,14) ϭ 14.04, P Ͻ 0.001] and a significant trial ϫ block interaction [F(4,28) ϭ 2.98, P Ͻ 0.05]. The interaction effect indicated that subjects showed statistically significant incremental learning with repeated learning trials. Cognitive performance:
 In support of this, an examination of the difference between pairs of scores (Trial 3 versus Trial 2 and Trial 2 versus Trial 1) was carried out. In Block 3 (NRR), there was a significant increase in successive mean recall performance between Trial 1 and Trial 2 (paired t ϭ 3.99, P Ͻ 0.01) and between Trial 2 and Trial 3 (paired t ϭ 3.05, P Ͻ 0.05). In Block 4 (RRR) there was a significant difference between trials 1 and 2 (paired t ϭ 2.41, P Ͻ 0.05), but not between trials 2 and 3 (paired t ϭ 1.49, not significant), where ceiling had been reached. We were therefore able to demonstrate incremental learning across three out of four pairs of successive learning trials. In contrast, there were no significant differences between trials 1 and 2 or between trials 2 and 3 in Block 2 (NNN). SPM analysis using cognitive subtraction:
 As discussed above, we employed the SPM procedure to compare rCBF in the repeated (R), novel (N) and single word (S) conditions. Comparison of rCBF in learning trials and single word trials:
 In order to examine the overall effect of 'learning', whether 'novel' or 'repeated', we carried out an initial SPM comparison  of the nine learning trials (N ϩ R) with the three single word trials (S). An SPM of t-values was generated, associated with overall learning in the PET data set, and this was then transformed to the appropriate SPM of Z-values for the assessment of significant change. In the latter, the locations of all voxels with a Z-value of Ͼ3.09, corresponding to P Ͻ 0.001, were used to define areas of significant activation."
