"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Risk Factors for Children's Receptive Vocabulary Development from Four to Eight Years in the Longitudinal Study of Australian Children","https://scispace.com/paper/risk-factors-for-children-s-receptive-vocabulary-development-3bdvqj9dcl","2013","Journal Article","PLOS ONE","Catherine L. Taylor
Daniel Christensen
David Lawrence
Francis Mitrou
Stephen R. Zubrick","10.1371/JOURNAL.PONE.0073046","https://scispace.com/pdf/risk-factors-for-children-s-receptive-vocabulary-development-3bdvqj9dcl.pdf","Receptive vocabulary develops rapidly in early childhood and builds the foundation for language acquisition and literacy. Variation in receptive vocabulary ability is associated with variation in children's school achievement, and low receptive vocabulary ability is a risk factor for under-achievement at school. In this study, bivariate and multivariate growth curve modelling was used to estimate trajectories of receptive vocabulary development in relation to a wide range of candidate child, maternal and family level influences on receptive vocabulary development from 4–8 years. The study sample comprised 4332 children from the first nationally representative Longitudinal Study of Australian Children (LSAC). Predictors were modeled as risk variables with the lowest level of risk as the reference category. In the multivariate model, risks for receptive vocabulary delay at 4 years, in order of magnitude, were: Maternal Non- English Speaking Background (NESB), low school readiness, child not read to at home, four or more siblings, low family income, low birthweight, low maternal education, maternal mental health distress, low maternal parenting consistency, and high child temperament reactivity. None of these risks were associated with a lower rate of growth from 4–8 years. Instead, maternal NESB, low school readiness and maternal mental health distress were associated with a higher rate of growth, although not sufficient to close the receptive vocabulary gap for children with and without these risks at 8 years. Socio-economic area disadvantage, was not a risk for low receptive vocabulary ability at 4 years but was the only risk associated with a lower rate of growth in receptive vocabulary ability. At 8 years, the gap between children with and without socio-economic area disadvantage was equivalent to eight months of receptive vocabulary growth. These results are consistent with other studies that have shown that social gradients in children's developmental outcomes increase over time.","result, random slope was removed from the final model. So the final model included a random intercept term, and co-efficients for different rates of growth for each level of each predictor variable. Results: Growth modelling permits several views of vocabulary change over time. Results:
 Table  contains the estimates of the unconditional growth model and the bivariate growth model along with the effects for each predictor on the initial PPVT score (the intercept) and the effect of the predictor on PPVT growth (the slope). These effects include the predictor's effect on the PPVT score at intercept, its effect size -Cohen's d (d i ), and the number of months this effect represents relative to the reference group for the given predictor variable. Additionally we provide estimates of each predictor's effect on growth in the PPVT score over time (i.e., slope), the effect size for the slope calculated as Cohen's d (d s ), and then the projected change in PPVT from 50 months onward to 57, 82 and 105 months (the median ages at each wave of the study). The final columns in this table provide the estimated difference in PPVT points and associated difference in developmental age in months, along with model fit indices. The Unconditional Growth Model:
 The unconditional growth model showed that at a starting age benchmarked to 50 months, the initial PPVT score was 62.88, with a growth rate from the period 50 to 119 months of 0.29 PPVT points per month (p = ,0.0001). This model has an overall fit (pseudo R 2 ) of 0.53. This showed that more than half of the variance in receptive vocabulary growth was explained by time (i.e., age). Conditional Growth Models:
 Bivariate growth modelling. We tested bivariate associations with PPVT intercept and slope for each of the 8 child, 10 maternal, and 10 family variables in a series of conditional growth models (see Table ). Conditional Growth Models:
 For the child variables, most bivariate effects with PPVT were in the small to moderate range. The group of children performing in the lowest quintile on the Who am I? test of school readiness, exhibited an effect size bordering on large (d i = 0.73). These children with low school readiness had PPVT performances that started 4.5 points, or 14.5 months lower relative to those children in the highest Who am I? quintile. However, their onward vocabulary growth differential was among the highest observed (0.037; d s = 0.30) allowing these children to halve this initial gap to 2.5 PPVT points, representing a subsequent decrement of about 8 months in vocabulary growth at 105 months relative to the group in the highest Who am I? quintile. Within the quintile categories of the Who am I? there were differential effects on both the PPVT intercept and the slope. Progressively poorer Who am I? performances were associated with progressively poorer PPVT initial vocabulary performance. However, those children in the lowest two quintile groups on the Who am I? were the ones that exhibited more rapid growth in onward vocabulary over time relative to the children in the highest quintile group."
"Modeling continuity and discontinuity in utterance length: a quantitative approach to changes, transitions and intra-individual variability in early grammatical development","https://scispace.com/paper/modeling-continuity-and-discontinuity-in-utterance-length-a-ytsnlnh2nl","2007","Journal Article","Developmental Science","Dominique Bassano
Paul van Geert","10.1111/J.1467-7687.2007.00629.X","https://scispace.com/pdf/modeling-continuity-and-discontinuity-in-utterance-length-a-ytsnlnh2nl.pdf","The confluence of an anomaly such as a growth spurt or a temporary regression on the one hand and a temporary increase in intra-individual variability on the other hand, forms a strong indicator of a major transition in early language development. Data concern one-word (W1), two- and three-word (W2-3), and four-and-more-word (W4+) utterances from two French children during their second and third years. A dynamic growth model was fitted, based on a structure of supportive, conditional and competitive relationships. Using a statistical simulation method, we showed two striking peaks of variability in addition to a temporary regression or rapid growth in the proportions of W1, W2-3 and W4+ utterances. We argue that these phenomena show transitions corresponding to critical points in grammatical development, which could be indicative of the emergence of simple combinatorial and syntactic stages of language successively. Our results emphasize the relevance of time-serial data and of intra-individual variability in the study of developmental transitions in general.","converged on the smoothed data curves and supported the dynamic growth model hypothesis, that simpler forms have a supportive and/or a conditional relationship with the more complex forms, whereas there is a competitive relationship from the more complex to the simpler forms (cf. . Evidence for the relationship between changes in utterance length and grammatical development:
 The third set of results comes from the analysis of variability. We proposed that critical points, which refer to qualitative changes in underlying developmental processes, are marked by anomalies such as temporary regressions and fluctuations, i.e. increasing intra-individual variability. Two points of statistically significant concentrations of augmented variability were shown to occur in the children's data, in the form of separate sets of temporal increases in variability. The first peak was preceded by rapid growth in W2-3 utterances and coincided with the temporary regression of these utterances (remember, however, that Benjamin's data did not cover this age range). The second peak occurred during the period of maximal growth of the W4+ utterances for the two children. In Pauline, the between-session and residual variability peak occurred around 27-28 months, which coincides with the rapid growth phase (this variability peak is significantly higher than would be expected on the basis of the rapid growth alone). The within-session variability peak succeeds the between-session peak and coincides with the phase of relative consolidation of the W4+ utterances, around 29-31 months. A similar timing and order of the variability peaks are found in Benjamin's data. Evidence for the relationship between changes in utterance length and grammatical development:
 Finally, qualitative analyses of utterance structures suggest that the first transition period is characterized by the emergence of proto-grammatical forms of noun and verb phrases, and the second by the emergence of syntactic and complex constructions. This view fits in with results from previous studies. Analyses focusing on how Pauline learned to use obligatory pre-nominal determiners and obligatory pre-verbal auxiliaries or modals showed grammatical explosions occurring between 27 and 29 months for the noun grammaticization process, and between 28 and 30 months for the verb grammaticization process . Such a coincidence in timings concerning more specific aspects of grammatical development than utterance length justifies the view that the rapid consolidation of W4+ utterances reflects the passage to a more complex syntactic stage. Evidence for the relationship between changes in utterance length and grammatical development:
 All these results converged to provide evidence that there exist two critical points in the gradual development of grammar in children, corresponding with hypothesized transitions from the holophrastic to the simple combinatorial stage of language, and from the simple combinatorial to the syntactic stage. The hypotheses fit the constructivist approaches that argue for an early combinatorial stage followed by the development of a more abstract syntax from around 30 months of age."
"Characterizing the Growth Trajectories of Language-Impaired Children Between 7 and 11 Years of Age","https://scispace.com/paper/characterizing-the-growth-trajectories-of-language-impaired-2d5unv1u8x","2008","Journal Article","Journal of Speech Language and Hearing Research","James Law
J. Bruce Tomblin
Xuyang Zhang","10.1044/1092-4388(2008/052)","https://scispace.com/pdf/characterizing-the-growth-trajectories-of-language-impaired-2d5unv1u8x.pdf","Background A number of different systems have been suggested for classifying language impairment in children but, to date, no one system has been widely accepted. Method This paper outlines an alte...","Title: Characterizing the Growth Trajectories of Language-Impaired Children Between 7 and 11 Years of Age REPORT Authors: James Law,J Bruce,Tomblin Xuyang Zhang Keywords: growth trajectories, language impairment, children"
"Learning Inductive Biases with Simple Neural Networks.","https://scispace.com/paper/learning-inductive-biases-with-simple-neural-networks-3u5nhtdevz","2018","Journal Article","Cognitive Science","Reuben Feinman
Brenden M. Lake","","https://scispace.compdf/learning-inductive-biases-with-simple-neural-networks-3u5nhtdevz.pdf","","acceleration: The former variable is measured as the cumulative number of nouns in the child's vocabulary, and the latter as the cumulative number of times that the child has selected the shape match in a shape bias task akin to the 2 nd -order test. Experiment 3: The onset of vocabulary acceleration:
 Although the vocabulary curve shows cumulative nouns in whole, the authors also recorded cumulative ""count nouns"" for each participant, a subset of  nouns that is well organized by shape. Experiment 3: The onset of vocabulary acceleration:
 We focus on the statistics reported for count nouns, as this subset reflects the type of vocabulary that is influenced by the shape bias. Experiment 3: The onset of vocabulary acceleration:
 The authors found a few interesting correlations: 1) a correlation between increase in cumulative shape choices and increase in cumulative count nouns across sessions for an individual participant, averaged over participants [average r = .75; p < .05 Experiment 3: The onset of vocabulary acceleration:
 for each], and 2) a correlation between average increase in shape choices over the whole experiment and average increase in count nouns, computed across participants [r = .81; p < .05]. Methods. Experiment 3: The onset of vocabulary acceleration:
 Inspired by this study, we train a CNN using our raw image data with the goal of evaluating related correlation metrics for our networks. Experiment 3: The onset of vocabulary acceleration:
 The participants of Gershkoff-Stowe &  were not explicitly trained for the shape bias like those of ; they received natural experience in a home setting, which may have included some words organized by attributes other than shape. Experiment 3: The onset of vocabulary acceleration:
 Therefore, we train our CNN to simultaneously label the object's name, which correlates with shape, as well as its color and texture names. Experiment 3: The onset of vocabulary acceleration:
 Thus, there are now 3 softmax layers in the CNN from Fig. , each of which branches independently from the fully-connected layer (see SM 4 for network details). Experiment 3: The onset of vocabulary acceleration:
 The number of categories along each label dimension and the loss weight assigned to that dimension are determined according to the natural statistics of the early human lexicon . The chosen ratios are as follows: 60-20-20 shape-color-texture names (36, 12 and 12 categories, respectively). Experiment 3: The onset of vocabulary acceleration:
 10 examples of each shape are used, and colors and textures are assigned at random to each stimuli from their 12 categories. Experiment 3: The onset of vocabulary acceleration:
 We keep a cumulative count of the number of count nouns in the network's vocabulary, defined as the number of shape categories for which the network has achieved 80% or greater accuracy on the training set. Experiment 3: The onset of vocabulary acceleration:
 We also keep a cumulative count of shape choices the network makes in a 500-trial 2 nd -order test. This process is repeated with 20 networks, using a different random seed for each network. Experiment 3: The onset of vocabulary acceleration:
 Results. We inspect the ""early"" word learning period for our networks, defined as the period in which the average vocabulary size across the 20 networks is less than or equal to 2/3 the total number of count nouns."
"Input Subject Diversity Enhances Early Grammatical Growth: Evidence from a Parent-Implemented Intervention.","https://scispace.com/paper/input-subject-diversity-enhances-early-grammatical-growth-6tx65d87hu","2017","Journal Article","Language Learning and Development","Pamela A. Hadley
Matthew Rispoli
Janet K. Holt
Theodora Papastratakos
Ning Hsu
Mary Kubalanza
Megan M. McKenna","10.1080/15475441.2016.1193020","https://scispace.com/pdf/input-subject-diversity-enhances-early-grammatical-growth-6tx65d87hu.pdf","Purpose: The current study used an intervention design to test the hypothesis that parent input sentences with diverse lexical noun phrase (NP) subjects would accelerate growth in children’s sentence diversity.Method: Child growth in third person sentence diversity was modeled from 21–30 months (n = 38) in conversational language samples obtained at 21, 24, 27, and 30 months. Treatment parents (n = 19) received instruction on strategies designed to increase lexical NP subjects (e.g., The baby is sleeping.). Instruction consisted of one group education session and two individual coaching sessions which took place when children were approximately 22–23 months of age.Results: Treatment substantially increased parents’ lexical NP subject tokens and types (ηp2 ≥ .45) compared to controls. Children’s number of different words was a significant predictor of sentence diversity in the analyses of group treatment effects and individual input effects. Treatment condition was not a significant predictor of tr...","increased parents' use of, and children's exposure to, low-frequency lexical NP subjects in declarative sentences without altering other general properties of parent input such as utterance length, lexical diversity, labeling, and declarative sentences with pronominal subjects. Growth in Children's Sentence Diversity:
 Descriptive statistics by measurement point are reported in Table  for children's number of different words (CNDW), verb diversity in first person singular sentences, and third person sentence diversity. Children's number of different words was based on 30 min of parenttoddler interaction only whereas the diversity measures in sentences were based on 30 min of parent-toddler interaction and 30 min of examiner-toddler interaction. The 30 min of examiner-toddler interaction was intended to shift the discourse topics in ways that would enable children to produce more diverse sentences if they were able to. There were no significant group differences for any of the descriptive variables, although differences in CNDW approached significance (t = −1.77, p = .09). As can be seen, the average CNDW, verb diversity in first person sentences, and third person sentence diversity increased steadily from 21 to 30 months. Individual variation also increased for nearly all measures in every 3month interval. Growth in Children's Sentence Diversity:
 Developmental change in sentence diversity was modeled according to Equation 1. In this equation, Sentence Diversityti is the observed score on child sentence diversity for child i at t months, and e ti is the deviation of child i from his or her growth trajectory at time t. The e ti are assumed to be normally distributed with mean 0 and variance σ 2 . The parameter, π 0i , represents the status of child i at 27 months (the centering point), and π 1i is the linear rate of change for individual i at the centering point of 27 months, alternately interpreted as the instantaneous rate of linear change at 27 months. The quadratic growth parameter, π 2i , reflects the curvature or acceleration/deceleration in each child's overall growth across time. Larger positive values of π 2i imply more rapid growth in sentence diversity. Successive models were compared to one another to determine the best fit to the data. Using likelihood ratio tests, the deviance of each successive growth model was compared to the more restricted model. These tests were conducted using full information maximum likelihood (FML) estimation."
"Speed of word recognition and vocabulary knowledge in infancy predict cognitive and language outcomes in later childhood","https://scispace.com/paper/speed-of-word-recognition-and-vocabulary-knowledge-in-3qky83pisq","2008","Journal Article","Developmental Science","Virginia A. Marchman
Anne Fernald","10.1111/J.1467-7687.2008.00671.X","https://scispace.com/pdf/speed-of-word-recognition-and-vocabulary-knowledge-in-3qky83pisq.pdf","The nature of predictive relations between early language and later cognitive function is a fundamental question in research on human cognition. In a longitudinal study assessing speed of language processing in infancy, Fernald, Perfors and Marchman (2006) found that reaction time at 25 months was strongly related to lexical and grammatical development over the second year. In this follow-up study, children originally tested as infants were assessed at 8 years on standardized tests of language, cognition, and working memory. Speed of spoken word recognition and vocabulary size at 25 months each accounted for unique variance in linguistic and cognitive skills at 8 years, effects that were attributable to strong relations between both infancy measures and working memory. These findings suggest that processing speed and early language skills are fundamental to intellectual functioning, and that language development is guided by learning and representational principles shared across cognitive and linguistic domains.","nonverbally identifies (i.e. points to) pictures in the same order as the names were read by the experimenter. A second examiner interviewed the parent regarding the child's hearing, vision, speech/articulation, and academic progress. Infancy and school-age measures:
 Descriptive statistics for vocabulary and RT at 25 months are shown in Table . Mean vocabulary ranged from < 75 words to near ceiling levels, reflecting the broad variability typical of this age. Although the average latency to orient to the correct referent at 25 months was within ca. 800 ms of target-word onset, there was substantial variability in this measure as well, with mean RTs ranging from 573 to 1083 ms. Table 1 also presents scores from standardized assessments of expressive language (CELF-4), IQ (KABC-II: Mental Processing Index), and working memory (KABC-II: Sequential Processing) at 8 years. As a group, performance fell approximately 1 SD above the mean for age norms on expressive language and IQ full-scale scores, with only three children scoring below 100. Average performance also fell approximately +1 SD on the working memory composite, with all but one of the children scoring at or above age-based expectations. No child was reported to be below grade level in any academic subject. Expressive language and working memory were strongly intercorrelated, r(28) = .66, p < .001. Predictive relations between infancy measures and school-age outcomes:
 Table 2 reports bivariate correlations between RT and vocabulary at 25 months and outcomes at 8 years. Table  summarizes three multiple regression models evaluating combined and independent effects of the infancy predictors. Looking first at expressive language, RT and vocabulary together accounted for 41% of the variance, with each predictor making significant unique contributions: Vocabulary: F(1, 25) = 7.3, p < .02; RT F(1, 25) = 6.4, p < .02. For IQ, the infancy measures together accounted for 39% of the variance, with more substantive unique effects for vocabulary, F(1, 25) = 9.4, p < .005, than RT, F(1, 25) = 3.4, p < .08. Finally, processing speed and vocabulary size at 25 months accounted for 58% of the variance in working memory at 8 years, with both making equally strong unique contributions: Vocabulary: F(1, 25) = 13.6, p < .001; RT: F(1, 25) = 13.4, p < .001. Thus, when the two infancy measures were taken together, predictive relations were double that of either predictor individually."
"The Development of Physical Aggression from Toddlerhood to Pre-Adolescence: A Nation Wide Longitudinal Study of Canadian Children","https://scispace.com/paper/the-development-of-physical-aggression-from-toddlerhood-to-juugz0mnqv","2006","Journal Article","Journal of Abnormal Child Psychology","Sylvana M. Côté
Tracy Vaillancourt
John C. LeBlanc
Daniel S. Nagin
Richard E. Tremblay","10.1007/S10802-005-9001-Z","https://scispace.com/pdf/the-development-of-physical-aggression-from-toddlerhood-to-juugz0mnqv.pdf","The objectives of the study were to model the developmental trajectories of physical aggression (PA) from toddlerhood to pre-adolescence and to identify risk factors that distinguish typical (normative) from atypical developmental patterns. Ten cohorts of approximately 1,000 children (n = 10,658) drawn form a nationally representative (Canadian) sample were followed over 6 years. Using a group based trajectory approach, we identified three groups of children with distinct developmental trajectories between 2 and 11 years of age. One third of the children (31.1%) followed a low desisting trajectory, reflected in infrequent use of PA in toddlerhood and virtually no PA by pre-adolescence. The majority of children (52.2%) followed a moderate desisting trajectory, reflected in occasional use of PA in toddlerhood and infrequent use by pre-adolescence. One sixth of the children (16.6%) followed a high stable trajectory of PA. Multivariate logistic regression indicated that children in the high PA trajectory group were more likely to be boys (OR: 1.67; CI: 1.5–1.87), from low income families (OR: 1.4; CI; 1.27–1.67), from families where the mother had not completed high school (OR: 1.20; CI: 1.05–1.38) and who reported using hostile/ineffective parenting strategies (OR: 1.16; CI: 1.14–1.18). In sum, the results indicate that the typical developmental pattern of PA was one of occasional and declining use over time. However, about one sixth of children, mostly boys from disadvantaged families, exhibited an atypical developmental pattern reflected in more frequent and stable use of PA. The results suggest that most children learned relatively well to inhibit PA by the end of childhood and that a minority failed to do so. Family risks traditionally found to be associated with antisocial behaviors during adolescence appear to interfere with the socialization of PA during early and middle childhood.","those done in the present study, the modeling of the trajectories included probability weights that appropriately reflected the sampling strategy of this probability survey and accounted for non-response, attrition, rural-urban factor, inter-provincial migration, and post-stratification . METHOD Sample:
 In 1994, a random sample of 15,579 Canadian households with at least one child aged 0 to 11 years was selected by Statistics Canada for a longitudinal study of children's development . Response was obtained for 13,439 of these selected households-an overall response rate of 86.3%. METHOD Sample:
 Data collection was undertaken every 2 years through home interviews with the person most knowledgeable about the child (PMK). Data from cycle 1 , cycle 2  were available for analysis at the time of the present study. Other details about the study can be found in Statistics . METHOD Sample:
 From the 13,439 households with children under 11 years of age at cycle 1, we selected children aged between birth and 9 years at cycle 1 who were followed longitudinally and who had at least two PA assessments (n = 10,658). Only 127 children had more than two missing PA assessments and their PA scores were not significantly different from those children who were included in the analyses (at cycle 1: mean PA excluded = 1.04 vs. included = 1.12; p = 0.68; at cycle 2: mean PA excluded = 0.98 vs. included = 1.02, p = 0.83). Table  presents the characteristics of the sample. METHOD Sample:
 The study uses a longitudinal accelerated design. This implies that overlapping trajectories of a maximum length of 6 years were combined into summary trajectories that began at age 2 and ended at age 11 years. Specifically, we used data collected on children from 10 different age groups, or cohorts, who were followed for a shorter interval (6 years) than the age range for which data were available (ages 2 to 11: 9 years). METHOD Sample:
 The design of the study has some implications for the modeling of trajectories. For example, data from cohort 3 served to estimate trajectory points at the ages of 2, 4, 6, and 8 years, while data from cohort 4 served to estimate the trajectory points at ages 3, 5, 7, and 9 years. Thus, the children contributing a data point at age 2 were from a different cohort than those contributing for age 3, although only one year separated their birth. We tested for the possibility of cohort effects (see analyses section). Instruments and Procedures:
 Trained interviewers visited the participants in their homes. We used data from a face-to-face interview with the Person Most Knowledgeable about the child (PMK), which was the biological or adoptive mother in 91.4% of interviews. In the remaining cases, the PMK was the biological father (6.6%), another family member (e.g., grand-mother: 1.3%), or a step-parent (0.6%). Informed consent was obtained from all PMKs."
"Receptive Vocabulary in Boys with Autism Spectrum Disorder: Cross-Sectional Developmental Trajectories","https://scispace.com/paper/receptive-vocabulary-in-boys-with-autism-spectrum-disorder-1x7m8tyozw","2013","Journal Article","Journal of Autism and Developmental Disorders","Sara T. Kover
Andrea McDuffie
Randi J Hagerman
Leonard J Abbeduto","10.1007/S10803-013-1823-X","https://scispace.com/pdf/receptive-vocabulary-in-boys-with-autism-spectrum-disorder-1x7m8tyozw.pdf","In light of evidence that receptive language may be a relative weakness for individuals with autism spectrum disorder (ASD), this study characterized receptive vocabulary profiles in boys with ASD using cross-sectional developmental trajectories relative to age, nonverbal cognition, and expressive vocabulary. Participants were 49 boys with ASD (4–11 years) and 80 typically developing boys (2–11 years). Receptive vocabulary, assessed with the Peabody Picture Vocabulary Test, was a weakness for boys with ASD relative to age and nonverbal cognition. Relative to expressive vocabulary, assessed with the Expressive Vocabulary Test, receptive vocabulary increased at a lower rate for boys with ASD. Vocabulary trajectories in ASD are distinguished from typical development; however, nonverbal cognition largely accounts for the patterns observed.","a covariate. Results for ageequivalent and standard scores were similar to those for growth scores. On average, boys with ASD had lower PPVT than EVT scores, whereas typically developing boys showed the opposite pattern: higher PPVT than EVT scores. Cross-Sectional Developmental Trajectories:
 For the primary analyses, trajectories were calculated for receptive vocabulary growth scores relative to age, nonverbal cognition growth scores, and expressive vocabulary growth scores. Compatible with a regression framework, but conceptually similar to ANCOVA, these analyses were implemented by predicting receptive vocabulary growth scores from each of the predictors of interest separately along with a dummy variable for group and the interaction term between group and the slope between vocabulary and the respective predictor. Thus, F tests of the main effects of group, main effects of the continuous predictor (i.e., age, nonverbal cognition, expressive vocabulary), and interactions between group and slope were of interest. As a check against violating assumptions associated with the trajectory analyses, we examined scatter plots of standardized residuals for receptive vocabulary by chronological age, Leiter-R growth scores, and expressive vocabulary growth scores. These residual plots revealed no systematic relationships. Although we analyzed linear trajectories here, researchers analyzing data from other, larger samples should examine the possibility that nonlinear trends might characterize observed patterns of data. Cross-Sectional Developmental Trajectories:
 First, receptive vocabulary was evaluated relative to age expectations by examining the trajectory onset and within-group trajectory slopes between PPVT growth scores and chronological age. The difference in onset between groups was evaluated at the earliest overlap in chronological age between groups (i.e., 4 years) to avoid extrapolation. The onset of the trajectory for receptive vocabulary growth scores relative to age was lower for boys with ASD than boys with typical development (i.e., vocabulary was delayed relative to chronological age), F(1, 125) = 17.55, p < .001, partial η 2 = .12. The relationship between receptive vocabulary and age was strongly positive on average, F(1, 125) = 80.47, p < .001, partial η 2 = .39. However, the positive relationship between receptive vocabulary and age differed between groups, resulting in a significant interaction, F(1, 125) = 10.93, p = .001, partial η 2 = .08. Inspection of Fig.  reveals that the trajectory of receptive vocabulary growth was steeper for typically developing boys than for boys with ASD."
"Word initial fricative production in children with cochlear implants and their normally hearing peers matched on lexicon size.","https://scispace.com/paper/word-initial-fricative-production-in-children-with-cochlear-1ctv0a1p5m","2016","Journal Article","Clinical Linguistics & Phonetics","Jolien Faes
Steven Gillis","10.1080/02699206.2016.1213882","https://scispace.com/pdf/word-initial-fricative-production-in-children-with-cochlear-1ctv0a1p5m.pdf","Fricative production is affected in children with cochlear implants (CI) as compared to age-matched normally hearing (NH) children. However, the phonological development of children with CI is rarely compared to that of NH peers matched on lexicon size. We compare the early word initial fricative development of 10 children with CI and 30 NH children matched on lexicon size and on chronological age. Children with CI are expected to differ from their NH peers when they are matched on chronological age. But, are lexical development and phonological development commensurate in children with CI as they have been shown to be in NH children? Results show that fricative production in children with CI deviates from that of age-matched NH peers. The differences between both groups disappear when they were matched on lexicon size. Thus, phonological development in children with CI is similar to that of their NH peers with comparable lexicon sizes.","an otoacoustic emissions test. No patent cognitive, health and developmental problems were reported during data collection. All children scored well above the bottom percentile 1 on the Dutch version of the MacArthur Communicative Development Inventories, N-CDI . Insert table 1 over here.:
 Children with CI are matched with NH peers in two different ways. First, they are compared on chronological age. In other words, the monthly longitudinal data of both groups of children are matched throughout the entire sample: the speech of children with the same chronological ages is analysed. In these analyses chronological age is a predicting variable. Secondly, children with CI and NH children are matched on lexicon size. Thus, children with CI are compared to NH children with equal lexicon sizes. Lexicon size is operationalized as the child's cumulative vocabulary at each consecutive data point. Cumulative vocabulary is computed automatically as follows : in the first transcription, a list is composed of all word types (i.e. distinct word forms) that are produced by the child. The cumulative vocabulary at this point is the number of word types in this list. In the second transcription, each word type is compared to the first list and each new word type is added to this list. The cumulative vocabulary of the second transcription than equals the number of word types in this updated list. This is an iterative procedure. We limited the cumulative vocabulary size to 300 word types. Data collection and transcription:
 The corpus used in this paper is part of the CLiPS Child Language Corpus (CCLC), which consists of monthly 60-to 90-minute video recordings of spontaneous, unstructured interactions between the child and the (primary) caregiver at the child's home. These video recordings were collected and transcribed as part of earlier studies on child language acquisition in both groups of children . After the recording, a 20-minute selection was made in order to keep transcription time within reasonable limits. On average, the transcription process lasted 14 hours, from the video recording at the child's home up to the entire transcription and annotation of a 20-minute selection. Data collection and transcription:
 In the 20-mintute selections, long pauses, noisy passages, etc. were excluded and only completed, finished interactions were selected . Data collection and transcription:
 Each 20-minute selection was transcribed and annotated in CLAN according to the CHAT conventions . Only speech samples in which lexical items appeared were analysed. For NH children, this resulted in a corpus from word onset (mean = 13.67 months, SD = 2.01) up to 24 months of age and for children with CI in a corpus from word onset (mean = 18.60 months, SD = 3.06) up to 30 months of age. Each child's word production was transcribed orthographically and phonemically. Phonemic transcriptions were made in DISC-symbols. The target words, i.e. the adult equivalents of children's renditions, were added to the child's productions and were taken from the Fonilex database . After the target words were added, the phonemic transcriptions of both the children's productions and the target words were syllabified. Next, each child utterance was aligned at the segmental level with the target using a script that was based on the ADAPT algorithm . The alignments were verified manually and corrected if necessary."
"Comparing predictive abilities of longitudinal child growth models.","https://scispace.com/paper/comparing-predictive-abilities-of-longitudinal-child-growth-2ljys8twk0","2019","Journal Article","Statistics in Medicine","Craig Anderson
Ryan P. Hafen
Oleg Sofrygin
Louise Ryan","10.1002/SIM.7693","https://scispace.com/pdf/comparing-predictive-abilities-of-longitudinal-child-growth-2ljys8twk0.pdf","The Bill and Melinda Gates Foundation's Healthy Birth, Growth and Development knowledge integration project aims to improve the overall health and well-being of children across the world. The project aims to integrate information from multiple child growth studies to allow health professionals and policy makers to make informed decisions about interventions in lower and middle income countries. To achieve this goal, we must first understand the conditions that impact on the growth and development of children, and this requires sensible models for characterising different growth patterns. The contribution of this paper is to provide a quantitative comparison of the predictive abilities of various statistical growth modelling techniques based on a novel leave-one-out validation approach. The majority of existing studies have used raw growth data for modelling, but we show that fitting models to standardised data provide more accurate estimation and prediction. Our work is illustrated with an example from a study into child development in a middle income country in South America.","Title: Comparing predictive abilities of longitudinal child growth models Authors: Craig Anderson (Corresponding Author),Ryan Hafen,Oleg Sofrygin,Louise Ryan,Hbgdki Community Keywords: child development, growth curve, trajectory"
