"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Bayesian analysis of interleaved learning and response bias in behavioral experiments.","https://scispace.com/paper/bayesian-analysis-of-interleaved-learning-and-response-bias-kix7siwnim","2007","Journal Article","Journal of Neurophysiology","Anne C. Smith
Sylvia Wirth
Wendy A. Suzuki
Emery N. Brown
Emery N. Brown","10.1152/JN.00946.2006","https://scispace.com/pdf/bayesian-analysis-of-interleaved-learning-and-response-bias-kix7siwnim.pdf","Accurate characterizations of behavior during learning experiments are essential for understanding the neural bases of learning. Whereas learning experiments often give subjects multiple tasks to l...","a function of trial number. We define the learning curve as a function of the learning state process so that an increase in the learning state process increases the probability of a correct response and a decrease in the learning process decreases the probability of a correct response. A state-space model for interleaved learning and bias:
 For clarity, we present the state-space model in the context of a simple conditioned T-maze experiment . In this experiment, a rat is placed on the longest or start arm of a T-shaped maze apparatus and is trained to associate an auditory cue (i.e., either a high or low tone) with entering the left or right arm for a food reward. The response data constitute whether the animal makes a correct turn at a given trial. In this experiment the number of possible tasks (associations) to be learned is two-that is, high tone associated with a left turn and low tone associated with a right turn. In a noninterleaved analysis of this experiment the responses would be divided into two separate binary series corresponding to the initial tone presentation and each series would be analyzed separately. For our interleaved analysis, we make use of the additional information of which direction the animal actually turned on a given trial. In this example, we assume these are also binary data such that a one indicates the animal turned left and a zero indicates the animal turned right. If the presentation order of the two tasks is pseudorandom, the cognitive state relating to bias will be near zero both when the animal responds correctly and when the animal responds randomly. When the animal exhibits a left (right) response bias, this state will be above (below) zero and can be used to modify the assessment of learning estimated from the binary incorrect/correct responses alone. A state-space model for interleaved learning and bias:
 To define the observation model for an interleaved learning experiment, we assume that J tasks (associations) are presented over K trials. Let n k,j be 1 if the response on trial k is correct for task j and 0 otherwise, where j ϭ 1, . . . , J and k ϭ 1, . . . , K. Let n k,Jϩ1 be a 1 if the animal turns left on trial k and 0 if it turns right. Let n k ϭ {I k,1 n k,1 , . . . , I k,J n k,J , n k,Jϩ1 } be the responses observed on trial k, where I k,j is the indicator function that is 1 if task j is presented at trial k and 0 otherwise. We let N ϭ {n 1 , . . . , n K } be the observed responses from all K trials. We define p k,j as the probability of a correct response on trial k to task j, p k,Jϩ1 as the probability that the animal chooses to turn left on trial k and we define p k ϭ (p k,1 , . . . , p k,Jϩ1 ). It follows that the observation model for trial k is"
"Frontal Eye Field inactivation diminishes Superior Colliculus activity, but delayed saccadic accumulation governs reaction time increases","https://scispace.com/paper/frontal-eye-field-inactivation-diminishes-superior-2b86ngzf08","2017","Posted Content","bioRxiv","Tyler R. Peel
Suryadeep Dash
Stephen G. Lomber
Brian D. Corneil","10.1101/187492","https://scispace.com/pdf/frontal-eye-field-inactivation-diminishes-superior-2b86ngzf08.pdf","Stochastic accumulator models provide a comprehensive framework for how neural activity could produce behavior. Neural activity within the frontal eye fields (FEF) and intermediate layers of the superior colliculus (iSC) support such models for saccade initiation, by relating variations in saccade reaction time (SRT) to variations in parameters such as baseline, rate of accumulation of activity, or threshold. Here, by recording iSC activity during reversible cryogenic inactivation of the FEF in non-human primates, we causally test which parameter(s) best explains concomitant increases in SRT. While FEF inactivation decreased all aspects of ipsilesional iSC activity, decreases in accumulation rate and threshold poorly predicted accompanying increases in SRT. Instead, SRT increases best correlated with delays in the onset of saccade-related accumulation. We conclude that FEF signals govern the onset of saccade-related accumulation within the iSC, and that the onset of accumulation is a relevant parameter for stochastic accumulation models of saccade initiation.","between convolved iSC activity and the two linear regressions. Note that the slope of the first linear regression was not required to be zero. Hence, it could capture any delayperiod or build-up activity the precedes saccade-related accumulation. Materials and Methods:
 Of the 7524 total trials (3762 matches) matched from 193 neurons included in this analysis, we discarded a small percentage of trials (16%) that did not reach certain criteria due to the trial-by-trial variability in saccade-related activity. Of these total trials, we removed 7% of trials with no inflection point (i.e., the minimum summed squared error occurred at the start or end of testing window), and 6% of trials where accumulation was not maintained until saccade threshold (i.e., activity decreased after the inflection point). Moreover, we also discarded 1 and 2% of total trials for when onset times occurred before the go-cue or after saccade threshold, respectively. Because we obtained identical results with or without removing a small fraction of trials with onsets before the go-cue, this suggests that anticipation of the go-cue did not influence our results. These criteria left us with a total of 5420 trials from 2710 pairs of matched trials (2083 pairs from ipsilesional iSCs, and 627 pairs from contralesional iSCs). Importantly, the r 2 values of 0.63 Ϯ 0.24 (mean Ϯ SD) produced by this two-piece linear regression were substantially larger than those arising from a single linear fit over the same time range (0.34 Ϯ 0.21). Further, the r 2 values changed by Ͻ2% during FEF inactivation (0.63 Ϯ 0.25 for FEF warm trials to 0.61 Ϯ 0.25 for FEF cool trials). To ensure that the first linear regression sufficiently captured delay-period or build-up activity before the inflection point, we also performed similar analyses using larger window sizes starting before gocue  or convolution functions (e.g., a 10 ms Gaussian). We also tried fitting the activity before the inflection point with a quadratic function. All of these alternative analyses produced robust r 2 values of Ͼ0.59 and had similarly detected onset of accumulation values (median difference Ͻ1 ms across all matched trials) compared with the two-piece piecewise linear-regression analysis. Although r 2 values did significantly increase with the quadratic fit (as expected given the use of an additional term), we deemed that fitting the first portion of the data with a quadratic curve was justified only when this increased the r 2 value by 10% and significantly reduced the residuals (F test with p Ͻ 0.01; Nagy and Corneil, 2010). Using such criteria, a quadratic fit was deemed necessary on only 15% of all matched trials, and changed onset times by only 6 Ϯ 27 ms (mean Ϯ SD) across all matched trials. We also implemented an alternative Poisson-based analysis of burst onset  to verify our main results. For this alternative Poisson-based analysis, we only included trials where we could detect a burst of spikes after the go-cue and before saccade onset, with the onset time coinciding with the burst of spikes nearest to saccade onset. We obtained similar results using this alternative onset detection method (see Results)."
"The contributions of entorhinal cortex and hippocampus to error driven learning.","https://scispace.com/paper/the-contributions-of-entorhinal-cortex-and-hippocampus-to-4jgwna41bi","2021","Journal Article","","Shih-Pi Ku
Eric L. Hargreaves
Sylvia Wirth
Wendy A. Suzuki","10.1038/S42003-021-02096-Z","https://scispace.com/pdf/the-contributions-of-entorhinal-cortex-and-hippocampus-to-4jgwna41bi.pdf","Computational models proposed that the medial temporal lobe (MTL) contributes importantly to error-driven learning, though little direct in-vivo evidence for this hypothesis exists. To test this, we recorded in the entorhinal cortex (EC) and hippocampus (HPC) as macaques performed an associative learning task using an error-driven learning strategy, defined as better performance after error relative to correct trials. Error-detection signals were more prominent in the EC relative to HPC. Early in learning hippocampal but not EC neurons signaled error-driven learning by increasing their population stimulus-selectivity following error trials. This same pattern was not seen in another task where error-driven learning was not used. After learning, different populations of cells in both the EC and HPC signaled long-term memory of newly learned associations with enhanced stimulus-selective responses. These results suggest prominent but differential contributions of EC and HPC to learning from errors and a particularly important role of the EC in error-detection. Ku et al. recorded in the entorhinal cortex (EC) and hippocampus (HPC) of macaques during associative learning tasks in order to test the computational model prediction that they contribute to error-driven learning. They demonstrate that the EC and HPC have prominent but differential contributions to learning from errors, with the EC having a particularly prominent role in error-detection.","(for 500 ms) immediately afterward to make a ""late"" release. If the response was correct, an auditory feedback tone was played, and after a random delay (30-518 ms) 2-4 drops of juice were delivered as rewards. Behavioral tasks:
 The animals were required to fixate from the beginning of the baseline period until the early or late bar release. The associations between the object-place combinations to the bar-release responses were counterbalanced as illustrated in Fig. . Data analysis. All data analysis was done with custom-written Matlab programs (Mathworks, Natick, MA, USA). The outcome-related criteria and selectivity index analysis were the same as a previous publication  with several modifications to accommodate the present data set. The same as the previous study, the baseline period was defined as the 300 ms before the scene onset and the scene period was the 500 ms duration from the onset of the scene. Slightly different from the previous study, the delay period was defined from scene offset to 600 ms afterward (instead of the entire 700 ms period). The outcome period started at the end of the subject's30m sfixation of the chosen target (after making a saccade from the central fixation spot) and continued for the following 2000 ms. We used only 600 ms instead of the full 700 ms delay period in the calculation of the scene selectivity index because another study  using a similar behavioral paradigm reported eye-movement direction-related changes of cortical spiking activity during the 100 ms right before the eye movement so we did not include this time period in our analysis. Behavioral tasks:
 Estimating learning performance.Wedefined whether learning took place and the trial at which learning occurred using a dynamic logistic regression algorithm as described in Writh et al.  . Learning sessions were defined as those in which animals made at least seven consecutive correct responses for at least one location-scene association. To estimate the learning curve, we parameterized the performance of each trial into a binary sequence (""1"" for correct responses and ""0"" for incorrect responses). We then constructed the learning curve with this binary performance sequence together with 95% confidence bounds using a Bayesian state-space model  . The behavior learning trial was defined as the first trial that the lower 95% bound of the estimated learning c u r v ec r o s s e dt h er a n d o mc h o i c et h r e s h o l da n ds t a y e da b o v et h et h r e s h o l df o r the next three trials. The random choice threshold was defined according to how many targets were given in each session. For example, for 4-target LST the threshold was 0.25 and for 3-target LST the threshold was 0.33. The analysis codes for estimating the behavior are available. Behavioral tasks:
 The animals performed at least 200 trials each day even when they reached learning criteria early in the session. For those sessions when the animals learned at least one location-scene association, 75% of error trials happened before the animals finished 57% of the trials on average. During the second half of the sessions, the animals made significantly fewer mistakes than the first half (p <10 −6 )."
"Quantitative aspects of evolution of concepts: An experimental study.","https://scispace.com/paper/quantitative-aspects-of-evolution-of-concepts-an-23ipb6giuz","1920","Journal Article","The Psychological Monographs","Clark L. Hull","10.1037/H0093130","https://scispace.com/pdf/quantitative-aspects-of-evolution-of-concepts-an-23ipb6giuz.pdf","","are required, whether learning is fast or slow, or whether the curve is plotted by six or twelve minute periods. There is in all cases a brief initial plateau, then a rapid rise, followed by a protracted period of slower and slower learning. Experiment K:
 But the ultimate curve of generalizing abstraction has not yet been reached. This is the curve of the evolution of a single concept. As suggested above, the flexibility of our technique enables us to secure this with ease by retabulating the data from which the figures of Table XXIV were secured. It will be remembered that the latter are really composite results from twelve individual concepts. The curves of individual concepts thus obtained, while showing characteristic differences from any found thus far, agree in the main with the curves which they make in combination. They differ in the more bold and striking manner of their emphasis of the peculiarities noted in the latter. In general the initial plateau tends to be more absolute, and when the break comes it is apt to be more abrupt. The period of diminishing returns is usually present but not in every case. Typical results from such a retabulation of the data for subject Cfaa. Conclusions:
 We may formulate the results of our investigation of the curve of generalizing abstraction as f dllows: I. The average functional improvement of a group of relatively homogeneous concepts all of which are evolved simultaneously, begins with an initial plateau or brief period of positive acceleration. The rate of improvement tends to reach its maximum near the end of the first fourth of the process. Following this comes a more or less protracted period of negative acceleration which is terminated by the arrival at maximal efficiency of the concepts. Conclusions:
 2. The functional improvement of the individual concept follows the same general course as the composite curve. The initial plateau is apt to be somewhat more protracted and absolute and the change from this to a period of rapid improvement tends to be much more abrupt {13, 51; 15, II, 342 ff). The period of negative acceleration may be much abbreviated or entirely lacking, though with material of considerable difficulty it may be greatly extended. Conclusions:
 The above statements clearly apply only to concepts evolved under conditions very similar to those of Experiment K. All methods agree as to the concluding period of diminishing returns. It is impossible to tell whether the initial plateau exists under the conditions of Experiments A to D. It probably could not appear in the results there even if it did, owing among other things to the fact that no point is located on the curve soon enough to show it. While both experiments duplicate important natural life processes, they are sufficiently different to make it unnecessary to assume the presence of the initial plateau in the latter process even if invariably present in the former. Conclusions:
 The relative novelty of the initial plateau among learning curves makes it of interest to speculate as to its cause. The most probable explanation seems to be that in the compound process of generalizing-abstraction {12, 8) the abstraction (seeing the object in parts) must take place to a certain extent before generalization can begin3 and that the score reflects only the progress of the latter process. Trial and error would also undoubtedly contribute to the same end."
"Multisensory visuo-tactile context learning enhances the guidance of unisensory visual search.","https://scispace.com/paper/multisensory-visuo-tactile-context-learning-enhances-the-4orv6ufjmx","2021","Journal Article","Scientific Reports","Siyi Chen
Zhuanghua Shi
Hermann J. Müller
Thomas Geyer","10.1038/S41598-021-88946-6","https://scispace.com/pdf/multisensory-visuo-tactile-context-learning-enhances-the-4orv6ufjmx.pdf","Does multisensory distractor-target context learning enhance visual search over and above unisensory learning? To address this, we had participants perform a visual search task under both uni- and multisensory conditions. Search arrays consisted of one Gabor target that differed from three homogeneous distractors in orientation; participants had to discriminate the target’s orientation. In the multisensory session, additional tactile (vibration-pattern) stimulation was delivered to two fingers of each hand, with the odd-one-out tactile target and the distractors co-located with the corresponding visual items in half the trials; the other half presented the visual array only. In both sessions, the visual target was embedded within identical (repeated) spatial arrangements of distractors in half of the trials. The results revealed faster response times to targets in repeated versus non-repeated arrays, evidencing ‘contextual cueing’. This effect was enhanced in the multisensory session—importantly, even when the visual arrays presented without concurrent tactile stimulation. Drift–diffusion modeling confirmed that contextual cueing increased the rate at which task-relevant information was accumulated, as well as decreasing the amount of evidence required for a response decision. Importantly, multisensory learning selectively enhanced the evidence-accumulation rate, expediting target detection even when the context memories were triggered by visual stimuli alone.","provide a means for identifying the non-linear functions characterizing learning over time, we further tted the learning curves using a nonlinear, power-law function (see, e.g., , or more generally the ""law of practice"" in ) as follows: Statistical analysis and modeling of mean:
 where RT N is the expected value of RT in epoch number N; RT 0 is the response time at the beginning of learning, RT a is the asymptotic level a er learning, and α is the learning rate (how fast participants reach their overall learning plateau). Inherently, given all displays are new to participants prior to the experiment, we assume the initial RT at the start of testing (i.e., RT 0 ) is the same across the various experimental conditions (i.e., old and new con gurations for all-unisensory-visual, multisensory-visual, and multisensory-visuotactile-trial types), with RT 0 − RT a indicating the magnitude of the learning e ect (including both general procedural learning of how to perform the task and speci c contextual learning)."
"Seasonal variation in reversal learning reveals greater female cognitive flexibility in African striped mice.","https://scispace.com/paper/seasonal-variation-in-reversal-learning-reveals-greater-3ybzyl8619","2021","Journal Article","Scientific Reports","Celine Rochais
Hoël Hotte
Hoël Hotte
Neville Pillay","10.1038/S41598-021-99619-9","https://scispace.com/pdf/seasonal-variation-in-reversal-learning-reveals-greater-3ybzyl8619.pdf","Cognitive flexibility describes the ability of animals to alter cognitively mediated behaviour in response to changing situational demands, and can vary according to prevailing environemental conditions and individual caracteristics. In the present study, we investigated (1) how learning and reversal learning performance changes between seasons, and (2) how cognitive flexibility is related to sex in a free-living small mammal. We studied 107 African striped mice, Rhabdomys pumilio, in an arid semi-desert, 58 during the hot dry summer with low food availability, and 49 during the cold wet winter with higher food availability. We used an escape box task to test for learning and reversal learning performance. We found that learning and reversal learning efficiency varied seasonally by sex: females tested in summer were faster at solving both learning and reversal tasks than males tested in winter. Performance varied within sex: males tested in winter showed faster learning compared to males tested in summer. During reversal learning, females tested in summer were more efficient and solve the task faster compared to females tested in winter. We suggest that seasonal cognitive performance could be related to sex-specific behavioural characteristics of the species, resulting in adaptation for living in harsh environmental conditions.","the dependent variables and season, sex and the interaction between season and sex as xed e ects. We speci ed group identity as a random factor to account for potential confounding e ects of group origin (litter and/or ecology). Statistical analyses.:
 When analysing the predictors of initial task training, season, sex, the interaction between season and sex to test sex-speci c seasonal variation, age, group size and body condition (body mass and length) were included as xed e ects. We speci ed group identity as a random factor. We rst performed a generalized linear mixed model (GLMM) for Poisson family distribution with the total number of trials needed to successfully open one door for 3 consecutive trials as the dependent variables We performed linear mixed models for the 1st, 2nd and 3rd latencies of successful door opening as the dependent variables. Statistical analyses.:
 e in uence of season on the learning and reversal learning tasks was analysed using a separate linear mixed model for each task with (i) the trial to criterion (TTC), (ii) the accuracy, or (iii) the mean latency to open the doors as the dependent variables and season, sex, the interaction between season and sex, age, group size and body condition as xed e ect and group ID as a random factor. We analysed predictors of learning curve by tting GLMMs for Binomial family distribution either for learning accuracy or reversal learning accuracy as dependent variables and trial number, season, sex, the interaction between trial number, season and sex, and age, group size and body condition as xed e ect and mice ID as a random factor. Statistical analyses.:
 We analysed the seasonal in uence on the speed-accuracy trade-o by testing whether mean latency to open the doors during the learning and reversal learning tasks predicted individual accuracy. We tted LMMs for each task with the accuracy as a dependent variable and the mean latency, season, sex and the interaction between latency, season and sex as xed e ect and mice ID as a random factor. Post-hoc test were performed with Spearman rank correlation test. Statistical analyses.:
 For all previous models, nonsigni cant predictors were excluded based on stepwise backward model selection using log-likelihood ratio tests and the Akaike's Information Criterion (AIC) comparison ('lrtest' , 'lmtest' package  )."
"On the role of responses in Pavlovian acquisition.","https://scispace.com/paper/on-the-role-of-responses-in-pavlovian-acquisition-3zytfvulka","2019","Journal Article","Journal of experimental psychology. Animal learning and cognition","Stefano Ghirlanda
Magnus Enquist","10.1037/XAN0000194","https://scispace.com/pdf/on-the-role-of-responses-in-pavlovian-acquisition-3zytfvulka.pdf","A defining feature of Pavlovian conditioning is that the unconditioned stimulus (US) is delivered whether or not the animal performs a conditioned response (CR). This has lead to the question: Does CR performance play any role in conditioning? Between the 1930s and 1970s, a consensus emerged that CR acquisition is driven by CS-US (CS, conditioned stimulus) experiences, and that CRs play a minimal role, if any. Here we revisit the question and present 2 new quantitative methods to evaluate whether CRs influence the course of learning. Our results suggest that CRs play an important role in Pavlovian acquisition, in such paradigms as rabbit eye blink conditioning, pigeon autoshaped key pecking, and rat autoshaped lever pressing and magazine entry. (PsycINFO Database Record (c) 2019 APA, all rights reserved).","20 0.00 0.05 0.10 0.15 0.20 0.25 q q q q q q q q q q q q q q q q q q q q p=0.003 Waiting time: Mean error We believe it is possible to explain the difference in results across data sets by considering procedural differences between studies, rather than assuming different learning processes across data sets or individuals. First, we recall that the R-Indep and R-Dep models are more difficult to tell apart when initial CR probability is high (Fig. ). Second, we note that animals in the Go data set had a very high CR probability from the very first trials, as evidenced by a mean of only 3 trials until the first CR. These values can be contrasted with 29, 68, and 54 trials in the T, K, and Gu data sets, respectively. The reason for high initial CR probability in the Go data set was likely pre-training that facilitated CR performance. In fact, Go experiments measured autoshaped magazine entries in rats who had been already trained to approach the food magazine. The Go data set also exhibits a high learning rate, as subjects quickly reached asymptotic responding. In conclusion, data set Go has characteristics that are, on average, more typical of the R-Indep model, but which are also compatible with the R-Dep model under conditions of high initial CR probability and high learning rate. A similar argument can be offered for the H data set, which does not clearly support either model, and 1 50 100 150 q qqqq q qqqqqq qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq qqqqqqqqqq qq qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq qqqqqqqq q qq q qqqq q qqq qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq q q q qq qqq qq qqq qqqq qqqqqqqqqqqqqqqq qqqqq qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq qqqqqqqqqqqqqqqqq qqqqqqqqqqqqq q qq q qqqqqqqqqqqqqqqqqqq qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq qqqqqqqqqqqqqqqq qqqqqqqqqqq qqqqqqqqqq qqqqqqqqqqqqqqqqqqqqqq q q q qqqqq qqqq q qqqqqqqqqqqqqqqqqqqqqqqq qqq qq qqqqq qqqqqqqqqqqq qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq q q q q qq q qqqqqqq qq qq qqqqqqq qqqq q qqqqqqqq qqq qqqqq q qqqqqqqqqqqqqqqq qqqqqqqqq q q q q qqq qqqqqqqq qq qqqqqq qqqqqqqqqqqqqqqqqqqqqq qqqqqqqqqqqqqqqqqqqqqqq qqq qqqqqqq qqqqqqqqqqqqqqqqqqqqqqqqqq qqqqqqqqqqqqqqqq q q qqqqq"
"Parkinson’s disease differentially affects adaptation to gradual as compared to sudden visuomotor distortions","https://scispace.com/paper/parkinson-s-disease-differentially-affects-adaptation-to-1a727reka2","2011","Journal Article","Human Movement Science","Anusha Venkatakrishnan
J.P. Banquet
Yves Burnod
Jose L. Contreras-Vidal","10.1016/J.HUMOV.2010.08.020","","","trials/step). Thus, we reduced the amount of rotation (as blocks greater than 40° in Experiment 1 did not show differences in sudden and gradual conditions; see Results Section 2.1.2) and the step size in the gradual condition. Methods:
 Data analysis: Data were low-pass filtered with cut-off of 10 Hz with a 4 th order dual-pass Butterworth filter. For each trial, initial directional error (IDE, in degrees) score was calculated as the angle between a vector from initial position of the trackball to that at peak velocity after movement onset and a vector extending from start position to target. Peak velocity was used to compute IDE since the movement was very small . IDE represented the state of the internal model of the novel environment and was compared as the primary dependent variable across all 4 groups in the last block of exposure (mean, 40° rotation), last catch trial, difference between last catch trial and last block (mean). Two-way analysis of variance (ANOVA) was performed (disease by distortion) and pre-planned contrasts set up to compare (1) adaptation conditions (Sudden vs. Gradual) and ( ) PD groups with respective controls. Methods:
 The relationship between the immediate trials preceding and succeeding the catch trial with the errors in the catch trial was also explored in greater detail in Experiment 2. This was important since the error in opposite direction in a catch trial has been shown to impact adaptation in successive trials on a trial-by-trial basis . Thus, a multiple linear regression model was developed, based on the linear state-space model originally specified for adaptation to sudden distortions by  as follows: Methods:
 Here Y represents IDE in a given trial within the exposure phase, U represents whether the visual feedback distortion was present (U = 1, if present) or not (U = −1) and n represents the trial number. Thus, the linear model predicts that the error in each trial depends not only on the presence of visual distortion within the trial, but also on the error and the presence of visual feedback distortion in the previous trial. Our objective was to quantify and describe the trial-by-trial changes in adaptation to gradual and sudden visuomotor distortions, particularly in patients with PD, which is still unknown. Moreover, the model could be used to characterize the progressive dampening in learning, if any, caused by the visual feedback of the errors in the opposite direction of adaptation in the catch trial. It is likely that this may help better understand the potential mechanisms underlying performance differences in visuomotor adaptation to gradual versus sudden distortions. Methods:
 In order to improve the generality of predictions while avoiding over-fitting, a ""leave-oneout"" (LOO) cross-validation procedure was employed. Using the LOO approach, for each group and condition, the model was optimized for a training set consisting of all but one subject, and the performance tested on this subject to predict his/her error scores. This procedure was repeated for all subjects in successive iterations to obtain the mean predicted scores and mean fit statistic (R 2 ) for each of the four groups of participants. The LOO procedure has been shown to give an almost unbiased estimate for the generalization error ."
"Perceptual learning in a non-human primate model of artificial vision","https://scispace.com/paper/perceptual-learning-in-a-non-human-primate-model-of-4jmgvrasn3","2016","Journal Article","Scientific Reports","Nathaniel J. Killian
Milena Vurro
Sarah B. Keith
Margee J. Kyada
John S. Pezaris","10.1038/SREP36329","https://scispace.com/pdf/perceptual-learning-in-a-non-human-primate-model-of-4jmgvrasn3.pdf","Visual perceptual grouping, the process of forming global percepts from discrete elements, is experience-dependent. Here we show that the learning time course in an animal model of artificial vision is predicted primarily from the density of visual elements. Three naive adult non-human primates were tasked with recognizing the letters of the Roman alphabet presented at variable size and visualized through patterns of discrete visual elements, specifically, simulated phosphenes mimicking a thalamic visual prosthesis. The animals viewed a spatially static letter using a gaze-contingent pattern and then chose, by gaze fixation, between a matching letter and a non-matching distractor. Months of learning were required for the animals to recognize letters using simulated phosphene vision. Learning rates increased in proportion to the mean density of the phosphenes in each pattern. Furthermore, skill acquisition transferred from trained to untrained patterns, not depending on the precise retinal layout of the simulated phosphenes. Taken together, the findings suggest that learning of perceptual grouping in a gaze-contingent visual prosthesis can be described simply by the density of visual activation.","with 2 brightness bins, corresponding to black and white pixels. Mutual information has no upper bound, but normalizing by the geometric mean of the image entropies guarantees that statistically independent images have = 0 and identical images have Î = 1. Letter information content.:
 Learning analysis: learning curves. We estimated performance over time by first smoothing the binary trial outcome vectors for each condition with a Gaussian window having a standard deviation of 10% of the training time, chosen empirically to smooth out noise while retaining global features. Gaps in the curve for each condition, due to trial interleaving, were treated as missing values. Gaps less than 100 trials long were linearly interpolated for plotting and model fitting. The resulting learning curves were fitted with exponential functions from the first to the last trial for each pattern at each VA level of interest (i.e. the data presented in each set of axes in Fig. ). The exponential fits were defined by a learning time constant, τ l , using a least-squares algorithm. By using time constants to describe the learning curves, the need for the animals to achieve any predefined performance level in order to perform a fit is eliminated. To avoid erroneous fits, however, only conditions where all animals achieved statistically significant performance above chance were included in the analysis. The time constants define the exponential fits to performance as a function of training time, t, and time interval, P(t), according to Equation . Training time is the amount of training, in our case it is the number of trials completed. The learning time constant, τ l , is the number of trials required for performance to increase by 63% of the deficiency in performance with respect to 100% correct, at any time point during learning. It can be noted from Equation that the learning time constant, τ l , then conveniently gives the number of trials from the start of learning required to reach a performance level of 82% correct. The learning rate, which is the reciprocal of the time constant, can be thought of as the performance increase gained on each trial. For example, if the time constant is 10 trials and performance is at 50% correct, then the corresponding learning rate of 0.1 would give an average performance increase per trial of 3.2%. The learning curve model inherently accounts for saturation of performance, with performance ranging from 50% (background chance performance) to 100%. The model assumes that 100% correct performance would be achieved given enough time. A complete model of learning should include a description of forgetting, which is presumed to occur during breaks in training. Most of the experiments were collected with short intervals. The median experiment interval was 1 day for all animals (the minimum interval) and 90% of experiment intervals were 6 days or less. Because of these short inter-session intervals, we assumed that the effects of forgetting would not significantly impact our estimates of the overall learning time course."
"A simple and flexible Bayesian method for inferring step changes in cognition","https://scispace.com/paper/a-simple-and-flexible-bayesian-method-for-inferring-step-32fmd2hx9h","2019","Journal Article","Behavior Research Methods","Michael D. Lee","10.3758/S13428-018-1087-7","https://scispace.com/pdf/a-simple-and-flexible-bayesian-method-for-inferring-step-32fmd2hx9h.pdf","Human behavioral data often show patterns of sudden change over time. Sometimes the causes of these step changes are internal, such as learning curves changing abruptly when a learner implements a new rule. Sometimes the cause is external, such as people's opinions about a topic changing in response to a new relevant event. Detecting change points in sequences of binary data is a basic statistical problem with many existing solutions, but these solutions rarely seem to be used in psychological modeling. We develop a simple and flexible Bayesian approach to modeling step changes in cognition, implemented as a graphical model in JAGS. The model is able to infer how many change points are justified by the data, as well as the locations of the change points. The basic model is also easily extended to include latent-mixture and hierarchical structures, allowing it to be tailored to specific cognitive modeling problems. We demonstrate the adequacy of this basic model by applying it to the classic Lindisfarne scribes problem, and the flexibility of the modeling approach is demonstrated through two new applications. The first involves a latent-mixture model to determine whether individuals learn categories incrementally or in discrete stages. The second involves a hierarchical model of crowd-sourced predictions about the winner of the US National Football League's Most Valuable Player for the 2016-2017 season.","responsible for, as well as the underlying rates of use of the different s-forms for each scribe. provided an early attempt to apply statistical methods to make these inferences, and A. F. M. providedanimpressive early Bayesian approach. Application to illustrative data:
 We consider the same data used by A. F. M. Smith (1975, Table ), which give counts for each form for a sequence of 13 texts. The results of applying the graphical model in Fig.  are shown in Fig. . These results are based on setting γ = 10 as an upper bound on the number of change points. Two change points are detected, after the fourth and fifth texts. The overall inference is that a first scribe produced Texts 1-4, a second scribe produced Text 5, and a third scribe produced Texts 6-13. These results, both in terms of the number of change points and their locations, agr eewithth osef oundb yA.F .M.Smith(1975,T ables4 and 5) using analytic methods. Application to illustrative data:
 Although it is comforting that our approach produces results that match analytic results for a simple problem, the real advantage of the graphical model implementation is its flexibility. It is straightforward to extend the basic model for inferring change points beyond the case in which there is one fixed binomial rate for each stage. The following two applications aim to demonstrate these sorts of expanded modeling possibilities, which allow the basic approach to be applied to a broad range of cognitive modeling problems. Application to category learning curves:
 In the first application, we consider human category learning performance. The research question is whether learning curves show gradual improvement or step change increases. This inference problem has basic theoretical implications for the roles of two competing accounts of human learning . Gradual improvement is consistent with various theories of associative learning or Behav Res (2019) 51:948-960 Data:
 We use the data from J. D. Smith and Minda (1998,E x p .3 , non-linearly-separable condition) and involved 16 participants learning to categorize eight nonsense words into two categories based on trial-by-trial feedback. We analyze the learning performance in terms of ten blocks with 56 balanced trials in total, comprising seven presentations of each of the eight stimuli. Thus, the basic data are, for each participant, a sequence of counts over ten blocks of how many correct responses were made out of 56 trials. Graphical model:
 Figure  shows a latent-mixture model that extends the basic change-point graphical model in Fig. . There are two components to the latent mixture. One involves step changes in  in each stage defined by the change points. The rates are constrained to increase as the stages progress. The linearincrease component assumes that the rate of correct responding begins at 0.5 and then increases by β i over each block, until (possibly) the rate of correct responding becomes perfect at 1. The learning rate β i is specific to the ith participant and is given the prior β i ~Uniform(0, 0.5), corresponding to the assumption that performance increases over blocks and can be perfect as early as the second block. The binary indicator variable z i is given the prior z i ∼Bernoulli 1 2"
