"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract","Data Availability Assessment"
"Individual Learning Phenotypes Drive Collective Behavior","https://scispace.com/paper/individual-learning-phenotypes-drive-collective-behavior-tsa7auxg1t","2020","Dataset","","Natalie J. Lemanski
Thiago Mosqueiro
Cahit Öztürk
Jürgen Gadau
Noa Pinter‐Wollman
Brian H. Smith","10.6084/m9.figshare.9775955.v4","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on how individual learning phenotypes affect colony foraging, without abstract concept tasks, trial‑by‑trial data, or relevant methodological details.","Variation in individual cognition affects how animals learn about and communicate information to others. We provide evidence that differences in how individual honey bees learn influences the collective foraging dynamics of a colony. By creating colonies of distinct learning phenotypes, we evaluated how bees make foraging choices in the field. Colonies containing individuals that learn to ignore unimportant information preferred familiar food locations; however, colonies of individuals that are unable to ignore familiar information visit novel and familiar feeders equally. Colonies with a 50/50 mix of these phenotypes prefer familiar food locations because individuals who learn the familiar location recruit nestmates by dancing more intensely. Our results reveal that cognitive variation among individuals nonlinearly shapes collective behavioral outcomes. ",""
"Individual Learning Phenotypes Drive Collective Behavior","https://scispace.com/paper/individual-learning-phenotypes-drive-collective-behavior-3sbum9s07p","2020","Dataset","","Chelsea N. Cook
Thiago Mosqueiro
Noa Pinter‐Wollman","10.6084/m9.figshare.9775955.v1","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on how individual learning phenotypes affect colony foraging, without addressing abstract relational rules, trial‑by‑trial data, transfer, or related methodologies.","Variation in individual cognition affects how animals learn about and communicate information to others. We provide evidence that differences in how individual honey bees learn influences the collective foraging dynamics of a colony. By creating colonies of distinct learning phenotypes, we evaluated how bees make foraging choices in the field. Colonies containing individuals that learn to ignore unimportant information preferred familiar food locations; however, colonies of individuals that are unable to ignore familiar information visit novel and familiar feeders equally. Colonies with a 50/50 mix of these phenotypes prefer familiar food locations because individuals who learn the familiar location recruit nestmates by dancing more intensely. Our results reveal that cognitive variation among individuals nonlinearly shapes collective behavioral outcomes. ",""
"Achieving arithmetic learning in honeybees and examining how individuals learn","https://scispace.com/paper/achieving-arithmetic-learning-in-honeybees-and-examining-how-1r07sqz2it","2019","Journal Article","Communicative & Integrative Biology","Scarlett R. Howard
Scarlett R. Howard
Aurore Avarguès-Weber
Jair E. Garcia
Andrew D. Greentree
Adrian G. Dyer
Adrian G. Dyer","10.1080/19420889.2019.1678452","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on honeybee arithmetic rather than same/different relational concepts, lacks individual trial data, transfer tests, and relevant methodological references.","In recent years honeybees have demonstrated intriguing numerical capacities, leading to the recent discovery of their ability to perform simple arithmetic by learning to add or subtract 'one' using symbolic representations of operators. When training an insect with a miniature brain containing less than one million neurons to understand a conceptual rule, the procedure is of vital importance. We explain in detail the controls and process of designing an experiment to test for complex behaviors in a relatively simple brained animal. Furthermore, we will discuss the finding that individual honeybees do not demonstrate a consistent learning scenario when trained to perform the same tasks, rather they appear to acquire arithmetic rules through individual processes.",""
"Exploring Higher-Order Conceptual Learning in an Arthropod with a Large Multisensory Processing Center","https://scispace.com/paper/exploring-higher-order-conceptual-learning-in-an-arthropod-163lq8z5","2022","Journal Article","Insects","Kenna D. S. Lehmann
F. Shogren
Mariah Fallick
J. Colton Watts
Daniel Schoenberg
Daniel D. Wiegmann
Verner P. Bingman
Eileen A. Hebets","10.3390/insects13010081","https://scispace.com/pdf/exploring-higher-order-conceptual-learning-in-an-arthropod-163lq8z5.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Studies amblypygid arachnids, not honeybees; lacks bee‑specific concepts, individual trial data, transfer tests, Giurfa citations, or relevant Y‑maze/olfactory methods.","Simple Summary It is difficult to measure animal intelligence because the definition of ‘intelligence’ varies, and many animals are good at specific tasks used to measure intelligence or cognition. To address this, scientists often look for evidence of common cognitive abilities. One such ability, the ability to learn concepts, is thought to be rare in animals, especially invertebrates. Concepts include the ideas of ‘same’ and ‘different’. These concepts can be applied to anything in the environment while also being independent of those objects and can help animals understand and survive their environment. Amblypygids, a relative of spiders, live in tropical and subtropical areas, are very good learners, and have a large, complex brain region known to process information from multiple senses. We tested whether amblypygids could learn the concept of ‘same’ by training them to move toward a stimulus that matched with an initial stimulus. We also trained some individuals to learn the concept ‘different’ by training them to move toward a non-matching stimulus. When we used new stimuli, the amblypygids did not move toward the correct stimulus significantly more often than the incorrect stimulus, suggesting either they are unable to learn these higher-order concepts or our experimental design failed to elicit that ability. Abstract Comparative cognition aims to understand the evolutionary history and current function of cognitive abilities in a variety of species with diverse natural histories. One characteristic often attributed to higher cognitive abilities is higher-order conceptual learning, such as the ability to learn concepts independent of stimuli—e.g., ‘same’ or ‘different’. Conceptual learning has been documented in honeybees and a number of vertebrates. Amblypygids, nocturnal enigmatic arachnids, are good candidates for higher-order learning because they are excellent associational learners, exceptional navigators, and they have large, highly folded mushroom bodies, which are brain regions known to be involved in learning and memory in insects. In Experiment 1, we investigate if the amblypygid Phrynus marginimaculatus can learn the concept of same with a delayed odor matching task. In Experiment 2, we test if Paraphrynus laevifrons can learn same/different with delayed tactile matching and nonmatching tasks before testing if they can transfer this learning to a novel cross-modal odor stimulus. Our data provide no evidence of conceptual learning in amblypygids, but more solid conclusions will require the use of alternative experimental designs to ensure our negative results are not simply a consequence of the designs we employed.",""
"Individual Learning Phenotypes Drive Collective Behavior","https://scispace.com/paper/individual-learning-phenotypes-drive-collective-behavior-5errjw5na1","2020","Dataset","","Chelsea N. Cook
Natalie J. Lemanski
Thiago Mosqueiro
Cahit Öztürk
Jürgen Gadau
Noa Pinter‐Wollman
Brian H. Smith","10.6084/m9.figshare.9775955.v5","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on how individual learning phenotypes affect colony foraging, without abstract concept learning, trial‑by‑trial data, transfer tests, or related methodological details.","Variation in individual cognition affects how animals learn about and communicate information to others. We provide evidence that differences in how individual honey bees learn influences the collective foraging dynamics of a colony. By creating colonies of distinct learning phenotypes, we evaluated how bees make foraging choices in the field. Colonies containing individuals that learn to ignore unimportant information preferred familiar food locations; however, colonies of individuals that are unable to ignore familiar information visit novel and familiar feeders equally. Colonies with a 50/50 mix of these phenotypes prefer familiar food locations because individuals who learn the familiar location recruit nestmates by dancing more intensely. Our results reveal that cognitive variation among individuals nonlinearly shapes collective behavioral outcomes. ",""
"Foraging task specialization in honey bees (Apis mellifera): the contribution of floral rewards on the learning performance of pollen and nectar foragers","https://scispace.com/paper/foraging-task-specialization-in-honey-bees-apis-mellifera-1dhl045hmr","2023","Journal Article","bioRxiv","Emilia Moreno
Andrés Arenas","10.1101/2023.11.06.565788","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on reward perception and learning differences between pollen and nectar foragers, without abstract concept tasks, trial‑by‑trial curves, transfer tests, or related methodological references.","Social insects live in communities where cooperative actions heavily rely on the individual cognitive abilities of their members. In the honey bee (Apis mellifera), the specialization in nectar or pollen collection is associated with variations in gustatory sensitivity, affecting both associative and non-associative learning. Gustatory sensitivity fluctuates as a function of changes in motivation for the specific floral resource throughout the foraging cycle, yet differences in learning abilities between nectar and pollen foragers at the onset of recollection remains unexplored. Here, we examined nectar and pollen foragers captured upon arrival at food sources. We subjected them to an olfactory PER conditioning using a 10% sucrose solution paired (S10%+P) or unpaired (S10%) with pollen as a co-reinforcement. For non-associative learning, we habituated foragers with a 10% sucrose solution paired (S10%+P) or unpaired (S10%) with pollen, followed by dishabituation tests with either S50% or S10%+P. Our results indicate that pollen foragers show lower performance than nectar foragers when conditioned with S10%. Interestingly, performance improves to levels similar to those of nectar foragers when pollen is included as rewarding stimulus (S10%+P). In non-associative learning, pollen foragers tested with S10%+P displayed a lower degree of habituation than nectar foragers and a higher degree of dishabituation when pollen was used as the dishabituating stimulus (S10%+P). Altogether, our results support the idea that pollen and nectar honey bee foragers differ in their perception of rewards, leading to inter-individual differences in learning that contribute to foraging specialization.",""
"Abstract concept learning in a simple neural network inspired by the insect brain","https://scispace.com/paper/abstract-concept-learning-in-a-simple-neural-network-z5xd6lhds5","2018","Posted Content","bioRxiv","Alex Cope
Eleni Vasilaki
Dorian Minors
Chelsea Sabo
James A. R. Marshall
Andrew B. Barron","10.1101/268375","https://scispace.com/pdf/abstract-concept-learning-in-a-simple-neural-network-z5xd6lhds5.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses a honey‑bee‑inspired neural model to discuss abstract concept learning, but lacks individual trial data, transfer tests, and specific experimental details.","The capacity to learn abstract concepts such as 9sameness9 and 9difference9 is considered a higher-order cognitive function, typically thought to be dependent on top-down neocortical processing. It is therefore surprising that honey bees apparantly have this capacity. Here we report a model of the structures of the honey bee brain that can learn sameness and difference, as well as a range of complex and simple associative learning tasks. Our model is constrained by the known connections and properties of the mushroom body, including the protocerebral tract, and provides a good fit to the learning rates and performances of real bees in all tasks, including learning sameness and difference. The model proposes a novel mechanism for learning the abstract concepts of 9sameness9 and 9difference9 that is compatible with the insect brain, and is not dependent on top-down or executive control processing.",""
"A short history of studies on intelligence and brain in honeybees","https://scispace.com/paper/a-short-history-of-studies-on-intelligence-and-brain-in-16ucto9blx","2021","Journal Article","Apidologie","Randolf Menzel","10.1007/S13592-020-00794-X","https://scispace.com/pdf/a-short-history-of-studies-on-intelligence-and-brain-in-16ucto9blx.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Review article summarizes historical honeybee learning paradigms; lacks original same/different concept experiments, individual trial data, transfer analysis, or specific methodological details.","Reflections about the historical roots of our current scientific endeavors are useful from time to time as they help us to acknowledge the ideas, concepts, methodological approaches, and idiosyncrasies of the researchers that paved the ground we stand on right now. The 50-year anniversary of Apidologie offers the opportunity to refresh our knowledge about the history of bee research. I take the liberty of putting the founding year of Apidologie in the middle of the period I cover here. The nascent period of behavioral biology around the late 19th to the early twentieth century was intimately connected with a loss of concepts related to the mental functions of the brain, concepts that were rooted in Darwin’s theory of gradualism in the living world including cognition in animals. This loss was celebrated both in ethology and behaviorism as the gateway to scientific impartiality. Using this apparently strict scientific approach, impressive discoveries were made by observing and strictly quantifying the behavior of bees. The first forays into the brain, however, uncovered a richness of structure and function that reached far beyond stereotypical input/output connections and opened the way to compensating the conceptual restrictions imposed on us by traditional ethology. Honeybee research provides us with a particularly exciting story in this context. The cognitive turn in behavioral biology is intimately connected to the increasing knowledge of how the brain works, also in honeybee research. What has been achieved so far is just the beginning, but it gives us a glimpse of a promising future. Teamwork between neuroscientists and behavioral biologists is needed to elucidate brain functions such as the expectation of future outcomes and intentionality as an entry to animal intelligence reflecting the flexibility and adaptability in behavior also seen in honeybees.",""
"Reuse, remix, repeat: the workflows of mir","https://scispace.com/paper/reuse-remix-repeat-the-workflows-of-mir-18f41rq4bc","2012","Proceedings Article","International Symposium/Conference on Music Information Retrieval","Kevin R. Page
Benjamin Fields
David De Roure
Tim Crawford
J. Stephen Downie","","https://scispace.com/pdf/reuse-remix-repeat-the-workflows-of-mir-18f41rq4bc.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Paper discusses music information retrieval workflow systems, lacking any bee experiments, concept learning, or related methodological details.","Many solutions for the reuse and remixing of MIR methods and the tools implementing them have been introduced over recent years. Proposals for achieving the necessary interoperability have ranged from shared software libraries and interfaces, through common frameworks and portals, to standardised file formats and metadata. Each proposal shares the desire to reuse and combine repurposable components into assemblies (or “workflows”) that can be used in novel and possibly more ambitious ways. Reuse and remixing also have great implications for the process of MIR research. The encapsulation of any algorithm and its operation ‐ including inputs, parameters, and outputs ‐ is fundamental to the repeatability and reproducibility of any experiment. This is desirable both for the open and reliable evaluation of algorithms (e.g. in MIREX) and for the advancement of MIR by building more effectively upon prior research. At present there is no clear best practice widely adopted throughout the community. Should this be considered a failure? Are there limits to interoperability unique to MIR, and how might they be overcome? In this paper we assess contemporary MIR solutions to these issues, aligning them with the emerging notion of Research Objects for reproducible research in other domains, and propose their adoption as a route to reuse in MIR.",""
"Individual Learning Phenotypes Drive Collective Behavior","https://scispace.com/paper/individual-learning-phenotypes-drive-collective-behavior-33lmhgezce","2020","Dataset","","Chelsea N. Cook
Natalie J. Lemanski
Thiago Mosqueiro
Cahit Öztürk
Jürgen Gadau
Noa Pinter‐Wollman
Brian H. Smith","10.6084/m9.figshare.9775955.v3","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on colony-level foraging linked to learning phenotypes; does not address abstract relational rules, trial‑by‑trial data, transfer, Giurfa paradigms, multiple concepts, or Y‑maze/olfactory methods.","Variation in individual cognition affects how animals learn about and communicate information to others. We provide evidence that differences in how individual honey bees learn influences the collective foraging dynamics of a colony. By creating colonies of distinct learning phenotypes, we evaluated how bees make foraging choices in the field. Colonies containing individuals that learn to ignore unimportant information preferred familiar food locations; however, colonies of individuals that are unable to ignore familiar information visit novel and familiar feeders equally. Colonies with a 50/50 mix of these phenotypes prefer familiar food locations because individuals who learn the familiar location recruit nestmates by dancing more intensely. Our results reveal that cognitive variation among individuals nonlinearly shapes collective behavioral outcomes. ",""
"Abstract concept learning in a simple neural network inspired by the insect brain","https://scispace.com/paper/abstract-concept-learning-in-a-simple-neural-network-3jc4xlxxt6","2018","Journal Article","PLOS Computational Biology","Alex Cope
Eleni Vasilaki
Dorian Minors
Chelsea Sabo
James A. R. Marshall
Andrew B. Barron","10.1371/JOURNAL.PCBI.1006435","https://scispace.com/pdf/abstract-concept-learning-in-a-simple-neural-network-3jc4xlxxt6.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses a honey‑bee‑inspired neural model to discuss abstract concept learning, but provides no bee behavioral data, trial‑by‑trial curves, transfer tests, or experimental methods.","The capacity to learn abstract concepts such as 'sameness' and 'difference' is considered a higher-order cognitive function, typically thought to be dependent on top-down neocortical processing. It is therefore surprising that honey bees apparantly have this capacity. Here we report a model of the structures of the honey bee brain that can learn sameness and difference, as well as a range of complex and simple associative learning tasks. Our model is constrained by the known connections and properties of the mushroom body, including the protocerebral tract, and provides a good fit to the learning rates and performances of real bees in all tasks, including learning sameness and difference. The model proposes a novel mechanism for learning the abstract concepts of 'sameness' and 'difference' that is compatible with the insect brain, and is not dependent on top-down or executive control processing.",""
"Prospective and Retrospective Learning in Honeybees","https://scispace.com/paper/prospective-and-retrospective-learning-in-honeybees-cnvhohx4b8","2006","Journal Article","International Journal of Comparative Psychology","Martin Giurfa
Julie Benard","","https://scispace.com/pdf/prospective-and-retrospective-learning-in-honeybees-cnvhohx4b8.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on prospective/retrospective associative learning, lacking same/different rule, individual trial data, transfer tests, or cited Giurfa paradigms; methodological specifics are not detailed.","We focus on non-elemental forms of learning in honeybees in order to answer the question of whether retrospective learning can be found in an insect. We analyze three different forms of learn- ing: category learning, rule learning and backward blocking. We provide examples showing that hon- eybees demonstrate these three forms of learning and propose that causal retrospection underlies them to different extents. We argue that an elemental associative account explains category learning whereas rule learning may require retrospection. Backward blocking, on the other hand, admits inter- pretations based on prospective learning. Consequently, because animals, including honeybees, solve these three types of problems, distinguishing between species on the basis of these capacities is inap- propriate. Experience-dependent plasticity in animals relies on different forms of as- sociative learning, from elemental to non-elemental ones (Mackintosh, 1994; Pearce, 1997). Such forms of learning allow animals to establish predictions about changes in a complex environment and can therefore be described as prospective learning . Prospective learning is considered to be different from retrospective learning because they refer, respectively, to the ability to go from causes to effects (prospective learning) and to the ability to go from effects to causes (retrospective learning). It has been claimed that the very notion of explanation entails retrospective abilities and that only humans are capable of that type of reasoning (Reboul, 2005; Vonk, 2005). It is argued that prospective learning requires extracting predictive relationships between perceptible entities in the world while retrospection allows going beyond the observable and learning about stimuli that are not present. There is a rigorous debate as to whether non-humans animals are capable of causal retro- spection (see, for instance, http://www.interdisciplines.org/causality). For instance, the following example, taken from Reboul (2005), compares a dog and a child viewing a rainy day through a glass window, and intends to differentiate between animals and humans based on the distinction between prospective and retrospec- tive reasoning: ""Abigael, the child, is curled in an armchair reading a book; Tolkien, the dog, has sneaked into another armchair and both are casting melan- choly eyes at the rain beating on the windows…Abigael may have a mentalist ex- planation to the effect that I believe that rain makes one wet and that I don't like to get wet which is why I choose to stay indoors when it rains. This explanation, pre- sumably, is not something that it would make sense to attribute to Tolkien…It seems to me that the difference lies in the fact that Abigael has an explanation for the association whereas Tolkien is left with the association, naked as it were"" (Re- boul, 2005).",""
"Different mechanisms underlie implicit visual statistical learning in honey bees and humans.","https://scispace.com/paper/different-mechanisms-underlie-implicit-visual-statistical-4h7dz1rnla","2020","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","Aurore Avarguès-Weber
Valerie Finke
Márton Nagy
Tūnde Szabó
Tūnde Szabó
Daniele d’Amaro
Adrian G. Dyer
Adrian G. Dyer
József Fiser","10.1073/PNAS.1919387117","https://www.pnas.org/content/pnas/117/41/25923.full.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on visual statistical learning in bees and humans, not on same/different relational concepts, individual trial data, transfer tests, or related methodologies.","The ability of developing complex internal representations of the environment is considered a crucial antecedent to the emergence of humans’ higher cognitive functions. Yet it is an open question whether there is any fundamental difference in how humans and other good visual learner species naturally encode aspects of novel visual scenes. Using the same modified visual statistical learning paradigm and multielement stimuli, we investigated how human adults and honey bees (Apis mellifera) encode spontaneously, without dedicated training, various statistical properties of novel visual scenes. We found that, similarly to humans, honey bees automatically develop a complex internal representation of their visual environment that evolves with accumulation of new evidence even without a targeted reinforcement. In particular, with more experience, they shift from being sensitive to statistics of only elemental features of the scenes to relying on co-occurrence frequencies of elements while losing their sensitivity to elemental frequencies, but they never encode automatically the predictivity of elements. In contrast, humans involuntarily develop an internal representation that includes single-element and co-occurrence statistics, as well as information about the predictivity between elements. Importantly, capturing human visual learning results requires a probabilistic chunk-learning model, whereas a simple fragment-based memory-trace model that counts occurrence summary statistics is sufficient to replicate honey bees’ learning behavior. Thus, humans’ sophisticated encoding of sensory stimuli that provides intrinsic sensitivity to predictive information might be one of the fundamental prerequisites of developing higher cognitive abilities.",""
"Color difference and memory recall in free-flying honeybees: Forget the hard problem","https://scispace.com/paper/color-difference-and-memory-recall-in-free-flying-honeybees-5a4m4hrleg","2014","Journal Article","Insects","Adrian G. Dyer
Jair E. Garcia","10.3390/INSECTS5030629","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on color discrimination memory, not abstract same/different concept learning, lacks trial‑by‑trial data, transfer tests, Giurfa references, multi‑concept or Y‑maze methods.","Free-flying honeybees acquire color information differently depending upon whether a target color is learnt in isolation (absolute conditioning), or in relation to a perceptually similar color (differential conditioning). Absolute conditioning allows for rapid learning, but color discrimination is coarse. Differential conditioning requires more learning trials, but enables fine discriminations. Currently it is unknown whether differential conditioning to similar colors in honeybees forms a long-term memory, and the stability of memory in a biologically relevant scenario considering similar or saliently different color stimuli. Individual free-flying honeybees (N = 6) were trained to similar color stimuli separated by 0.06 hexagon units for 60 trials and mean accuracy was 81.7% ± 12.2% s.d. Bees retested on subsequent days showed a reduction in the number of correct choices with increasing time from the initial training, and for four of the bees this reduction was significant from chance expectation considering binomially distributed logistic regression models. In contrast, an independent group of 6 bees trained to saliently different colors (>0.14 hexagon units) did not experience any decay in memory retention with increasing time. This suggests that whilst the bees' visual system can permit fine discriminations, flowers producing saliently different colors are more easily remembered by foraging bees over several days.",""
"Even bees know zero is less than one","https://scispace.com/paper/even-bees-know-zero-is-less-than-one-2iusf3n11x","2019","Journal Article","Learning & Behavior","Sara Cordes","10.3758/S13420-018-0361-Y","https://scispace.com/pdf/even-bees-know-zero-is-less-than-one-2iusf3n11x.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on bees' nonsymbolic zero concept, not same/different relational learning, lacks individual trial data, transfer tests, Giurfa references, multi‑concept mastery, or detailed Y‑maze methods.","Across three elegant experiments, Howard, Avargues-Weber, Garcia, Greentree, & Dyer (2018) demonstrate that honey bees spontaneously generalize an ordinal rule to empty sets, treating zero as less than other whole numbers. Their findings provide strong evidence that bees have a nonsymbolic concept of zero similar to that found in monkeys and human children, suggesting that this capacity may have important evolutionary significance.",""
"Transfer learning for ensembles: reducing computation time and keeping the diversity","https://scispace.com/paper/transfer-learning-for-ensembles-reducing-computation-time-28shloiw","2022","Proceedings Article","International Conference on Artificial Intelligence and Pattern Recognition","Ilya Shashkov
Nikita Balabin
Evgeny Burnaev
Alexey Zaytsev","10.1145/3573942.3573944","https://scispace.com/pdf/transfer-learning-for-ensembles-reducing-computation-time-28shloiw.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on machine‑learning transfer learning for ensembles; no bee experiments, behavioral data, or related methodologies.","Transferring a deep neural network trained on one problem to another requires only a small amount of data and little additional computation time. The same behaviour holds for ensembles of deep learning models typically superior to a single model. However, a transfer of deep neural networks ensemble demands relatively high computational expenses. The probability of overfitting also increases. Our approach for the transfer learning of ensembles consists of two steps: (a) shifting weights of encoders of all models in the ensemble by a single shift vector and (b) doing a tiny fine-tuning for each individual model afterwards. This strategy leads to a speed-up of the training process and gives an opportunity to add models to an ensemble with significantly reduced training time using the shift vector. We compare different strategies by computation time, the accuracy of an ensemble, uncertainty estimation and disagreement and conclude that our approach gives competitive results using the same computation complexity in comparison with the traditional approach. Also, our method keeps the ensemble’s models’ diversity higher.",""
"Transfer learning for ensembles: reducing computation time and keeping
  the diversity","https://scispace.com/paper/transfer-learning-for-ensembles-reducing-computation-time-2a7hgnem","2022","Posted Content","","","10.48550/arxiv.2206.13116","https://scispace.com/pdf/transfer-learning-for-ensembles-reducing-computation-time-2a7hgnem.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Paper focuses on machine‑learning transfer learning for neural network ensembles, unrelated to honeybee concept learning, individual performance data, or related experimental methods.","Transferring a deep neural network trained on one problem to another requires only a small amount of data and little additional computation time. The same behaviour holds for ensembles of deep learning models typically superior to a single model. However, a transfer of deep neural networks ensemble demands relatively high computational expenses. The probability of overfitting also increases. Our approach for the transfer learning of ensembles consists of two steps: (a) shifting weights of encoders of all models in the ensemble by a single shift vector and (b) doing a tiny fine-tuning for each individual model afterwards. This strategy leads to a speed-up of the training process and gives an opportunity to add models to an ensemble with significantly reduced training time using the shift vector. We compare different strategies by computation time, the accuracy of an ensemble, uncertainty estimation and disagreement and conclude that our approach gives competitive results using the same computation complexity in comparison with the traditional approach. Also, our method keeps the ensemble's models' diversity higher. ",""
"High-Speed Videography Reveals How Honeybees Can Turn a Spatial Concept Learning Task Into a Simple Discrimination Task by Stereotyped Flight Movements and Sequential Inspection of Pattern Elements.","https://scispace.com/paper/high-speed-videography-reveals-how-honeybees-can-turn-a-cuo83lj0cy","2018","Journal Article","Frontiers in Psychology","Marie Guiraud
Mark Roper
Lars Chittka","10.3389/FPSYG.2018.01347","https://scispace.com/pdf/high-speed-videography-reveals-how-honeybees-can-turn-a-cuo83lj0cy.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses high‑speed video to track bee flight patterns in a Y‑maze, providing per‑bee performance metrics but focuses on spatial discrimination, not abstract same/different concepts or transfer.","Honey bees display remarkable visual learning abilities, providing insights regarding visual information processing in a miniature brain. It was recently discovered that bees can solve a task that is generally viewed as spatial concept learning in primates, specifically the concept of ‘above’ and ‘below’. In these works, two pairs of visual stimuli were shown in the two arms of a Y-maze. Each arm displayed a ‘referent’ shape (e.g. a cross, or a horizontal line) and a second geometric shape that appeared either above or below the referent. Bees learning the “concept of aboveness” had to choose the arm of the Y-maze in which a shape – any shape - occurred above the referent, while those learning the “concept of belowness” had to pick the arm in which there was an arbitrary item beneath the referent. Here, we explore the sequential decision-making process that allows bees to solve this task by analyzing their flight trajectories inside the Y-maze. Over 400 hours of high-speed video footage of the bees’ choice strategies were analyzed in detail. With odor cues made unavailable, many bees failed the task, and, with the possible exception of a single forager, bees as a group failed to reach significance in picking the correct arm from the decision chamber of the maze. Of those bees that succeeded in choosing correctly, most required a close-up inspection of the targets. These bees typically employed a close-up scan of only the bottom part of the pattern before taking the decision of landing on a feeder. When rejecting incorrect feeders, they repeatedly scanned the pattern features, but were still, on average, faster at completing the task than the non-leaners. This shows that solving a concept learning task could actually be mediated by turning it into a more manageable discrimination task by some animals, although one individual in this study appeared to have gained the ability (by the end of the training) to solve the task in a manner predicted by concept learning.",""
"Category difference facilitates oddity learning in honeybees (Apis mellifera).","https://scispace.com/paper/category-difference-facilitates-oddity-learning-in-honeybees-3fan63jydx","2020","Journal Article","Journal of Comparative Psychology","Nicole M. Muszynski
P. A. Couvillon","10.1037/COM0000228","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses oddity discrimination to probe relational processing, but focuses on category‑difference facilitation rather than same/different rule learning; lacks individual trial‑by‑trial data and explicit transfer tests; does not cite Giurfa paradigms; provides limited methodological description of free‑flying window setup.","Performance of honeybees resembles that of vertebrates in a variety of associative learning experiments. Recent work has focused on relational learning phenomena not easily explained by associative principles, including same/different problems, the simplest of which is the oddity problem. Free-flying bees were trained to visit a laboratory window and were rewarded for choice of the odd stimulus among a set of stimuli. There were two stimulus categories, single-color solids and two-color patterns. The training was trial-unique, with new sets of stimuli on each trial. In Experiment 1, 4 groups were trained in a 3-stimulus oddity problem, 2 with solid odd and patterns nonodd and 2 with pattern odd and solids nonodd. For 1 group in each condition, the odd and nonodd stimuli shared a color. The performance of all groups was better than chance. The bees could solve the problem on the basis of oddity (same vs. different) or category (solid vs. pattern). These possibilities were unconfounded in Experiment 2 with 2 groups trained in a 4-stimulus oddity problem. Group 1 was trained with a category difference on each trial; the solid color was odd on half the trials and the pattern odd on the others. Group 2 was trained with no category difference; all stimuli were patterns. Both groups showed better-than-chance performance, and the irrelevant category difference facilitated oddity discrimination for Group 1. The results support previous findings of oddity learning in honeybees, the only invertebrate species for which any relational learning phenomena have been demonstrated. (PsycInfo Database Record (c) 2020 APA, all rights reserved).",""
"Testing the translational-symmetry hypothesis of abstract-concept learning in pigeons.","https://scispace.com/paper/testing-the-translational-symmetry-hypothesis-of-abstract-3ralu6ozbt","2010","Journal Article","Learning & Behavior","Jeffrey S. Katz
Bradley R. Sturz
Anthony A. Wright","10.3758/LB.38.1.35","https://scispace.com/pdf/testing-the-translational-symmetry-hypothesis-of-abstract-3ralu6ozbt.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Studies pigeons, not honeybees; lacks bee‑specific data, trial‑by‑trial metrics, novel‑stimulus transfer, Giurfa references, multi‑concept testing, or typical bee apparatus details.","The translational-symmetry hypothesis of abstract-concept learning was tested in a same/different (S/D) task with pairs of pictures. The translational-symmetry hypothesis proposes that subjects discriminate same trials by the simultaneous repetition of features in the two pictures (and different trials by the lack of feature repetition). Pigeons that had learned a simultaneous S/D task were tested with delays between the two pictures to remove emergent perceptual cues. In Experiment 1, we tested delays of 0 and 1 sec. The results did not show the accuracy decrease expected according to the translational-symmetry hypothesis. In Experiment 2, we expanded the delays to 2 and 6 sec. Even at the longest delay, there was no evidence of the precipitous performance decline or default strategy that would be predicted by translational symmetry. The results provide evidence against translational symmetry (or other perceptually emergent features) that might control these pigeons' performance in our two-item S/D task.",""
