"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Children's Vocabulary Development : The role of parental input, vocabulary composition and early communicative skills","https://scispace.com/paper/children-s-vocabulary-development-the-role-of-parental-input-2h58ymfuo9","2014","","","Christine Cox Eriksson","","https://scispace.com/pdf/children-s-vocabulary-development-the-role-of-parental-input-2h58ymfuo9.pdf","The aim of this thesis is to examine the early vocabulary development of a sample of Swedish children in relation to parental input and early communicative skills Three studies are situated in an ","pronouns. In contrast, children with large vocabularies use a great variety of closed-class words in addition to those used by the p 0-25 group, including many different prepositions, adverbs, pronouns, determiners and auxiliary verbs. Parental input and special word categories:
 Table .3 shows parental use of the special verbs described in Section 4.5.2.6. In the present study, titta (‗look'), se (‗see') and ta (‗take') comprise the three most salient of these special verbs in each group. Parents of children with larger vocabularies use ta, tycka, göra and titta more often than parents of children with small vocabularies. Among these verbs, ta and göra indicate a greater use of action verbs. Titta is also the most frequent verb in child production, used by 10 of the 15 children at 1;6. Discussion:
 The results of this study confirm relations between the quantity and quality of parental input and child vocabulary knowledge which have been established over the past 20-30 years. This includes research conducted in samples with varying SES, as well as work investigating input in middle-class families (e.g. . However, this is the first study to document variability in input with associated variability in children in a consistently high-SES Swedish sample, an understudied language and cultural context. Despite the homogeneity in parental education across groups, and comparable opportunities available to parents in a relatively egalitarian society, these Swedish families exhibit variability in child-directed input and child early vocabulary similar to that found in other groups. Although child vocabulary scores are reported for a 5-6 month interval in this study, showing (for the most part) distinctive, non-overlapping trajectories, parent and child speech are assessed concurrently. This does not allow the establishment of clear causal relationships. However, the fact that the current results support earlier findings can be seen as confirmation of the influence of input on child language development. Discussion:
 The small sample size in this study (n = 5 in three groups) is sensitive to the presence of outliers, as exemplified by the family-outlier in the p 0-25 group, and restricts the ability to generalize findings. Due to the large variability in all groups, group comparisons were conducted using non-parametric statistical methods. However, despite the small sample size, group differences were found for a number of the outcome measures as follows. Amount and diversity of parental input:
 The number of utterances, morphemes, word types and word tokens used by the parents increased with child vocabulary size, while type/token ratio decreased. These group differences were all significant when comparisons were conducted without the family-outlier. Previous research generally links these measures of amount and diversity with larger child vocabularies . Diversity measured with VOCD and MLU, however, were highest in the p 55-70 group. Interestingly, the parents of the child whose vocabulary trajectory shows a sharp increase after approximately 18.5 months (Child B, see Figure .1) had the third highest MLU. This may indicate input effects on the child's rate of acquisition at that age. In the composition study (II), children with this type of trajectory are considered late bloomers."
"Language-Specificity in Monolingual and Bilingual Later Lexical Development","https://scispace.com/paper/language-specificity-in-monolingual-and-bilingual-later-3kcxai107f","2020","Journal Article","Language Learning and Development","Anne White
Barbara C. Malt
Steven Verheyen
Gert Storms","10.1080/15475441.2020.1769632","https://scispace.com/pdf/language-specificity-in-monolingual-and-bilingual-later-3kcxai107f.pdf","Although children may productively use concrete nouns after limited exposure, complete mastery of adult-like patterns of noun usage can take up to 14 years. We evaluated whether a transition from u...","suggested in Appendix B the evolution from a shared naming pattern may not be solely attributed to a growing vocabulary. The shift from this shared naming pattern to a naming pattern that contains more language-specificities takes place before the growth spurt in the vocabulary. The bilingual trajectory:
 Similarity driven naming might explain more than the transition from a more universal to a language-specific naming pattern. It is also a plausible explanation for the higher degree of agreement in bilingual naming versus monolingual naming found in Analysis 1 (as well as in . The higher degree of agreement in bilingual naming cannot be attributed to intra-individual correlations since these are not included in the analyses. Nor can it be explained by differences in vocabulary size, because the differences in bilingual versus monolingual agreement are present even for adults, despite differences in vocabulary size between bilinguals and monolinguals been absent in adulthood (see also Appendix A). The bilingual trajectory:
 Bilingual children might demonstrate this greater consensus because they have less input in each language compared to monolinguals. The amount of input monolingual children receive of one language is divided over two languages in the case of bilingual children. Bilingual children thus have to construct their vocabulary in a language learning environment that resembles a semi-supervised learning situation, with even less feedback as compared to their monolingual peers . Since bilinguals experience more gaps in the input of each language, they might be more inclined to name objects based on perceptual similarity. This is consistent with the findings of , who found fewer violations to similarity-based naming in bilingual adults. The bilingual trajectory:
 Monolingual children grow up in an environment in which they receive input in one language, and yet they display naming pattern into middle childhood that are very similar to those of monolingual children growing up with another language. One could have expected children growing up learning different languages to demonstrate different patterns of overextension and therefore different overall naming patterns. The fact that this is not the case is another strong argument for naming based on a shared perception of similarity in young children. The bilingual trajectory:
 In order to investigate bilingual language development, it is important to have a thorough understanding of monolingual language development with all its subtleties. In  the question of how the developmental trajectory looks like for monolingual children was not asked explicitly and it was implicitly assumed that monolinguals start out with a language-specific naming pattern. The insight that monolinguals start out with a shared naming pattern and gradually learn language-specificities is, however, necessary to interpret and characterize the bilingual developmental pattern. The bilingual trajectory:
 Although our results confirm the claim that bilinguals gradually differentiate between their two languages , the insight that bilingual development is not fundamentally different from monolingual development is equally important. Arriving at the conclusion that bilinguals follow a universal to language-specific pattern without acknowledging that monolinguals follow a similar pattern could be misleading. Very often bilingualism research focuses on differences between monolingual and bilingual development. Although these differences deepen our insight in the specific challenges of learning two languages in parallel, it is equally insightful to understand shared components of lexical development."
"Developmental differences in the effects of phonological, lexical and semantic variables on word learning by infants","https://scispace.com/paper/developmental-differences-in-the-effects-of-phonological-193ejnkua7","2009","Journal Article","Journal of Child Language","Holly L. Storkel","10.1017/S030500090800891X","https://scispace.com/pdf/developmental-differences-in-the-effects-of-phonological-193ejnkua7.pdf","The influence of phonological (i.e., individual sounds), lexical (i.e., whole-word forms), and semantic (i.e., meaning) characteristics on the words known by infants age 1;4 to 2;6 was examined, using an existing database (Dale & Fenson, 1996). For each noun, word frequency, two phonological (i.e., positional segment average, biphone average), two lexical (i.e., neighborhood density, word length), and four semantic variables (i.e., semantic set size, connectivity, probability resonance, resonance strength) were computed. Regression analyses showed that more infants knew (1) words composed of low probability sounds and sound pairs, (2) shorter words with high neighborhood density, (3) words that were semantically related to other words, both in terms of the number and strength of semantic connections. Moreover, the effect of phonological variables was constant across age; whereas the effect of lexical and semantic variables changed across age.","Title: Developmental differences in the effects of phonological, lexical, and semantic variables on word learning by infants Authors: Holly L Storkel (Corresponding Author) Keywords: word learning, vocabulary, phonotactic probability, neighborhood density, semantics"
"English vocabulary trajectories of students whose parents speak a language other than English: steep trajectories and sharp summer setback","https://scispace.com/paper/english-vocabulary-trajectories-of-students-whose-parents-2qs1zp6hxt","2012","Journal Article","Reading and Writing","Joshua Fahey Lawrence
Joshua Fahey Lawrence","10.1007/S11145-011-9305-Z","https://scispace.com/pdf/english-vocabulary-trajectories-of-students-whose-parents-2qs1zp6hxt.pdf","In this study, I used individual growth modeling methods to examine the English word-learning trajectories of adolescent students (N = 278) whose parents speak English at home (n = 210) and those whose parents speak a language other than English (n = 68). Sixth- (n = 130) and seventh-grade (n = 148) students attending an urban middle school took part in the study, with each student contributing up to four occasions of vocabulary-achievement data across three school years. I used the group reading and diagnostic evaluation (GRADE), a 40-item, group-administered assessment to measure vocabulary achievement. Students also provided information about the amount of time they spent reading independently during the summer and during the school year. Principal predictor variables included days between assessments, student home language, student free and reduced lunch status, time spent independent reading, and a dummy variable for the number of summers experienced between testing periods. On average, middle-school students experienced a loss of vocabulary over the summer, however students who spoke a language other than English at home had more pronounced summer setback and steeper learning trajectories, even when controlling for well-known predictors of vocabulary like independent reading and predictors of summer loss like free and reduced lunch status. These findings corroborate research showing low-income students experience summer loss, but suggest that in urban schools serving mostly low-income students, home-language status may be a stronger predictor of summer loss than socio-economic status or reading amount.","Authors: U C Irvine,Joshua F Lawrence (Corresponding Author),Fahey,Joshua Fahey Keywords: An Interdisciplinary Journal, 25(5) English language development, Independent reading, Summer loss, Urban adolescent students, Vocabulary learning Introduction:
 Vocabulary knowledge becomes increasingly important as children enter secondary school  and is a key component of skilled adolescent reading . English vocabulary may be a particularly strong predictor of academic outcomes for second-language learners reading in English , and providing instruction to help older ELLs develop academic language has been an increasing focus of interventionists . Despite these advances in understanding how to improve vocabulary instruction for students from language-minority homes, there are still significant gaps in our knowledge about the trajectories of vocabulary growth of older students across middle-school grades. There is evidence that during summer months students from low-income homes regress in their vocabulary knowledge , but it is not clear what the predictors of growth and summer loss are in urban schools, which in America often serve a majority of students from low-income families and also large numbers of students who speak a language other than English at home. In this research, I examined how well-known predictors of vocabulary development (base-line reading achievement, free and reduced lunch status, and time spent reading independently) relate to word-learning trajectories in this sample. Additionally, I used individual growth modeling and the multilevel model for change to investigate how language-minority home (LMH) (n = 68) and English-home (EH) (n = 210) adolescents learn words during the summer and school year controlling for other more well-researched predictors. Introduction:
 Background and context  studied differences in the number of words known by children in kindergarten through fifth grades (N = 108). They found that knowledge of lower and higher frequency words grew at each grade level, and argued that the order of words learned was roughly consistent across children. They found that there were differences in word learning rates for students from different home backgrounds. Interestingly, Biemiller and Slonim found evidence of heterogeneity of vocabulary learning rates in younger children, but little heterogeneity in learning rates of older students, although these analyses could not be conducted with great specificity in their cross-sectional study.  conducted a longitudinal study of students in kindergarten through sixth grade (n = 68) using individual growth modeling. Children in their study tended to have steeper receptive vocabulary growth trajectories when they had strong support for literacy at home, heard rare words at home and school, and engaged in extended discourse in school. Vocabulary increasingly correlated with reading comprehension as children got older. Like ,  found that student vocabulary learning increased across grade levels. However, unlike  found limited heterogeneity in vocabulary-learning rates; in fact, because of this limited heterogeneity, no variance component associated with the rate of vocabulary learning was used in the final fitted model. This study did not explore differences in vocabulary that may result from seasonal school attendance patterns, or examine if home-language status was a predictor of differences in vocabulary-learning trajectories."
"Relationships Among Language Use, Phonological Skill, and Vocabulary in English Language Learning Preschoolers","https://scispace.com/paper/relationships-among-language-use-phonological-skill-and-1asrvj45h8","2008","","","Timothy D Hill","","https://scispace.com/pdf/relationships-among-language-use-phonological-skill-and-1asrvj45h8.pdf","","vocabulary growth development among children ages 8 to 30 months, females had a slight advantage over males, with gender explaining from one to three percent of the variance . These findings suggest that gender may play a role in young children's vocabulary development. Vocabulary Knowledge and ELL Children:
 Interpreting information on vocabulary development requires consideration of a variety of factors. Among these factors, adequately measuring a child's conceptual vocabulary knowledge across languages and understanding the role of translational equivalents, and the influence of gender must be taken into account. Still, the below average performance on vocabulary skills in culturally and linguistically minority children, including dual language learners, has been well documented . This is of great concern given that vocabulary knowledge is necessary for the attainment of ongoing literacy skills. Together, vocabulary knowledge and phonological skills are among the strongest predictors of reading ability throughout the school-age years . Vocabulary Knowledge and ELL Children:
 Research has established the importance of these two variables, with each contributing to a foundation for later skills, including phonological awareness, word learning, and reading comprehension. Given the fact that phonological skills and vocabulary knowledge are developing simultaneously and that they comprise part of a larger compilation of literacy skills, the possibility of an interaction between the two must be explored. Interaction Between Phonology and Vocabulary:
 Several hypotheses have been proposed to explain the relationship between vocabulary and phonology. One assertion has been that as vocabulary size increases, ""lexical representation becomes more completely specified and/or segmental over time"" . This is to say that as children learn new words, they are forced to create new phonological representations to distinguish between newly acquired lexical information. Interpreted in this way, vocabulary growth is believed to spur phonological development. Research supporting this notion has suggested that children may be more likely to produce new words that contain sounds in their existing phonetic repertoire than words with sounds they can not produce .  also noted that when lexical representations become stored in more segmented ways, children demonstrate increasing ability to perform phonological awareness tasks. Interaction Between Phonology and Vocabulary:
 A second explanation suggests that this interaction occurs in the opposite direction such that phonological development drives lexical development . More recent research on the recognition of words among infants and toddlers indicates that it is the early-learned phonetic details of a child's repertoire that aid in recalling words and acquiring new lexical representations .  noted that the toddlers in their study performed exceptionally well on tasks testing the discrimination and categorization of meaningless syllables. The authors concluded that the phonological representations of these young children included far more detail than was needed to distinguish the words in a child's vocabulary at this age. They therefore suggested that infants and toddlers use their detailed representations and perceptual abilities to build a vocabulary and learn new word meanings. Interaction Between Phonology and Vocabulary:
 The third hypothesis is that the relationship between phonological skill and vocabulary is bidirectional and more interdependent in nature . This assertion seems more likely given the dynamic nature of child development and has recently been investigated by a number of studies. Findings in this area suggest that the relationship between the two variables is complex and is influenced as well by other factors, including chronological age , individual differences among children , and the type of task or assessment used to measure children's abilities ."
"Individual Differences in Infant Speech Segmentation: Achieving the Lexical Shift","https://scispace.com/paper/individual-differences-in-infant-speech-segmentation-1ydqkgiwi1","2018","Journal Article","Infancy","Evan Kidd
Evan Kidd
Caroline Junge
Tara Spokes
Lauren Morrison
Anne Cutler
Anne Cutler","10.1111/INFA.12256","https://scispace.com/pdf/individual-differences-in-infant-speech-segmentation-1ydqkgiwi1.pdf","We report a large-scale electrophysiological study of infant speech segmentation, in which over 100 English-acquiring 9-month-olds were exposed to unfamiliar bisyllabic words embedded in sentences (e.g., He saw a wild eagle up there), after which their brain responses to either the just-familiarized word (eagle) or a control word (coral) were recorded. When initial exposure occurs in continuous speech, as here, past studies have reported that even somewhat older infants do not reliably recognize target words, but that successful segmentation varies across children. Here, we both confirm and further uncover the nature of this variation. The segmentation response systematically varied across individuals and was related to their vocabulary development. About one-third of the group showed a left-frontally located relative negativity in response to familiar versus control targets, which has previously been described as a mature response. Another third showed a similarly located positive-going reaction (a previously described immature response), and the remaining third formed an intermediate grouping that was primarily characterized by an initial response delay. A fine-grained group-level analysis suggested that a developmental shift to a lexical mode of processing occurs toward the end of the first year, with variation across individual infants in the exact timing of this shift.","required to successfully segment continuous speech, which requires the infant to identify syllables and the relationships between them. Thus, it is likely that other processes also contribute to individual variability in segmentation, such as differences in sensitivity to syllabic stress and statistical learning . DISCUSSION:
 Pinpointing the factors that may lead to the transition is no small task, especially given that it is likely that development is governed by multiple component processes, all of which may will be influenced by genetic (e.g., differences in timing of brain development) and environmental effects (e.g., differences in quantity and quality of input, parent-child interaction). Meanwhile, our discovery of substantial individual differences in the development of word form segmentation and recognition has consequences for research even in the near future. As described in the introduction, longitudinal studies of individual differences in language acquisition are all too rare; and the present study was set up as part of a longer-term initiative. We will thus be able to establish whether the patterns that we have found to be associated with vocabulary knowledge at 15 months continue to predict language skills as the children in our sample grow older. To date, prospective studies of early and late performance have principally involved vocabulary size, which is both relatively easy to assess and solidly established as a measure on which considerable individual variability displays itself. Comprehension or production measures of vocabulary knowledge have been associated with earlier vowel discrimination scores , with segmentation prowess , and with many ERP measures . Not everything correlates with later performance (for instance, language discrimination scores do not; , and not every predictive factor remains predictive (e.g., segmentation ERPs of the kind examined here do not predict vocabulary knowledge at age 5 years; . Thus, there is still a lot to be learned about the predictive trajectory (and, as suggested in the Introduction, that could also include earlier measures than the ones taken here, including aspects of the speech input to which infants are exposed, cf. . DISCUSSION:
 Our data offer a finer-grain view of the development of lexical processing skills, in particular in that they appear to differ in what may be the most important reorganization of language processing in that developmental period. Future work with this same large participant group will tell whether they can also offer a finer-grain view of how lexical processing interfaces with other language skills, as well as for how long the earliness of that reorganization continues to show its effects. ACKNOWLEDGMENTS:
 We would like to thank all the infants and families who participated, and Deborah Apthorp for help with creating the ERP plots. The research was supported by the ARC Centre of Excellence for the Dynamics of Language (CE40100041, CIs: Cutler & Kidd), and a Major Equipment Grant awarded to Kidd by The Australian National University. We declare no conflict of interests with regard to the funding source for this study. 790 KIDD ET AL."
"Early vocabulary inventory for Mandarin Chinese.","https://scispace.com/paper/early-vocabulary-inventory-for-mandarin-chinese-59e6sxw299","2008","Journal Article","Behavior Research Methods","Meiling Hao
Hua Shu
Ailing Xing
Ping Li
Ping Li","10.3758/BRM.40.3.728","https://scispace.com/pdf/early-vocabulary-inventory-for-mandarin-chinese-59e6sxw299.pdf","Early vocabulary development is a reliable predictor of children’s later language skills. The MacArthur-Bates Communicative Development Inventory (CDI) has provided a powerful tool to assess early vocabulary development in English and other languages. However, there have been no published CDI norms for Mandarin Chinese. Given the importance of large-scale comparative data sets for understanding the early childhood lexicon, we have developed an early vocabulary inventory for Mandarin. In this article, we report our efforts in developing this instrument, and discuss the data collected from 884 Chinese families in Beijing over a period of 12-30 months, based on our instrument. Chinese children’s receptive and expressive lexicons as assessed by our inventory match well with those reported for English on the basis of CDI. In particular, our data indicate comprehension-production differences, individual differences in early comprehension and in later production, and different lexical development profiles among infants versus toddlers. We also make the checklists and norms of our inventory available to the research community via the Internet; they may be accessed from the Psychonomic Society’s Archive of Norms, Stimuli, and Data, at www.psychonomic.org/archive.","to H.S. and the State Key Laboratory of Cognitive Neurosciences and can produce 42% of the vocabulary in the inventory (298 words), whereas at the 90th percentile they can produce 98% of the vocabulary (694 words). Productive Patterns in Infants Versus Toddlers:
 Consistent with Table , Figure  also indicates a rapid and substantial growth in Chinese children's vocabulary acquisition between 17 and 30 months of age. For example, children at the median can produce 8% of the vocabulary (59 words) at 17 months, but they can produce 84% (594 words) at 30 months. This rapid increase in vocabulary is consistent with patterns found with English-speaking children in the original CDI , and also consistent in general with the ""vocabulary spurt"" phenomenon reported in the literature ; see a recent analysis in . On the other hand, the rapid increase during this period is in sharp contrast to the slow growth in the 12-to 16-month period shown by the infant data. To see this contrast more clearly, in Figure  we plot the expressive vocabulary data from both the infant checklist and the toddler checklist. Each data point represents the number of words ( y-axis) that a given child can produce at a given month (x-axis), from a total of 884 children assessed by our inventory. A linear regression was run separately on the data from the 12-to 16-month period, and on the data from the 17-to 30-month period, as shown in line A and line B. This analysis shows distinct growth profiles for the two age periods, with slow growth followed by rapid increase in the overall size of vocabulary, and small variation followed by large individual differences. CONCLUSION:
 Early vocabulary development is a reliable predictor of children's later language skills. Given the significance  2. Looking at the English translations of the Chinese words might be misleading, since neither the register nor the frequencies associated with the specific Chinese words is reflected in the English translations. CONCLUSION:
 3. The classified dictionary is organized by semantic categories. Words belonging to the same semantic category are listed together, which helped us to find all the possible items within a given semantic category. ARCHIVED MATERIALS:
 The following materials may be accessed through the Psychonomic Society's Norms, Stimuli, and Data archive, www.psychonomic.org/ archive. ARCHIVED MATERIALS:
 To access these files, search the archive for this article using the journal name (Behavior Research Methods), the first author's name (Hao), and the publication year . ARCHIVED MATERIALS:
 FILE: Li-BRM-2008.zip DESCRIPTION: The compressed archive file contains three files: infant_data.xls, containing the percentages of children reported understanding and producing words between the ages of 12 and 16 months; toddler_data.xls, containing the percentages of children reported producing words between the ages of 17 and 30 months; appendix.pdf, containing the infant checklist and toddler checklist in our early vocabulary inventory for Mandarin Chinese. ARCHIVED MATERIALS:
 CORRESPONDING AUTHOR'S E-MAIL ADDRESS: p-li@nsf.gov."
"Phonological motivation for the acquisition of onomatopoeia: An analysis of early words","https://scispace.com/paper/phonological-motivation-for-the-acquisition-of-onomatopoeia-1p9auz857u","2019","Journal Article","Language Learning and Development","Catherine E. Laing","10.1080/15475441.2019.1577138","https://scispace.com/pdf/phonological-motivation-for-the-acquisition-of-onomatopoeia-1p9auz857u.pdf","Onomatopoeia are disproportionately high in number in infants’ early words compared to adult language. Studies of infant language perception have proposed an iconic advantage for onomatopoeia, which may make them easier for infants to learn. This study analyses infants’ early word production to show a phonological motivation for onomatopoeia in early acquisition. Cross-linguistic evidence from 16 infants demonstrates how these forms fit within a phonologically-systematic developing lexicon. We observe a predominance of consonant harmony and open cv syllables in infants’ early words—structures that are typical of onomatopoeia across languages. Infants’ acquisition of onomatopoeia is shown to be driven by a preference for structures that are easy to plan and produce. These data present an original perspective on onomatopoeia in early development, highlighting the role of production in language acquisition in general, and onomatopoeic words in particular.","hand, cannot provide a comprehensive overview of lexical acquisition, but its objective account of word production in real-time offers a complimentary perspective to the diary accounts, as well as a valuable source of caregiver input data. Data from Annalena was previously analysed in . PLEASE INSERT TABLE 1 ABOUT HERE:
 Diary data. We selected data that included the infant's first 100 words, phonetically transcribed to allow for prosodic analysis. Two datasets (Laura and Trevor) were sourced from CHILDES , four were published datasets (Annalena, Hildegard, M and P), and one was an unpublished dataset made available to the author (Maarja). Six were parent linguists' notations, taken for their own research purposes. Trevor's data was gathered by parents who were not linguists, but participants in a wider project . In this case, the parents were speech pathologists, trained in phonetic transcription by the researchers in order to record their infant's speech. We opted to include different languages in Paper currently in press; please do not cite without permission this analysis because this a) allows a wider pool of data from which to select appropriate datasets; and b) takes into account the variability in early production that may come about as a result of language-specific prosodic structures (cf. ), while at the same time highlighting any general features in onomatopoeia acquisition. Some accounts provide multiple transcriptions for each word type, offering insight into the variability of early word production, while others include only one or two exemplars for each word. This highlights one issue of working with diary data, particularly across different sources, as it is difficult to avoid methodological discrepancies across datasets. To avoid bias in data selection, this analysis includes all variable productions across the diary data, while the combination of video and diary data control for any potential discrepancies across diary datasets. PLEASE INSERT TABLE 1 ABOUT HERE:
 We analysed the first 100 word types from each dataset, including all tokens noted for each word. Forms reported in the datasets as words but which correspond more accurately to exclamations or vocal gestures, such as the 'demonstrative interjection' [ʔəʔ] (Hildegard, 0;8,  to represent 'I'm happy' (M, , were excluded from the analysis. All but two datasets provide details of variability in infant productions, although this is more detailed in some accounts than in others. On average, diary data included 111 word tokens for each infant, with Annalena's data providing the most variability (130 tokens recorded across 100 word types), and Hildegard's the least (no variable word tokens). We include all tokens of the first 100 word types in this analysis. We analysed diary data in ten-word 'sessions', from the first to the 100 th word type recorded for each infant. This allows a like-for-like comparison of vocabulary development, despite differences in age:"
"‘Speaking volumes’: A longitudinal study of lexical and grammatical growth between 17 and 42 months","https://scispace.com/paper/speaking-volumes-a-longitudinal-study-of-lexical-and-5fszvdh1a0","2014","Journal Article","Language","Florence Labrell
Paul van Geert
Christelle Declercq
Véronique Baltazart
Stéphanie Caillies
Marie Olivier
Sandrine Le Sourn-Bissaoui","10.1177/0142723714526573","https://scispace.com/pdf/speaking-volumes-a-longitudinal-study-of-lexical-and-5fszvdh1a0.pdf","Dynamic analyses of language growth tell us how vocabulary and grammar develop and how the two might be intertwined. Analyses of growth curves between 17 and 42 months, based on longitudinal data for 34 children, revealed interesting patterns of vocabulary and grammatical developments. They showed that these patterns were nonlinear, but with coinciding peaks of growth, suggesting a bilateral relationship between acquisition of vocabulary and grammar. A more detailed analysis of specific components of vocabulary (nouns, verbs, grammatical words) and grammar showed that each followed its own developmental course, but that its growth rates were likely to be negatively or positively correlated with those of other components. For example, a faster rate for acquiring nouns coincided with a slower rate for verbs. Last, an assessment of intra-individual variability in three children showed that mean scores obscure individual profiles.","probably because of the additional attention needed to produce words in the plural form. Therefore, the precursor model developed for Ari's lexical and grammatical development showed strong competitive relations between lexical growth and early use of plurals, possibly based on shared learning mechanisms. Introduction:
 To sum up, there have been numerous studies of productive language in children during their first few years of life, yielding different results regarding the links between lexical and grammatical development. Some of the longitudinal studies explored the development of both the lexicon and grammar via direct observations  or parental reports . Other longitudinal studies considered the lexicon  but not the onset of grammar, mainly because the duration of the study did not allow later grammatical forms to be measured. The overall aim of these studies was to see whether there is some kind of conditional or bidirectional relationship between lexical and grammatical development. In order to highlight the existence of such a relationship, a longitudinal design is needed, featuring measurements of varying frequency that cover both the lexicon and grammar. Introduction:
 In addition to the existence of general developmental trends, intra-individual variability in lexical development is an important issue, particularly when adopting a dynamic-systems approach . Instead of being dismissed as a measurement error, variability should be treated as a potential driving force for development, a source of linguistic experimentation and possible feedback. Variability can also be regarded as an indicator of development, with temporal increases in variability possibly reflecting an underlying developmental transition. It is important to take individual trajectories into account, as classic analyses of group trajectories cannot, in theory, capture individual curves. Intra-individual variations cannot be inferred from statistics pooling inter-individual data without violating ergodicity, namely population homogeneity (i.e. the same statistical model can be applied to each individual), and stationarity (i.e. variance and average are stable across time points) . Introduction:
 Accordingly, the present study explored lexical growth with a focus on individual trajectories within the framework of dynamic-systems theory. This theoretical approach is particularly appropriate for measuring individual differences in language development, especially lexical and grammatical growth ."
"between 17 and 42 months 'Speaking volumes': A longitudinal study of lexical and grammatical growth","https://scispace.com/paper/between-17-and-42-months-speaking-volumes-a-longitudinal-42034ppz7c","2014","","","Marie Olivier
Florence Labrell
Paul van Geert
Christelle Declercq
Véronique Baltazart","","https://scispace.com/pdf/between-17-and-42-months-speaking-volumes-a-longitudinal-42034ppz7c.pdf","","probably because of the additional attention needed to produce words in the plural form. Therefore, the precursor model developed for Ari's lexical and grammatical development showed strong competitive relations between lexical growth and early use of plurals, possibly based on shared learning mechanisms. Introduction:
 To sum up, there have been numerous studies of productive language in children during their first few years of life, yielding different results regarding the links between lexical and grammatical development. Some of the longitudinal studies explored the development of both the lexicon and grammar via direct observations  or parental reports . Other longitudinal studies considered the lexicon  but not the onset of grammar, mainly because the duration of the study did not allow later grammatical forms to be measured. The overall aim of these studies was to see whether there is some kind of conditional or bidirectional relationship between lexical and grammatical development. In order to highlight the existence of such a relationship, a longitudinal design is needed, featuring measurements of varying frequency that cover both the lexicon and grammar. Introduction:
 In addition to the existence of general developmental trends, intra-individual variability in lexical development is an important issue, particularly when adopting a dynamic-systems approach . Instead of being dismissed as a measurement error, variability should be treated as a potential driving force for development, a source of linguistic experimentation and possible feedback. Variability can also be regarded as an indicator of development, with temporal increases in variability possibly reflecting an underlying developmental transition. It is important to take individual trajectories into account, as classic analyses of group trajectories cannot, in theory, capture individual curves. Intra-individual variations cannot be inferred from statistics pooling inter-individual data without violating ergodicity, namely population homogeneity (i.e. the same statistical model can be applied to each individual), and stationarity (i.e. variance and average are stable across time points) . Introduction:
 Accordingly, the present study explored lexical growth with a focus on individual trajectories within the framework of dynamic-systems theory. This theoretical approach is particularly appropriate for measuring individual differences in language development, especially lexical and grammatical growth ; ; ."
"Input and Processing Factors Affecting Infants' Vocabulary Size at 19 and 25 Months.","https://scispace.com/paper/input-and-processing-factors-affecting-infants-vocabulary-4lpemy7djg","2018","Journal Article","Frontiers in Psychology","Jae Yung Song
Katherine Demuth
James L. Morgan","10.3389/FPSYG.2018.02398","https://scispace.com/pdf/input-and-processing-factors-affecting-infants-vocabulary-4lpemy7djg.pdf","This study examined the relative contributions of three factors to individual differences in vocabulary development: the acoustic quality of mothers' speech, the quantity of mothers' speech, and infants' ability to recognize words. To examine the quality and quantity of mothers' speech, recordings were collected from 48 mothers when their infants were 17 months old. Infants' ability to recognize words was gauged by their performance in a perception experiment at 19 months. We examined the relationship between these measures and infants' vocabulary size at 19 and 25 months. The quantity of mothers' speech accounted for the greatest amount of variance in infants' vocabulary size at 19 months; infants' ability to recognize words followed next. At 25 months, when mothers' speech alone is presumably no longer the primary input for infants, infants' ability to recognize words at 19 months was a better predictor of vocabulary size. The acoustic quality of mothers' speech was not correlated with infants' vocabulary size at either age. The findings highlight the importance of considering multiple factors that contribute to early word learning, providing a better understanding of the mechanisms underlying the facilitation process.","ability to establish joint attention, are related to their infants' vocabulary development. Finally, as we had a somewhat homogeneous group of participants in this study, the socioeconomic status of the families was not investigated; this is also an obvious area for future research. CONCLUSION:
 The present study provides a more comprehensive view of the factors contributing to infants' vocabulary size by investigating the relative contributions of the acoustic quality of mothers' speech, the quantity of mothers' speech, and infants' ability to recognize words. These factors have been individually suggested to affect early vocabulary development in previous studies, but very few studies have considered their effects while controlling for possible effects of the other factors. Our results suggest that the quantity of mothers' speech is a more powerful predictor of infants' vocabulary size at the beginning of the word spurt, but infants' own language abilities gain more importance as they progress in the vocabulary learning process. The comprehensive approach taken in the present study is an essential step toward enhancing our understanding of early vocabulary development. Investigating more extensive samples of parental input, families with diverse educational or social backgrounds, and other potential factors may enrich the current findings. ACKNOWLEDGMENTS:
 We thank Bill Heindel and Mark Johnson for their help with statistical analysis, Lori Rolfe for her assistance with recruiting subjects, and Karen Evans, Eva Glieberman, Mathew Masapollo, Glenda Molina, Jie Ren, Jill Thorson, and Sara Weschler for their help with coding the data."
