"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract","Data Availability Assessment"
"Individual Strategies in Artificial Grammar Learning.","https://scispace.com/paper/individual-strategies-in-artificial-grammar-learning-8was1auy2azb","","","","Ingmar Visser
Maartje E. J. Raijmakers
Emmanuel M. Pothos","10.2307/27784404","","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses latent class regression to uncover distinct AGL strategies, aligning with implicit learning research. Models group‑level strategy differences rather than fine‑grained trial dynamics or insight effects, and does not employ SRT or trial‑by‑trial accuracy/RT data.","Artificial grammar learning (AGL) has been used extensively to study theories of learning, but compelling conclusions cannot be drawn without an analysis of individual strategies. We describe a new statistical method for doing so, based on the increasingly popular framework of latent variable models, which is especially suited to capture heterogeneity in participants' responses. We applied the method of latent class regression models, in which the intercept and regression coefficients can have different values in different latent groups of participants; each latent group represents different reliance on the potentially available sources of knowledge in AGL, such as grammaticality and fragment overlap. The results indicate that grammaticality and fragment overlap can be understood as distinct aspects of learning performance, as evidenced by different groups of participants adopting predominantly one or the other strategy in a series of comparable datasets from AGL studies.",""
"Implicit learning of complex structures: active adaptation and selective processing in acquisition and application","https://scispace.com/paper/implicit-learning-of-complex-structures-active-adaptation-4p76ny0hcw","1998","Journal Article","Memory & Cognition","Richard L. Wright
Bruce W. A. Whittlesea","10.3758/BF03201149","https://scispace.com/pdf/implicit-learning-of-complex-structures-active-adaptation-4p76ny0hcw.pdf","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses artificial grammar experiments to show implicit learning depends on active organization, but lacks single‑subject trajectories, trial‑by‑trial RT/accuracy, aha‑insight analysis, or SRT‑type tasks.","Subjects exposed to members of a structured domain become sensitive to the general structure of that domain, even when they are unaware that the domain has such structure (e.g., Reber, 1993). Numerous investigators have attempted to characterize this learning as unselective in acquisition and automatic in application. However, we contend that this characterization miscasts the fundamental nature of learning. In a series of experiments, we demonstrate that what subjects learn implicitly about the structure of a domain critically depends on decisions they make about how to organize the structural components. Similarly, the application of knowledge gained implicitly is not stable, but may be selected or even created under the demands of the test task. We conclude that implicit learning, just like explicit learning, proceeds through active organization of the stimulus complex, rather than by passively absorbing any level of structure. We propose a synthesis, in which learning, with and without awareness, is understood through a common set of principles.",""
"Using dual-task methodology to dissociate automatic from nonautomatic processes involved in artificial grammar learning.","https://scispace.com/paper/using-dual-task-methodology-to-dissociate-automatic-from-2umraborbu","2013","Journal Article","Journal of Experimental Psychology: Learning, Memory and Cognition","Michelle Hendricks
Christopher M. Conway
Ronald T. Kellogg","10.1037/A0032974","","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses dual‑task AGL to separate automatic from intentional learning; focuses on group‑level performance, not single‑subject trajectories, trial‑by‑trial dynamics, insight effects, or SRT tasks.","Previous studies have suggested that both automatic and intentional processes contribute to the learning of grammar and fragment knowledge in artificial grammar learning (AGL) tasks. To explore the relative contribution of automatic and intentional processes to knowledge gained in AGL, we utilized dual-task methodology to dissociate automatic and intentional grammar- and fragment-based knowledge in AGL at both acquisition and at test. Both experiments used a balanced chunk strength grammar to assure an equal proportion of fragment cues (i.e., chunks) in grammatical and nongrammatical test items. In Experiment 1, participants engaged in a working memory dual-task either during acquisition, test, or both acquisition and test. The results showed that participants performing the dual-task during acquisition learned the artificial grammar as well as the single-task group, presumably by relying on automatic learning mechanisms. A working memory dual-task at test resulted in attenuated grammar performance, suggesting a role for intentional processes for the expression of grammatical learning at test. Experiment 2 explored the importance of perceptual cues by changing letters between the acquisition and test phase; unlike Experiment 1, there was no significant learning of grammatical information for participants under dual-task conditions in Experiment 2, suggesting that intentional processing is necessary for successful acquisition and expression of grammar-based knowledge under transfer conditions. In sum, it appears that some aspects of learning in AGL are indeed relatively automatic, although the expression of grammatical information and the learning of grammatical patterns when perceptual similarity is eliminated both appear to require explicit resources.",""
"A single paradigm for implicit and statistical learning","https://scispace.com/paper/a-single-paradigm-for-implicit-and-statistical-learning-a9nxbelr9i","2019","Journal Article","Topics in Cognitive Science","Padraic Monaghan
Padraic Monaghan
Christine Schoetensack
Patrick Rebuschat
Patrick Rebuschat","10.1111/TOPS.12439","","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses a combined artificial grammar and cross‑situational statistical learning paradigm to test implicit acquisition of grammar and vocabulary, but lacks individual‑level trajectory modeling, trial‑by‑trial RT/accuracy data, insight analyses, and SRT‑type tasks.","Implicit learning generally refers to the acquisition of structures that, like knowledge of natural language grammar, are not available to awareness. In contrast, statistical learning has frequently been related to learning language structures that are explicitly available, such as vocabulary. In this paper, we report an experimental paradigm that enables testing of both classic implicit and statistical learning in language. The paradigm employs an artificial language comprising sentences that accompany visual scenes that they represent, thus combining artificial grammar learning with cross-situational statistical learning of vocabulary. We show that this methodology enables a comparison between acquisition of grammar and vocabulary, and the influences on their learning. We show that both grammar and vocabulary are promoted by explicit information about the language structure, that awareness of structure affects acquisition during learning, and awareness precedes learning, but is not distinctive at the endpoint of learning. The two traditions of learning-implicit and statistical-can be conjoined in a single paradigm to explore both the phenomenological and learning consequences of statistical structural knowledge.",""
"The Conscious, the Unconscious, and Familiarity.","https://scispace.com/paper/the-conscious-the-unconscious-and-familiarity-1r9im800tn","2008","Journal Article","Journal of Experimental Psychology: Learning, Memory and Cognition","Ryan B. Scott
Zoltan Dienes","10.1037/A0012943","https://scispace.com/pdf/the-conscious-the-unconscious-and-familiarity-1r9im800tn.pdf","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses artificial grammar learning to probe implicit familiarity; provides item‑level familiarity ratings predicting judgments, but lacks individual trajectory modeling, SRT design, and abrupt insight analysis.","This article examines the role of subjective familiarity in the implicit and explicit learning of artificial grammars. Experiment 1 found that objective measures of similarity (including fragment frequency and repetition structure) predicted ratings of familiarity, that familiarity ratings predicted grammaticality judgments, and that the extremity of familiarity ratings predicted confidence. Familiarity was further shown to predict judgments in the absence of confidence, hence contributing to above-chance guessing. Experiment 2 found that confidence developed as participants refined their knowledge of the distribution of familiarity and that differences in familiarity could be exploited prior to confidence developing. Experiment 3 found that familiarity was consciously exploited to make grammaticality judgments including those made without confidence and that familiarity could in some instances influence participants' grammaticality judgments apparently without their awareness. All 3 experiments found that knowledge distinct from familiarity was derived only under deliberate learning conditions. The results provide decisive evidence that familiarity is the essential source of knowledge in artificial grammar learning while also supporting a dual-process model of implicit and explicit learning.",""
"Theories of artificial grammar learning.","https://scispace.com/paper/theories-of-artificial-grammar-learning-z6dj6o16vw","2007","Journal Article","Psychological Bulletin","Emmanuel M. Pothos","10.1037/0033-2909.133.2.227","https://www.researchgate.net/profile/Emmanuel-Pothos/publication/6467360_Theories_of_Artificial_Grammar_Learning/links/544f800e0cf26dda08915156/Theories-of-Artificial-Grammar-Learning.pdf","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Provides a comprehensive theoretical review of implicit AGL, discusses neural evidence and mentions modeling approaches, but lacks empirical participant‑level data, trial‑by‑trial measures, SRT tasks, or insight analyses.","Artificial grammar learning (AGL) is one of the most commonly used paradigms for the study of implicit learning and the contrast between rules, similarity, and associative learning. Despite five decades of extensive research, however, a satisfactory theoretical consensus has not been forthcoming. Theoretical accounts of AGL are reviewed, together with relevant human experimental and neuroscience data. The author concludes that satisfactory understanding of AGL requires (a) an understanding of implicit knowledge as knowledge that is not consciously activated at the time of a cognitive operation; this could be because the corresponding representations are impoverished or they cannot be concurrently supported in working memory with other representations or operations, and (b) adopting a frequency-independent view of rule knowledge and contrasting rule knowledge with specific similarity and associative learning (co-occurrence) knowledge.",""
"Implicit learning.","https://scispace.com/paper/implicit-learning-1iozqi9v","2022","Book Chapter","","Ángela Lara García","10.1093/oso/9780197501573.003.0001","https://scholar.archive.org/work/red3kywezfhfxafs7aamdgudnm/access/wayback/http://www.wjh.harvard.edu/~pal/pdfs/pdfs/seger94.pdf","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Provides comprehensive overview of Reber's artificial grammar experiments, detailing implicit acquisition mechanisms.","Abstract This chapter presents a broad-based overview of the history of implicit learning and related functions. It focuses on the work of Arthur S. Reber, who carried out the first experiments in the middle 1960s (hence the subtitle of the volume) examining the process by which knowledge of a complexly structured domain, in this case an artificial grammar, comes to be acquired without awareness of either the process or the products of learning. In addition, it outlines how these studies slowly became highly cited ones and how they link up with a variety of other domains in the social sciences. Importantly, it delves into how the study of the cognitive unconscious fits within classic models of evolutionary biology and blends easily with the cellular basis of consciousness, a recently proposed theory by Reber that ties together implicit functions with the origins of minds, arguing that feelings, awareness, and sentience are an inherent feature of all life. ",""
"Difficulties in Nonadjacent Dependency Learning in French-Learning Toddlers.","https://scispace.com/paper/40728878","2025","Journal Article","Journal of speech, language, and hearing research : JSLHR","Bodard
Nazzi
Jean-Charles
Pedrotti
Skoruppa","10.1044/2025_JSLHR-23-00608","","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses artificial grammar to test nonadjacent dependency learning in French toddlers, but lacks trial‑by‑trial data, individual trajectories, SRT task, or insight analyses.","In the past three decades, statistical learning, that is, the capacity to detect patterns and regularities in the environment, has been shown to have an important role in language development. In particular, the ability to detect nonadjacent dependencies (NADs) between linguistic elements that are separated by intervening material seems to be linked to morphosyntactic development. However, there are few studies with French-speaking children, and none using artificial language learning methodologies.",""
"Implicit learning of natural language syntax","https://scispace.com/paper/implicit-learning-of-natural-language-syntax-3pw4kgvh2n","2009","Dissertation","","Patrick Rebuschat","10.17863/CAM.15883","https://scispace.com/pdf/implicit-learning-of-natural-language-syntax-3pw4kgvh2n.pdf","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses artificial grammar tasks to probe implicit syntax learning; includes confidence and awareness ratings linking to insight, but lacks single‑subject trajectory modeling, trial‑by‑trial accuracy/RT data, and any SRT‑type paradigm.","",""
"The Role of Attention, Language Ability, and Language Experience in Children's Artificial Grammar Learning","https://scispace.com/paper/the-role-of-attention-language-ability-and-language-2ke7vem1","2022","Journal Article","","","10.1044/2021_jslhr-21-00112","","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses visual artificial grammar learning to test rule induction, showing language ability effects (Highly Relevant); provides accuracy data per trial (Somewhat Relevant); lacks trajectory modeling, insight, or SRT.","The current study examined the role of attention and language ability in nonverbal rule induction performance in a demographically diverse sample of school-age children.The participants included 43 English-speaking monolingual and 65 Spanish-English bilingual children between the ages of 5 and 9 years. Core Language Index standard scores from the Clinical Evaluation of Language Fundamentals-Fourth Edition indexed children's language skills. Rule induction was measured via a visual artificial grammar learning task. Two equally complex finite-state artificial grammars were used. Children learned one grammar in a low attention condition (where children were exposed to symbol sequences with no distractors) and another grammar in a high attention condition (where distractor symbols were presented around the perimeter of the target symbol sequences).Overall, performance in the high attention condition was significantly worse than performance in the low attention condition. Children with robust language skills performed significantly better in the high attention condition than children with weaker language skills. Despite group differences in socioeconomic status, English language skills, and nonverbal intelligence, monolingual and bilingual children performed similarly to each other in both conditions.The results suggest that the ability to extract rules from visual input is attenuated by the presence of competing visual information and that language ability, but not bilingualism, may influence rule induction. ",""
"Individual Differences in Statistical Learning and Semantic Adaptation: An N400 Study.","https://scispace.com/paper/40767276","2025","Journal Article","Psychophysiology","Munding
Forgács
Lukics
Lukács","10.1111/psyp.70125","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12326519/pdf","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses artificial grammar learning to assess statistical learning abilities, linking them to N400 variability; does not model individual trajectories, trial‑by‑trial behavior, insight moments, or employ an SRT task.","Recent empirical results have linked the N400 ERP with predictive language comprehension processes based on statistical learning (SL). However, links between SL abilities and N400 on the level of individual differences have so far been underexplored. The present study tested SL performance in 29 participants using speech segmentation and artificial grammar learning tasks, followed by EEG recordings of their N400 responses to sentences varying in cloze probability (high, intermediate, low). Mixed-effects models revealed that better online SL performance (SL-ON) was associated with larger N400 amplitudes across conditions. Additionally, working memory showed a significant main effect and interacted with SL-ON in modulating N400 amplitude, while cloze probability also had a robust, independent effect on it. These results demonstrate that individual differences in SL abilities contribute to N400 response variability, supporting the view that the semantic operations reflected by the N400 may involve some form of statistical learning as well. Our findings also raise the possibility that SL and CP tap into distinct levels of predictive mechanisms in language comprehension.",""
"Modality, presentation, domain and training effects in statistical learning","https://scispace.com/paper/modality-presentation-domain-and-training-effects-in-29gv7kil","2022","Journal Article","Dental science reports","Krisztina Sára Lukics
Ágnes Lukács","10.1038/s41598-022-24951-7","https://scispace.com/pdf/modality-presentation-domain-and-training-effects-in-29gv7kil.pdf","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses artificial grammar learning across modalities; does not report single‑subject trajectories, trial‑level accuracy/RT, aha moments, or an SRT‑type task.","While several studies suggest that the nature and properties of the input have significant effects on statistical learning, they have rarely been investigated systematically. In order to understand how input characteristics and their interactions impact statistical learning, we explored the effects of modality (auditory vs. visual), presentation type (serial vs. simultaneous), domain (linguistic vs. non-linguistic), and training type (random, starting small, starting big) on artificial grammar learning in young adults (N = 360). With serial presentation of stimuli, learning was more effective in the auditory than in the visual modality. However, with simultaneous presentation of visual and serial presentation of auditory stimuli, the modality effect was not present. We found a significant domain effect as well: a linguistic advantage over nonlinguistic material, which was driven by the domain effect in the auditory modality. Overall, the auditory linguistic condition had an advantage over other modality-domain types. Training types did not have any overall effect on learning; starting big enhanced performance only in the case of serial visual presentation. These results show that input characteristics such as modality, presentation type, domain and training type influence statistical learning, and suggest that their effects are also dependent on the specific stimuli and structure to be learned. ",""
"Visual Artificial Grammar Learning Across One Year in 7-Year-Olds and Adults","https://scispace.com/paper/visual-artificial-grammar-learning-across-one-year-in-7-year-bqsoxxd2hc","2023","Journal Article","bioRxiv","Daniela K. Schönberger
Patrick Bruns
Brigitte Röder","10.1101/2023.09.13.557366","","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses visual artificial grammar learning to test implicit acquisition over a year, but lacks single‑subject trajectory modeling, trial‑level RT/accuracy data, insight analyses, and does not employ an SRT‑type task.","Acquiring sequential information is of utmost importance, e.g., for language acquisition in children. Yet, the long-term storage of statistical learning in children is poorly understood. To address this question, 27 seven-year-olds and 28 young adults completed four sessions of visual sequence learning (Year 1). From this sample, 16 seven-year-olds and 20 young adults participated in another four equivalent sessions after a 12-month-delay (Year 2). The first three sessions of each year used stimulus set-1, while the last session used stimulus set-2 to investigate transfer effects. Each session consisted of alternating learning and test phases in a modified artificial grammar learning task. In Year 1, seven-year-olds and adults learned the regularities and showed transfer to stimulus set-2. Both groups retained their final performance level over the one-year-period. In Year 2, children and adults continued to improve with stimulus set-1, but did not show additional transfer gains. Adults overall outperformed children, but transfer effects were indistinguishable between both groups. The present results suggest that long-term memory traces are formed from repeated sequence learning which can be used to generalize sequence rules to new visual input. However, the present study did not provide evidence for a childhood advantage in learning and remembering sequence rules.",""
"Towards an explicit account of implicit learning.","https://scispace.com/paper/towards-an-explicit-account-of-implicit-learning-55gthvsv0e","2005","Journal Article","Current Opinion in Neurology","Christian Forkstam
Karl Magnus Petersson","10.1097/01.WCO.0000171951.82995.C4","https://scispace.com/pdf/towards-an-explicit-account-of-implicit-learning-55gthvsv0e.pdf","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Reviews implicit learning, discusses AGL and SRT, but lacks participant-level trajectories, trial‑by‑trial data, or insight analyses.","Purpose of reviewThe human brain supports acquisition mechanisms that can extract structural regularities implicitly from experience without the induction of an explicit model. Reber defined the process by which an individual comes to respond appropriately to the statistical structure of the input e",""
"Transfer in Implicit Learning","https://scispace.com/paper/transfer-in-implicit-learning-4qeqomzhkq","2018","Journal Article","KnE Life Sciences","A Agafonov
A Kryukova
Y Shilov","10.18502/KLS.V4I8.3259","https://scispace.com/pdf/transfer-in-implicit-learning-4qeqomzhkq.pdf","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Shows implicit AGL with RT speeding as transfer effect, but lacks individual learning curves, abrupt insight analysis, and uses a non‑SRT sensory‑motor task.","The article describes the research, the aim of which is to discover the effect of transfer of the implicit knowledge of artificial grammar to solving of sensory-motor tasks. The article considers the role of implicit knowledge in actual cognitive activity. Forty volunteers took part in the experiment. Participants of the experiment wereimplicitly taught the rule of artificial grammar. At the control phase, the assignment consisted of solving the sensory-motor problem – to react to the appearance of the green or yellow circle by pressing a certain key. In the experimental group, the grammatical line always appeared before the green-colored circle was presented, and the ungrammatical line appeared before the yellow-colored circle. In the control group the color of the circle didn’t depend on the grammaticality of the line. As a result, we established the considerable reduction in the reaction time in the experimental group. Thus, the transfer of the implicitly learned knowledge of artificial grammar leads to enhancement of efficiency of sensory-motor activity. The implicit rule of artificialgrammar has acquired role of prime-stimulation. 
Keywords: implicit knowledge, implicit learning, artificial grammar learning, sensorymotor activity, transfer effect, priming",""
"Knowledge Representation, Heuristics, and Awareness in Artificial Grammar Learning","https://scispace.com/paper/knowledge-representation-heuristics-and-awareness-in-3uw0rgkvhu","2008","Dissertation","","Tobias Johansson","","https://scispace.com/pdf/knowledge-representation-heuristics-and-awareness-in-3uw0rgkvhu.pdf","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses artificial grammar learning to probe implicit acquisition and fluency heuristics; examines confidence judgments and non‑analytic processing, but lacks individual trajectory modeling, trial‑by‑trial RT/accuracy data, and SRT‑type tasks.","People can become sensitive to the general structure of different parts of the environment, often without studying that general structure directly, but through being incidentally exposed to instances that conform to the structure. When such learning proceeds unintentionally and gives rise to knowledge that is difficult to verbalize it is often referred to as implicit learning. One of the most commonly used experimental paradigms in the study of implicit learning is artificial grammar learning, in which participants are exposed to sequences that conform to a set of rules without being informed about the presence of rules. In a subsequent test phase, participants can usually distinguish between sequences that conform to and sequences that violate the rules, without being able to say much about the underlying rules. There are many different theories about the kind of knowledge representations that underlie sensitivity to general structure in artificial grammar learning, and there are also different viewpoints concerning how to measure the conscious status of the knowledge acquired in artificial grammar learning. Investigating these different theories is important, partly because it may provide an understanding of the extent to which complex learning and abstraction of structure proceeds unconsciously. 
Study I of this thesis investigated artificial grammar learning and the use of a fluency heuristic, which involves relying on the surprising ease of processing an item as a basis for making a judgment. Other studies have shown that the fluency heuristic is used in a wide variety of judgments (e.g., recognition and preference). Study I showed that participants rely on a fluency heuristic in artificial grammar learning as well, but mainly under non-analytic pro¬ces¬sing conditions when participants were encouraged to respond rapidly and thereby make global judgments about items without processing details to any large extent. This is consistent with the idea that fluency may provide a cue for indirect sensitivity to general structure.
Study II investigated the effect of non-analytic processing on the conscious status of knowledge as assessed by confidence judgments. It was found that non-analytic processing increased the availability of conscious knowledge, consistent with the idea that part of the knowledge acquired in artificial grammar learning may be, not inherently unconscious, but of a kind that is available through a non-analytic form of introspection. One possibility is that, relative to more analytic forms of introspection, non-analytic introspection may be more sensitive to the non-focal peripheral contents of consciousness, the so called “fringe consciousness”. This could explain why the knowledge acquired in artificial grammar learning often seems intuitive, even though it is not necessarily unconscious. 
Study III investigated whether artificial grammar learning gives rise to knowledge that is independent from the surface features of the exposure material. A number of claims have been offered in the literature for such surface-independent knowledge, particularly as a result of extended exposure to regularities. The results clearly suggested that the knowledge formed under observational learning conditions in artificial grammar learning is not independent from the surface features of the exposure material. The results are consistent with a variety of computational models of artificial grammar learning that rely on surface-dependent perceptual representations. 
Finally, Study IV investigated whether the knowledge acquired in artificial grammar learning is unconscious in the sense that it may be expressed unintentionally. The results showed that, to the extent that knowledge was expressed, it was expressed intentionally. However, the low levels of performance in Study IV limit the generality of the findings. Possible reasons for the low performance are discussed in the context of different models of artificial grammar learning. 
Taken together, the studies in this thesis illuminate issues regarding both knowledge representation and the conscious status of knowledge in artificial grammar learning. In general, the studies are in line with an episodic framework according to which the general abstract structure of a domain is not automatically extracted. Instead, both learning and awareness proceeds as a function of task demands, intentions, expectations, and processing strategies.",""
"Conscious and unconscious thought in artificial grammar learning","https://scispace.com/paper/conscious-and-unconscious-thought-in-artificial-grammar-3hw8z29g6d","2012","Journal Article","Consciousness and Cognition","Andy D. Mealor
Zoltan Dienes","10.1016/J.CONCOG.2012.03.001","https://www.researchgate.net/profile/Zoltan-Dienes/publication/223984746_Conscious_and_unconscious_thought_in_artificial_grammar_learning/links/59e72ef3aca2721fc230839f/Conscious-and-unconscious-thought-in-artificial-grammar-learning.pdf","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses artificial grammar tasks to compare conscious vs. unconscious acquisition; lacks individual trajectory modeling; provides accuracy data but limited trial‑by‑trial detail; discusses insight and awareness without explicit sudden‑jump analysis; does not employ an SRT or similar trial‑based paradigm.","",""
"Awareness and learning under incidental learning conditions","https://scispace.com/paper/awareness-and-learning-under-incidental-learning-conditions-18jhtsd0xt","2017","Journal Article","Language Awareness","John Rogers","10.1080/09658416.2017.1287711","https://www.researchgate.net/profile/John-Rogers-14/publication/313863814_Awareness_and_learning_under_incidental_learning_conditions/links/5bab0ff4299bf13e604c9c76/Awareness-and-learning-under-incidental-learning-conditions.pdf?_sg%5B0%5D=started_experiment_milestone&origin=journalDetail&_rtd=e30%3D","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Highly Relevant: Uses a semi‑artificial language under incidental conditions to probe implicit vs. explicit grammar knowledge. Somewhat Relevant: Includes metacognitive awareness judgments linking insight to learning. Not Relevant: No single‑participant trajectory modeling, no trial‑by‑trial accuracy/RT data, and no serial reaction‑time task.","Recent years have witnessed a strong and increasing interest in the incidental learning of second language grammar. While much of this research has focused on the acquisition of second language word order or noun-determiner systems, relatively fewer studies have examined the learning of second language morphology. Results of studies that have examined the incidental learning of case-marking systems in particular have indicated that participants developed some, but not very much, knowledge of the target case-markers and, further, that the resulting knowledge from this exposure was partly implicit and partly explicit in nature. The present experiment set out to build upon the previous research in this area with the aim of taking a finer-grained look at the subjective measures used to assess implicit and explicit knowledge.In the present experiment, participants were trained on a semi-artificial language system under incidental learning conditions. Learning was measured via a grammaticality judgement...",""
"Can unconscious structural knowledge be strategically controlled","https://scispace.com/paper/can-unconscious-structural-knowledge-be-strategically-xnw56uq0bt","2019","Book Chapter","","Elisabeth Norman
Ryan B. Scott
Mark C. Price
Emma Jones
Zoltan Dienes","10.4324/9781315628905-7","","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses AGL to test unconscious grammar knowledge and strategic control; lacks individual learning curves and SRT; provides trial‑by‑trial decision‑strategy data and examines metacognitive awareness without abrupt insight analysis.","The ability to apply strategic control is commonly used as a criterion for distinguishing between knowledge which is consciously available and knowledge which is not. For instance, methods based on the Process Dissociation Procedure (Jacoby, 1991) – in which performance is compared under conditions where participants attempt to apply versus withhold knowledge – are frequently used as criteria for determining the extent to which learning is implicit or explicit. In this chapter we first present a brief overview of existing methods that have been developed for measuring strategic control in the serial reaction time (SRT; Nissen and Bullemer, 1987) and artificial grammar learning (AGL; Reber, 1967) tasks. Even though the described methods are traditionally used to determine the conscious status of acquired rule knowledge, it has also been shown that strategic control can occur in the absence of detailed conscious awareness of the learned regularities (Fu, Dienes and Fu 2010; Norman, Price, Duff, and Mentzoni, 2007; Norman, Price, and Jones, 2011; Wan, Dienes, and Fu, 2008). This challenges the assumption that strategic control requires conscious awareness (Baars, 1988; Jacoby, 1991). We present the results from an experiment that specifically addresses whether knowledge of learned grammars can be applied in a strategically controlled manner even when structural knowledge is not conscious. The procedure combines two different measures of consciousness of structural knowledge of grammar rules. These are the trial-by-trial evaluation of decision strategy (Dienes and Scott, 2005) and verbal report of the nature of the grammars in a situation where the grammar rules can logically be related to any of three stimulus dimensions (Norman et al., 2011). The results indicate that strategic control may occur even when participants express global unawareness of the nature of the rule that governs letter strings, when this is measured by self-report after the experiment.",""
"Simultaneous EEG-fNIRS Data on Learning Capability via Implicit Learning Induced by Cognitive Tasks","https://scispace.com/paper/simultaneous-eeg-fnirs-data-on-learning-capability-via-nea27wqb2bf6","2025","Journal Article","Data","Chayapol Chaiyanan
Thanate Angsuwatanakul
Keiji Iramina
Boonserm Kaewkamnerdpong","10.3390/data10080131","","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses SRT task to probe implicit learning; provides simultaneous EEG/fNIRS recordings. Includes reaction‑time data but lacks trial‑by‑trial modeling, artificial grammar, sudden‑insight analysis, or computational models.","The development of real-time learning assessment tools is hindered by an incomplete understanding of the underlying neural mechanisms. To address this gap, this study aimed to identify the specific neural correlates of implicit learning, a foundational process crucial for skill acquisition. We collected simultaneous electroencephalography and functional near-infrared spectroscopy data from thirty healthy adults (ages 21–29) performing a serial reaction time task designed to induce implicit learning. By capturing both electrophysiological and hemodynamic responses concurrently at shared locations, this dataset offers a unique opportunity to investigate neurovascular coupling during implicit learning and gain deeper insights into the neural mechanisms of learning. The dataset is categorized into two groups: participants who demonstrated implicit learning (based on post-experiment interviews) and those who did not. This dataset enables the identification of prominent brain regions, features, and temporal patterns associated with successful implicit learning. This identification will form the basis for future real-time learning assessment tools. ",""
"Bottom-up learning of explicit knowledge using a Bayesian algorithm and a new Hebbian learning rule","https://scispace.com/paper/bottom-up-learning-of-explicit-knowledge-using-a-bayesian-4yafvt3200","2011","Journal Article","Neural Networks","Sébastien Hélie
Robert Proulx
Bernard Lefebvre","10.1016/J.NEUNET.2010.12.002","http://ccn.psych.purdue.edu/papers/Helie-Neural_Networks-TELECAST.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses SRT to study sequence learning; includes reaction‑time data but lacks fine‑grained trial‑by‑trial analysis; provides Bayesian TELECAST model; no artificial grammar, individual trajectories, sudden insight, neuroimaging, or cross‑modal tests.","",""
"Individual strategies in artificial grammar learning","https://scispace.com/paper/individual-strategies-in-artificial-grammar-learning-1b3kd1sajc","2009","Journal Article","American Journal of Psychology","Ingmar Visser
Maartje E. J. Raijmakers
Emmanuel M. Pothos","","","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses latent class regression to uncover distinct participant strategies in AGL, modeling individual differences. Analyzes per‑item responses, but does not focus on implicit vs. explicit learning, abrupt insight, or SRT tasks.","Artificial grammar learning (AGL) has been used extensively to study theories of learning, but compelling conclusions cannot be drawn without an analysis of individual strategies. We describe a new statistical method for doing so, based on the increasingly popular framework of latent variable models, which is especially suited to capture heterogeneity in participants’ responses. We applied the method of latent class regression models, in which the intercept and regression coefficients can have different values in different latent groups of participants; each latent group represents different reliance on the potentially available sources of knowledge in AGL, such as grammaticality and fragment overlap. The results indicate that grammaticality and fragment overlap can be understood as distinct aspects of learning performance, as evidenced by different groups of participants adopting predominantly one or the other strategy in a series of comparable datasets from AGL studies.",""
