"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract","Data Availability Assessment"
"Rapid Word Learning in Trilingual Children: One Spurt or Three?","https://scispace.com/paper/rapid-word-learning-in-trilingual-children-one-spurt-or-nl931wb54b","2016","","","Aaron Albin
Lisa Gershkoff-Stowe","","https://scispace.comwww.lingref.com/cpp/gasla/13/paper3272.pdf","- **Relevance Score:** 27/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on vocabulary spurt debate and theory, cites variability across children, but provides no new individual longitudinal data, model comparisons, simulations, or cross‑linguistic evidence.","Longitudinal studies that chart the nature and use of children's earliest words consistently note a common pattern of development. Children start out slowly adding one word at a time but then show a sudden acceleration in the rate of learning towards the end of the second year (Bates et al., 1994; Bates, Bretherton, & Snyder, 1988; Bloom, 1973; Dromi, 1987; Gershkoff-Stowe & Smith, 1997; Mervis & Bertrand, 1994). To illustrate, a child with a typical trajectory might produce approximately 10 words at 12 months, 50 words at 18 months, and 500 words at 24 months (Fenson et al., 1994). This translates to a rate of 0.83 words/month from 0-12 months, 6.67 words/month from 12-18 months, and 75 words per month from 18-24 months. In this hypothetical example, the acceleration in rate is exponential, since the change from 0.83 to 6.67 is an 800% increase, and the change from 6.67 to 75 is a 1125% increase. This 'explosion' in the size of a child's productive lexicon is commonly referred to as the vocabulary spurt. Why the vocabulary spurt occurs, and what metric should be used to identify it, are issues that have been extensively debated in the literature. Indeed, whether the phenomenon exists at all is still a matter of controversy. One problem is that not all children experience a spurt. For example, Goldfield & Reznick (1990) used maternal diaries to track the lexical development of 18 children, beginning when they were 14 months of age until each child reached the 75-word mark. They found considerable variation in individual growth curves, with some children showing a steady, linear increase in new word acquisitions and others exhibiting the sharp increase characteristic of the spurt. A second problem is that a lexical spurt may not be limited to a particular developmental period. For instance, in a recent study, Dandurand & Shultz (2011) used densely-recorded observations to detect statistically significant shifts in linearity in the vocabulary data of 20 children. Parents kept daily records of their children's vocabulary acquisitions beginning at 15 months of age until each child reached the 90-word mark. Using a technique based on Functional Data Analysis, Dandurand & Shultz found that most children experienced multiple spurts at different ages and of varying degrees of intensity. Finally, a third problem associated with studying the vocabulary spurt concerns the methods researchers use to detect nonlinearities in children's word learning. Bloom (2000) has argued that changes in vocabulary growth reflect a gradual continuous increase in the number of words acquired rather than an abrupt change in rate. Furthermore, the criteria used for detecting a vocabulary spurt, according to Bloom, lack objectivity and precision. For example, many researchers require children to attain some arbitrary number of words (e.g., 10 new object words in a 3-week period) rather than to assess the rate of change itself. A similar argument has been made by Ganger & Brent (2004) who questioned whether a 'spurt' refers to a nonlinearity in the overall size of the child's lexicon or in the rate of word learning.","INDIVIDUAL_CHILDREN: Yes
LONGITUDINAL_DATA: Yes
DATA_ACCESS: None
VOCABULARY_SPURT: Yes
N_CHILDREN: 18, 20
N_TIMEPOINTS: Unclear
PRIORITY: Unclear"
"The size and composition of the productive holophrastic lexicon: German–Italian bilingual acquisition vs. Italian monolingual acquisition","https://scispace.com/paper/the-size-and-composition-of-the-productive-holophrastic-52hbjze38o","2011","Journal Article","International Journal of Bilingual Education and Bilingualism","Astrid Klammler
Stefan Schneider","10.1080/13670051003692840","","- **Relevance Score:** 27/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses bilingual vs monolingual comparison to examine spurt timing; provides individual trajectories but limited duration and no model fitting; discusses noun bias, no computational model.","In the present study, the natural and simultaneous first language acquisition of a German–Italian bilingual boy and an Italian monolingual girl from 1;8 to 2;1 are analyzed and compared. The investigation focuses on the rate of acquisition and the size and composition of the productive lexicons. At the end of the observation period, the bilingual boy has acquired twice as many words as the monolingual child. The rate of acquisition of both children markedly increases (vocabulary spurt) after their lexicons have reached the size of 50 words. The data reveal a noun preference (noun bias) in the lexicons of the bilingual and the monolingual child. The comparison of the Italian lexicons of the bilingual child and of the monolingual child do not show striking differences regarding word categories. In both lexicons, common nouns, proper nouns, and onomatopoeic words are the most important word categories, whereas verbs play a marginal role.","INDIVIDUAL_CHILDREN: Yes
LONGITUDINAL_DATA: Yes
DATA_ACCESS: None
VOCABULARY_SPURT: Yes
N_CHILDREN: 2
N_TIMEPOINTS: Unclear
PRIORITY: Medium"
"Early lexical development: A new perspective of the naming explosion","https://scispace.com/paper/Mtuvo8ApkRgJ","","","","M Dapretto","","","- **Relevance Score:** 27/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses extensive discussion of naming explosion to examine spurt phenomenon and its theoretical implications; provides some individual variability and model comparisons, but lacks fine‑grained longitudinal data, formal simulations, and cross‑linguistic evidence.","","INDIVIDUAL_CHILDREN: No
LONGITUDINAL_DATA: No
DATA_ACCESS: None
VOCABULARY_SPURT: Yes
N_CHILDREN: Not available in metadata.
N_TIMEPOINTS: Not available in metadata.
PRIORITY: Not available in metadata."
"Cognitive and linguistic development before and after the vocabulary spurt","https://scispace.com/paper/rP-rf4HswgMJ","","","","JA Roberts","","","- **Relevance Score:** 27/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on vocab spurt and theory, but lacks fine‑grained individual time‑series, formal modeling, and cross‑linguistic data; only loosely compares growth shapes and notes variability.","","INDIVIDUAL_CHILDREN: No
LONGITUDINAL_DATA: Unclear
DATA_ACCESS: None
VOCABULARY_SPURT: Yes
N_CHILDREN: Not available in metadata.
N_TIMEPOINTS: Not available in metadata.
PRIORITY: Not available in metadata."
"Word-Spurt: A Milestone in Early Language Development——A Longitudinal Study on Five Mandarin-Speaking Children","https://scispace.com/paper/word-spurt-a-milestone-in-early-language-development-a-qjr8u1hpv4rh","","","","Zeng Tao
Duan Niuniu","10.16719/j.cnki.1671-6981.2014.03.004","","- **Relevance Score:** 22/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses Mandarin longitudinal data to identify a vocabulary spurt around 18 months; highlights spurt existence and some timing variation, but lacks fine‑grained individual time series, model comparisons, computational simulations, and cross‑linguistic evidence.","本文通过对五名汉语儿童的长期跟踪调查,旨在从词汇增长、句法出现和语义发展三方面发掘词汇飞跃时期儿童的语言特征.结果显示:儿童在18个月左右词汇迅猛增长,出现词汇飞跃现象;标志句法出现的词语组合和词汇飞跃在时间上紧密相连;词汇飞跃期儿童语义发展显著,体现为过度延伸词的逐渐减少及下位层次词的逐渐增加.词汇飞跃是汉语儿童早期语言发展的里程碑,表明其在词汇、句法和语义多个语言层面的飞跃.","INDIVIDUAL_CHILDREN: Yes
LONGITUDINAL_DATA: Yes
DATA_ACCESS: None
VOCABULARY_SPURT: Yes
N_CHILDREN: 5
N_TIMEPOINTS: Unclear
PRIORITY: High"
"Individual Differences in Lexical Processing at 18 Months Predict Vocabulary Growth in Typically Developing and Late-Talking Toddlers.","https://scispace.com/paper/individual-differences-in-lexical-processing-at-18-months-2yt6dh5m01","2012","Journal Article","Child Development","Anne Fernald
Virginia A. Marchman","10.1111/J.1467-8624.2011.01692.X","https://scispace.com/pdf/individual-differences-in-lexical-processing-at-18-months-2yt6dh5m01.pdf","- **Relevance Score:** 16/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses 18‑month lexical processing speed to predict later vocab growth; provides individual‑level vocab outcomes and highlights variability, but lacks fine‑grained longitudinal sampling, spurt analysis, model fitting, or cross‑linguistic data.","Using online measures of familiar word recognition in the looking-while-listening procedure, this prospective longitudinal study revealed robust links between processing efficiency and vocabulary growth from 18 to 30 months in children classified as typically developing (n = 46) and as ""late talkers"" (n = 36) at 18 months. Those late talkers who were more efficient in word recognition at 18 months were also more likely to ""bloom,"" showing more accelerated vocabulary growth over the following year, compared with late talkers less efficient in early speech processing. Such findings support the emerging view that early differences in processing efficiency evident in infancy have cascading consequences for later learning and may be continuous with individual differences in language proficiency observed in older children and adults.","INDIVIDUAL_CHILDREN: Yes
LONGITUDINAL_DATA: Yes
DATA_ACCESS: None
VOCABULARY_SPURT: Yes
N_CHILDREN: 82
N_TIMEPOINTS: 4
PRIORITY: High"
"The development of early vocabulary networks: An analysis of phonological and semantic networks, their interaction and child-specific differences","https://scispace.com/paper/QqlKDqijvj8J","","","","JAF Kalinowski","","https://d-nb.info/138292769X/34","- **Relevance Score:** 16/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses longitudinal network analysis to track each child's vocabulary, highlighting child‑specific differences and theoretical implications for lexical development; does not examine naming spurt dynamics or compare step‑vs‑gradual growth, and lacks cross‑linguistic data.","","INDIVIDUAL_CHILDREN: Yes
LONGITUDINAL_DATA: Yes
DATA_ACCESS: None
VOCABULARY_SPURT: No
N_CHILDREN: Unclear
N_TIMEPOINTS: Unclear
PRIORITY: Low"
"Wobbles, humps and sudden jumps: A case study of continuity, discontinuity and variability in early language development","https://scispace.com/paper/wobbles-humps-and-sudden-jumps-a-case-study-of-continuity-5b0dvfenzg","2007","Journal Article","Infant and Child Development","Marijn van Dijk
Paul van Geert","10.1002/ICD.506","https://scispace.com/pdf/wobbles-humps-and-sudden-jumps-a-case-study-of-continuity-5b0dvfenzg.pdf","- **Relevance Score:** 16/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses individual time‑series of preposition use to test discontinuity; reports clear inter‑individual variability; discusses continuity theories; lacks vocabulary spurt focus, step‑vs‑gradual modeling, computational simulation, or cross‑linguistic data.","Current individual-based, process-oriented approaches (dynamic systems theory and the microgenetic perspective) have led to an increase of variability-centred studies in the literature. The aim of this article is to propose a technique that incorporates variability in the analysis of the shape of developmental change. This approach is illustrated by the analysis of time serial language data, in particular data on the development of preposition use, collected from four participants. Visual inspection suggests that the development of prepositions-in-contexts shows a characteristic pattern of two phases, corresponding with a discontinuity. Three criteria for testing such discontinuous phase-wise change in individual data are presented and applied to the data. These are: (1) the sub-pattern criterion, (2) the peak criterion and (3) the membership criterion. The analyses rely on bootstrap and resampling procedures based on various null hypotheses. The results show that there are some indications of discontinuity in all participants, although clear inter-individual differences have been found, depending on the criteria used. In the discussion we will address several fundamental issues concerning (dis)continuity and variability in individual-based, process-oriented data sets. Copyright (c) 2007 John Wiley & Sons, Ltd.","INDIVIDUAL_CHILDREN: Unclear
LONGITUDINAL_DATA: Yes
DATA_ACCESS: None
VOCABULARY_SPURT: Unclear
N_CHILDREN: 4
N_TIMEPOINTS: 48-55
PRIORITY: Medium"
"Defusing the Childhood Vocabulary Explosion","https://scispace.com/paper/defusing-the-childhood-vocabulary-explosion-3jyx31jpv5","2007","Journal Article","Science","Bob McMurray","10.1126/SCIENCE.1144073","https://scispace.com/pdf/defusing-the-childhood-vocabulary-explosion-3jyx31jpv5.pdf","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses computational simulations to argue acceleration arises without specialized mechanisms; provides formal model of lexical growth but lacks child‑level longitudinal data, spurt analysis, individual variability, or cross‑linguistic evidence.","During the second year of life, the rate at which children acquire new words accelerates dramatically. This has led the field of language acquisition to posit specialized mechanisms that leverage the few words learned in the initial slow phase for faster vocabulary growth later. Simulations and mathematical analysis demonstrate that specialized cognitive changes are unnecessary. The acceleration in lexical acquisition is a necessary by-product of learning if (i) multiple words are learned in parallel and (ii) words are distributed such that there are few words that can be acquired quickly and many difficult ones.","INDIVIDUAL_CHILDREN: No
LONGITUDINAL_DATA: No
DATA_ACCESS: None
VOCABULARY_SPURT: No
N_CHILDREN: Not addressed in this paper.
N_TIMEPOINTS: Not addressed in this paper.
PRIORITY: Low"
"Toward a Precision Science of Word Learning: Understanding Individual Vocabulary Pathways","https://scispace.com/paper/toward-a-precision-science-of-word-learning-understanding-69nndsq2yv","2021","Journal Article","Child Development Perspectives","Larissa K. Samuelson","10.1111/CDEP.12408","https://srcd.onlinelibrary.wiley.com/doi/epdf/10.1111/cdep.12408","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses a formal model to explain individual vocabulary pathways; discusses theory of word‑learning mechanisms; lacks fine‑grained longitudinal data and explicit spurt modeling; mentions rapid development but not step‑function comparisons; no cross‑linguistic evidence.","Toddlers vary widely in the rate at which they develop vocabulary. This variation predicts later language development and school success at the group level; however, we cannot determine which children with slower vocabulary development in the second year will continue to have difficulty. In this article, I argue that this is because we lack theoretical understanding of how multiple processes operate as a system to create individual children’s pathways to word learning. I discuss the difficulties children face when learning even a single concrete noun, the multiple general cognitive processes that support word learning, and some evidence of rapid development in the second year. I present work toward a formal model of the word learning system and how this system changes over time. The long-term goal of this work is to understand how individual children’s strengths and weaknesses create unique vocabulary pathways, and to enable us to predict outcomes and identify effective interventions.",""
"A Statistical Model of Developmental Changes in Early Word Learning","https://scispace.com/paper/a-statistical-model-of-developmental-changes-in-early-word-kcvs5s313p","2005","","","Weixia Huang
Chen Yu","","https://scispace.com/pdf/a-statistical-model-of-developmental-changes-in-early-word-kcvs5s313p.pdf","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses a computational model to simulate early word learning and explain spurt mechanisms, providing strong theoretical insight and formal modeling, but lacks individual longitudinal data, quantitative spurt shape comparison, individual difference reporting, and cross‑linguistic evidence.","A Statistical Model of Developmental Changes in Early Word Learning Chen Yu (chenyu@indiana.edu) Weixia Huang (whuang@xeroxlabs.com) Department of Psychology and Program in Cognitive Science Indiana University Bloomington, IN 47405 USA Abstract Young language learners are able to map a word onto its ref- erent from an infinite number of possible word-to-world map- pings at early stage and further this learning ability turns to be much more effective at the later stage. What mechanisms underlie behavioral changes during word learning? This pa- per presents a developmental model of statistical associations, suggesting that as far as human minds are equipped with gen- eral associative learning mechanisms, ambiguity in the word- learning situation can be significantly reduced by recruiting cu- mulative lexical knowledge in statistical computations. Conse- quently, this leads to increasingly fast subsequent learning and abrupt behavioral changes, such as the vocabulary spurt and fast mapping. We provide a formal account of this argument by developing a computational model fed with the data col- lected from a series of picture-book reading sessions to sim- ulate word acquisition in natural contexts. The results show that previously learned lexical knowledge can not only nar- row the search space but also bootstrap the subsequent learn- ing process, which greatly improves learning results without the change of the underlying learning mechanism. Hence, this work suggests that using lexical knowledge accumulated in subsequent statistical learning is a scaffold for vocabulary growth in early language acquisition. 1. Introduction From scratch, young children need to solve many complex learning problems in early word acquisition, such as speech segmentation to discover word units, conceptual learning to identify the meanings (prelinguisitic concepts) of words, and then word-to-world mapping to associate words with mean- ings. Gleitman, Cassidy, Nappa, Papafragou, and Trueswell (2005) argued that among these tasks, a considerable part of the bottleneck for young language learners resides in the tools for solving the word-to-world mapping problem – how to map a phonological form to a conceptual representation. A com- mon conjecture is that children map sounds to meanings by seeing an object while hearing an auditory word-form. The most popular mechanism of this word learning process is as- sociationism. Richards and Goldfarb (1986) proposed that children come to know the meaning of a word through re- peatedly associating the verbal label with their experience at the time that the label is used. Smith (2000) argued that word learning is initially a process in which children’s attention is captured by objects or actions that are the most salient in their environment, and then they associate it with some acoustic pattern spoken by an adult. However, the associative approach has been criticized on the grounds that it does not provide a clear explanation about how infants map a word to a potential infinity of referents when the word is heard, which is termed reference uncer- tainty by Quine (1960). Quine presented the following puz- zle to theorists of lexical learning: Imagine that you are a stranger in a strange land with no knowledge of the language or customs. A native says ”Gavagai” while pointing at a rab- Xerox Corp. 800 Philips Road Webster, NY 14580 USA bit in the distance. How can you determine the intended ref- erent? Quine offered this puzzle as an example of the inde- terminacy of translation. Given any word-event pairing, there are, in fact, an infinite number of possible intended meanings – ranging from the rabbit as a whole, to its color, fur, parts, or activity. One explanation termed “cross-situational learn- ing” has been proposed by many theorists, such as Pinker (1989) and Gleitman (1990). The idea is that when a child hears a word, she can hypothesize all the potential meanings for that word from the non-linguistic context of the utterance containing that word. Upon hearing that word in several dif- ferent utterances, each of which is in a different context, she can intersect the corresponding sets to find those meanings which are consistent across the different occurrences of that word. Presumably, hearing words in enough different situa- tions would enable the child to rule out all incorrect hypothe- ses and uniquely determine word meanings. In light of this and with recent empirical evidence demonstrating that chil- dren and even infants, possess powerful statistical learning capacities (Saffran, Newport, & Aslin, 1996), Yu and Bal- lard (2004a) (see also Yu, Ballard, & Aslin, in press) devel- oped a computational model of how young language learners perform statistical computations on cross-situational observa- tions, which is reviewed in Section 3. Based on our previous work, this paper attempts to apply the statistical learning mechanism to interpret developmen- tal changes in word learning. Specifically, we investigate whether the associative learning mechanism can account for discontinuities in behaviors during the second year of life, such as the vocabulary spurt and fast mapping (see Section 2). These phenomena has attracted much attention in the field of cognitive development since they are difficult to ex- plain in terms of simple and transparent causes, and pose theoretical challenges that require sophisticated and highly- constrained learning principles. Nonetheless, complementary studies in connectionist modeling (e.g. Elman et al., 1996; see a good review in Regier, 2003) suggest that abrupt internal changes may not be needed to produce discontinuous external changes in behaviors. These works show that some factors, such as limited memory at the starting point of learning (El- man et al., 1996), nonlinearity of neural networks (Plunkett, Sinha, Miller, & Strandsby, 1992), and gradual emergence of attention to some aspects of the world (Regier et al., 2001), may contribute to nonlinear behaviors of human learning. In light of this, the present paper suggests another possible ex- planation of discontinuous behaviors in early word learning – the performance of the same learning mechanism can signif- icantly improve by storing lexical knowledge previously ex- posed and then recruiting it in subsequent learning. This idea may seem obvious and it is certainly consistent with many formal theories of learning. However, the main contribution of this paper is to propose and implement such a learning",""
"Vocabulary trajectories in German-speaking children from 18 months to three years: a growth mixture model","https://scispace.com/paper/vocabulary-trajectories-in-german-speaking-children-from-18-3oiq8atsl24s","2024","Journal Article","Journal of Child Language","Eveline Pinstock
Satyam Antonio Schramm","10.1017/s0305000924000503","","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Highly relevant: Reports variability in vocabulary trajectories. Somewhat relevant: Uses growth mixture modeling, hinting at shape differences and SES effects. Not relevant: No data, spurt analysis, step‑vs‑gradual comparison, cross‑linguistic/computational modeling.","Abstract Children acquire vocabulary at different growth rates. The aim of this study was to identify subgroups of different vocabulary trajectories in a community sample of L1 German-speaking children aged 1;6 to 3;0 to enlarge the understanding of vocabulary trajectories. Parents filled out vocabulary checklists at four measurement times, each six months apart. Growth mixture modelling was used to naturally determine latent classes of observed vocabulary growth curve patterns. Six distinct trajectories of vocabulary growth were identified and characterised. Children’s ( N =198) vocabulary abilities were divided into the following subgroups: “far above average” (2.0%), “above average” (6.6%), “typical” (70.2%), “below average” (14.1%), “early below average"" but caught up with their peers over time (5.6%), and “far below average” (1.5%). Socioeconomic status differed significantly between subgroups. ",""
"Aquisição lexical inicial por crianças falantes de português brasileiro: discussão do fênomeno da explosão do vocabulário e da atuação da hipótese do viés nominal","https://scispace.com/paper/aquisicao-lexical-inicial-por-criancas-falantes-de-portugues-2mooa85k1k","2008","Dissertation","","Deisi Cristina Gollo Marques Vidor","","https://scispace.com/pdf/aquisicao-lexical-inicial-por-criancas-falantes-de-portugues-2mooa85k1k.pdf","- **Relevance Score:** 10/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Discusses vocabulary explosion and nominal‑bias theory in Brazilian Portuguese, cites comparable findings in Spanish, Hebrew, Italian, and French, but lacks individual longitudinal data, model fitting, or formal simulations.","O presente estudo integra-se as pesquisas realizadas no CEAAL - Centro de Estudos sobre Aquisicao e Aprendizagem da Linguagem da PUCRS, discutindo a aquisicao do lexico por criancas falantes de portugues brasileiro. Especificamente, este estudo visa a responder sobre a existencia do fenomeno de explosao de vocabulario (e a idade em que o mesmo acontece) e a atuacao da hipotese do vies nominal durante a aquisicao lexical inicial nesta lingua especifica. Para isso, foram analisados dados coletados em audio de quatro criancas monolingues, com idades entre um e tres anos, de forma longitudinal. Esses dados foram transcritos, classificados e analisados linguistica e estatisticamente, a fim de caracterizar o lexico inicial destas criancas. No que se refere a explosao de vocabulario, constatou-se que a maioria das criancas estudadas apresentou esse periodo de crescimento vertiginoso no numero de itens lexicais em torno dos dois anos de idade, quando seus vocabularios variavam entre 0-100 palavras. Caracteristicamente, este fenomeno foi marcado por um aumento nas palavras de conteudo, em especial da classe dos substantivos. Quanto a hipotese do vies nominal, os dados desta pesquisa apontam para a atuacao da versao fraca desta hipotese, caracterizada pela prevalencia de substantivos em relacao aos verbos nos periodos iniciais de aquisicao lexical. Com isso, corroboram-se os achados descritos na literatura para outras linguas, em especial as ocidentais, e busca-se ampliar a discussao da aquisicao lexical atraves de dados do portugues brasileiro que possam fomentar a discussao a respeito do que e universal e do que e especifico de cada lingua no processo de aquisicao da linguagem",""
"Network Growth Modeling to Capture Individual Lexical Learning","https://scispace.com/paper/network-growth-modeling-to-capture-individual-lexical-1cjm4h9yv4","2019","Journal Article","Complexity","Nicole M. Beckage
Eliana Colunga","10.1155/2019/7690869","","- **Relevance Score:** 10/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses network growth models to predict individual child's next‑month word learning; provides a theoretical framework linking lexical acquisition to semantic/phonological networks and includes computational simulations, but lacks long‑term fine‑grained longitudinal data, spurt analysis, step‑vs‑gradual model comparison, and cross‑linguistic samples.","Network models of language provide a systematic way of linking cognitive processes to the structure and connectivity of language. Using network growth models to capture learning, we focus on the study of the emergence of complexity in early language learners. Specifically, we capture the emergent structure of young toddler’s vocabularies through network growth models assuming underlying knowledge representations of semantic and phonological networks. In construction and analyses of these network growth models, we explore whether phonological or semantic relationships between words play a larger role in predicting network growth as these young learners add new words to their lexicon. We also examine how the importance of these semantic and phonological representations changes during the course of development. We propose a novel and significant theoretical framework for network growth models of acquisition and test the ability of these models to predict what words a specific child is likely to learn approximately one month in the future. We find that which acquisition model best fits is influenced by the underlying network representation, the assumed process of growth, and the network centrality measure used to relate the cognitive underpinnings of acquisition to network growth. The joint importance of representation, process, and the contribution of individual words to the predictive accuracy of the network model highlights the complex and multifaceted nature of early acquisition, provides new tools, and suggests experimental hypotheses for studying lexical acquisition.",""
"Early vocabulary growth: relation to language input and gender.","https://scispace.com/paper/early-vocabulary-growth-relation-to-language-input-and-44xrne9gsy","1991","Journal Article","Developmental Psychology","Janellen Huttenlocher
Wendy Haight
Anthony S. Bryk
Michael Seltzer
Thomas Lyons","10.1037/0012-1649.27.2.236","","- **Relevance Score:** 5/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses individual child trajectories (22 kids, 14‑26 mo) to link maternal speech and gender to vocab growth; does not examine spurt dynamics or model shapes; discusses input vs innate theory; no computational or cross‑linguistic work.","This study examines the role of exposure to speech in children's early vocabulary growth. It is generally assumed that individual differences in vocabulary depend, in large part, on variations in learning capacity. However, variations in exposure have not been systematically explored. In this study we characterize vocabulary growth rates for each of 22 children by using data obtained at several time points from 14 to 26 months. We find a substantial relation between individual differences in vocabulary acquisition and variations in the amount that particular mothers speak to their children. The relation between amount of parent speech and vocabulary growth, we argue, reflects parent effects on the child, rather than child-ability effects on the parent or hereditary factors. We also find that gender is an important factor in rate of vocabulary growth. Early childhood is a period of rapid linguistic development. By 2 years, the average child acquires 900 root words (cf. Carey, 1978) and at least a rudimentary syntax (cf. Brown, 1973). Although there has been considerable recent interest in syntactic development, much less attention has been devoted to lexical development. Yet in tracing the development of language from its inception, lexical development must necessarily be a focus of study because the acquisition of words constitutes the child's initial achievement as a language user. A certain amount of vocabulary must be acquired before words can be combined into sentences, and, indeed, several months elapse between the time children start to produce words and the time they start to produce multiword utterances. In addition, vocabulary and syntax are not independent aspects of language knowledge; for example, verbs frequently encode actions involving relations among entities (e.g., give, feed) which are specified by the verb together with its arguments. A major concern in the recent work on syntactic development has been with the relative contributions of the child's innate preparedness for language versus language input. Yet the rapid growth of vocabulary in early childhood also is a manifestation of the human preparedness for language, and parallel questions arise concerning the relative contributions of capacity and input. Especially at the start of language learning, innate preparedness surely plays a role in acquiring word meanings because inferences about meanings are based on pairings of words with situations. As Quine (1969) has persuasively argued, the variety of aspects of a situation which might be encoded by a word is enormous. Because of this, Gleitman and Wanner (1982) point out, it seemscritical to posit innately available constraints on the possible meanings children entertain.",""
"The development of early phonological networks: An analysis of individual longitudinal vocabulary growth","https://scispace.com/paper/the-development-of-early-phonological-networks-an-analysis-3o6xqtsl1u","2024","Preprint","","Judith Kalinowski
Laura Hansel
Michaela Vystrčilová
Alexander S. Ecker
Nivedita Mani","10.31234/osf.io/xd5j3","","- **Relevance Score:** 5/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses longitudinal Norwegian vocab data to examine phonological connectivity effects, showing rich‑get‑richer growth; does not address naming spurt, step‑vs‑gradual modeling, or cross‑linguistic comparison; discusses theoretical implications of connectivity-driven learning.","While much work has emphasized the role of the environment in language learning, research equally reports consistent effects of the child’s knowledge, in particular, the words known to individual children, in steering further lexical development. Much of this work is based on cross-sectional data, assuming that the words typically known to children at n months predict the words typically known to children at n+x months. Given acknowledged variability in the number of words known to individual children at different ages, a more conclusive analysis of this issue requires examination of individual differences in the words learned by individual children across development, i.e., using longitudinal data. In the current study, using longitudinal vocabulary data from children learning Norwegian, we ask whether the phonological connectivity of a word to words that the child already knows or words in the child’s environment predicts the likelihood of the child learning that word across development. We compare three different measures of phonological connectivity that have been used in the literature to-date. The results suggest that the early vocabulary grows predominantly in a rich-get-richer manner, where word learning is predicted by the connectivity of a word to already known words. However, word learning is, to a lesser extent, also influenced by the connectivity of a word to words in the child’s linguistic environment. Our results highlight the promise of using longitudinal data to better understand the factors that influence vocabulary development and the insights to be gained from analyzing different measures of the same construct. ",""
"What does it take to learn a word","https://scispace.com/paper/what-does-it-take-to-learn-a-word-4hbfh6dk5b","2017","Journal Article","Wiley Interdisciplinary Reviews: Cognitive Science","Larissa K. Samuelson
Larissa K. Samuelson
Bob McMurray","10.1002/WCS.1421","https://scispace.com/pdf/what-does-it-take-to-learn-a-word-4hbfh6dk5b.pdf","- **Relevance Score:** 5/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses domain‑general learning mechanisms to explain vocabulary spurt conceptually, but provides no child‑level longitudinal data, model fitting, or cross‑linguistic evidence.","Vocabulary learning is deceptively hard, but toddlers often make it look easy. Prior theories proposed that children's rapid acquisition of words is based on language-specific knowledge and constraints. In contrast, more recent work converges on the view that word learning proceeds via domain-general processes that are tuned to richly structured-not impoverished-input. We argue that new theoretical insights, coupled with methodological tools, have pushed the field toward an appreciation of simple, content-free processes working together as a system to support the acquisition of words. We illustrate this by considering three central phenomena of early language development: referential ambiguity, fast-mapping, and the vocabulary spurt. WIREs Cogn Sci 2017, 8:e1421. doi: 10.1002/wcs.1421 For further resources related to this article, please visit the WIREs website.",""
"Quantifying the Role of Vocabulary Knowledge in Predicting Future Word Learning","https://scispace.com/paper/quantifying-the-role-of-vocabulary-knowledge-in-predicting-5f84r28o15","2020","Journal Article","IEEE Transactions on Cognitive and Developmental Systems","Nicole M. Beckage
Michael C. Mozer
Eliana Colunga","10.1109/TCDS.2019.2928023","","- **Relevance Score:** 5/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses neural networks to predict next‑month word learning from each child’s known words; provides individual‑level predictions and shows variability across children, but data are monthly, not fine‑grained, and the study does not examine spurt phenomena, model step vs. gradual growth, or cross‑linguistic contexts.","Can we predict the words a child is going to learn next given information about the words that a child knows now? Do different representations of a child’s vocabulary knowledge affect our ability to predict the acquisition of lexical items for individual children? Past research has often focused on population statistics of vocabulary growth rather than prediction of words an individual child is likely to learn next. We consider a neural network approach to predict vocabulary acquisition. Specifically, we investigate how best to represent the child’s current vocabulary in order to accurately predict future learning. The models we consider are based on qualitatively different sources of information: descriptive information about the child, the specific words a child knows, and representations that aim to capture the child’s aggregate lexical knowledge. Using longitudinal vocabulary data from children aged 15–36 months, we construct neural network models to predict which words are likely to be learned by a particular child in the coming month. Many models based on child-specific vocabulary information outperform models with child information only, suggesting that the words a child knows influence prediction of future language learning. These models provide an understanding of the role of current vocabulary knowledge on future lexical growth.",""
