"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract","Data Availability Assessment"
"Unique longitudinal contributions of sulcal interruptions to reading acquisition in children","https://scispace.com/paper/unique-longitudinal-contributions-of-sulcal-interruptions-to-27p4s1h61fge","2024","Journal Article","bioRxiv","Florence Bouhali
Jessica Dubois
Fumiko Hoeft
Kevin S. Weiner","10.1101/2024.07.30.605574","https://pmc.ncbi.nlm.nih.gov/articles/PMC11312548/pdf/nihpp-2024.07.30.605574v1.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Tracks children’s reading development longitudinally, linking early sulcal gaps to later reading skill, but lacks abrupt insight moments, animal models, latent‑learning design, or trial‑by‑trial analysis.","A growing body of literature indicates strong associations between indentations of the cerebral cortex (i.e., sulci) and individual differences in cognitive performance. Interruptions, or gaps, of sulci (historically known as pli de passage) are particularly intriguing as previous work suggests that these interruptions have a causal effect on cognitive development. Here, we tested how the presence and morphology of sulcal interruptions in the left posterior occipitotemporal sulcus (pOTS) longitudinally impact the development of a culturally-acquired skill: reading. Forty-three children were successfully followed from age 5 in kindergarten, at the onset of literacy instruction, to ages 7 and 8 with assessments of cognitive, pre-literacy, and literacy skills, as well as MRI anatomical scans at ages 5 and 8. Crucially, we demonstrate that the presence of a left pOTS gap at 5 years is a specific and robust longitudinal predictor of better future reading skills in children, with large observed benefits on reading behavior ranging from letter knowledge to reading comprehension. The effect of left pOTS interruptions on reading acquisition accumulated through time, and was larger than the impact of benchmark cognitive and familial predictors of reading ability and disability. Finally, we show that increased local U-fiber white matter connectivity associated with such sulcal interruptions possibly underlie these behavioral benefits, by providing a computational advantage. To our knowledge, this is the first quantitative evidence supporting a potential integrative gray-white matter mechanism underlying the cognitive benefits of macro-anatomical differences in sulcal morphology related to longitudinal improvements in a culturally-acquired skill.",""
"A mechanistic approach to individual differences in spatial learning, memory, and navigation","https://scispace.com/paper/a-mechanistic-approach-to-individual-differences-in-spatial-30cxswp54x","2013","Book Chapter","Psychology of Learning and Motivation","Amy L. Shelton
Steven A. Marchette
Andrew J. Furman","10.1016/B978-0-12-407187-2.00006-X","https://co-mind.org/rdmaterials/pdfs/chapters/plm_59.pdf#page=234","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** The chapter reviews mechanisms of spatial cognition and individual differences; it does not present sudden‑insight experiments, animal insight tasks, Tolman‑style latent‑learning designs, longitudinal human skill tracking, or trial‑by‑trial analyses.","Navigation is a complex task that depends on the processes of perception, learning, memory, and reasoning to be successful. Given this complexity, it is not surprising that humans (and other species) vary dramatically in their approach and success at navigation. This wide range of abilities has been of great interest to the field of human spatial cognition. In addition, spatial navigation is a cross-species phenomenon that can speak to a variety of learning and memory processes. Therefore, understanding individual differences in this domain can offer a wide range of insights that affect many behaviors in the real world. A cognitive framework that gives precedent to the flexible use of spatial information and explicit or declarative learning processes has driven much of the work on individual differences in navigation in humans. However, animal models of basic learning mechanisms may also offer substantial insight into individual differences in both how well people navigate their surroundings and in the strategies or styles that they bring to bear on the navigational problems. This mechanistic approach may offer a stronger foundation for not only how individual differences might emerge but also how they interact with differences in the environments and goals that drive our need to learn, remember, and navigate in the world.",""
"Place navigation in mammals: a configuration-based model","https://scispace.com/paper/place-navigation-in-mammals-a-configuration-based-model-2jdoxwmdr1","1998","Journal Article","Animal Cognition","Simon Benhamou","10.1007/S100710050007","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on geometric landmark navigation in rats; no sudden performance shifts, insight tasks, latent‑learning design, human data, or trial‑by‑trial analysis.","Recent water maze experiments suggest that rats performing place navigation primarily use the geometric information provided by a set of landmarks, and neglect the featural information provided by the identities of the landmarks. Here, I develop a model that explains how an animal may perform place navigation by relying only on geometric information. The core of the model is the representation of places as panoramas defined by circular bar-codes embodying the relative bearings and apparent sizes of the landmarks, irrespective of their identities. There are two stages in the model. During the first stage, the animal freely explores its environment in order to acquire spatial information at the local level. During the second stage, the animal uses the information previously memorized to perform place navigation towards the goal it intends to reach. The possible role of two brain areas in place navigation is discussed within this framework. Beyond their primary role in landmark-based representations of places, hippocampal place cells may be involved in computing the current distances to the landmarks. Beyond their primary role in landmark-based representations of headings, post-subicular head-direction cells may be involved in computing the “compass bearings” of the landmarks.",""
"Tolman and Tryon: Early research on the inheritance of the ability to learn.","https://scispace.com/paper/tolman-and-tryon-early-research-on-the-inheritance-of-the-4ktzgkh4nz","1992","Journal Article","American Psychologist","Nancy K. Innis","10.1037//0003-066X.47.2.190","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Historical review of Tolman's rat breeding for maze ability; no sudden insight events, no novel animal insight tasks, no latent‑learning design, no human participants, and no trial‑by‑trial analysis.","Few psychologists today are aware of the seminal role played by learning theorist Edward C. Tolman in the early development of the field of behavior genetics. Tolman was the first to publish a study of selective breeding for maze-learning ability in rats. He continued to foster research in this field by supporting the work of his students, particularly Robert C. Tryon. Tryon carried out the first major long-term study of maze-bright and maze-dull rats. This article focuses on Tolman's early years at Berkeley and the events culminating in the inheritance project, as well as on the evolution of this research under Tryon's direction.",""
"Animal creativity as a function of behavioral innovation and behavior flexibility in problem-solving situations","https://scispace.com/paper/animal-creativity-as-a-function-of-behavioral-innovation-and-2l8tts0b5v","2021","Journal Article","Integrative Psychological and Behavioral Science","Luiz Henrique Zambom Santana
Miriam Garcia-Mijares","10.1007/S12124-020-09586-5","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses a conceptual model of animal insight without reporting sudden performance jumps, specific animal tasks, latent‑learning designs, human longitudinal data, or trial‑by‑trial analyses.","A natural approach of animal creativity through insightful problem-solving may offer a panel of how physiological, contextual, cultural and developmental variables related to each other to produce new behaviors. The spontaneous interconnection of acquire behaviors is an Insightful Problem-Solving model based on the new combination and/or chaining of behaviors that were previously and independently trained. This model seems to offer an integrative alternative for the studies of Innovation and Behavioral Flexibility because it allows the research on innovation in a scenario in which the response that solves the problem situation is not available by trial-and-error. Measuring task-appropriateness by behavior flexibility and novelty by behavior innovation under insightful problem-solving paradigm can contribute for the integration of decades of evidence in Cognitive Psychology, Neuro-ethology, Behavior Analysis and Behavioral Neurosciences. The Insightful Problem-Solving allows the independent test of behavioral innovation and behavioral flexibility as it measures the behavioral innovation inside insightful test and tests if the BF depends on variables arranged in the problem-situation and/or on the previous training (e.g. familiarity with access to appetitive stimulus in the pre-test, the number of distinct behaviors trained, and contingency changes in the post-test).",""
"Longitudinal trajectories of brain development from infancy to school age and their relationship with literacy development","https://scispace.com/paper/longitudinal-trajectories-of-brain-development-from-infancy-gfwmpowga9ua","2025","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","Ted K. Turesky
Elizabeth S Escalante
Megan Loh
Nadine Gaab","10.1073/pnas.2414598122","https://www.pnas.org/doi/pdf/10.1073/pnas.2414598122","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Studies brain and reading development longitudinally; no sudden insight events, no animal tasks, no latent‑learning design, no trial‑by‑trial analysis.","",""
"The Role of Curiosity1 and Curiosity2 in the Emergence of Insight","https://scispace.com/paper/the-role-of-curiosity1-and-curiosity2-in-the-emergence-of-5dgvwmnbjj","2024","Book Chapter","","William James Jacobs
Janet Metcalfe","10.1017/9781009244244.006","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses dual‑curiosity framework to explain insight switches; discusses animal evidence but lacks original animal tasks or trial‑by‑trial data, and provides no sudden performance jumps or longitudinal human tracking.","We propose that the processes underlying insight problem solving in humans depend on two distinctly different forms of curiosity: Curiosity1 (which is associated with a habit-based, goal-centered, reinforcement learning processing system), and Curiosity2 (which depends on the discursive, default mode, medial-temporal-lobe based processing system). The former kind of curiosity is goal directed and increases with approach to the rewarding answer. The latter is exploratory and goal averse: ""twiddling."" The possibility of insight, we suggest, depends upon the individual initiating a deliberate system switch upon apprehension of an impasse. Problem solving involves engaging in a habitual mode of responding and motivation by Curiosity1. With insight problems, however, this normal mode fails to lead to a solution, and impasse results. Acknowledgment of the impasse may trigger a strategic switch to a different kind of curiosity and information processing system: the discursive, default mode Curiosity2 system, wherein the solution that was previously unavailable may be found. This view is consistent with traditional stages posited to be involved in insight problem solving. However, several paradigms used to study creativity or investigate 'Aha!' reactions do not fit easily with this view of insight. Using this perspective, we evaluate the evidence for insight in nonhuman animals. ",""
"Cognitive Mapping and Episodic Memory Emerge From Simple Associative Learning Rules","https://scispace.com/paper/cognitive-mapping-and-episodic-memory-emerge-from-simple-1559nuzw6d","2024","Preprint","","Ekaterina Gribkova
Girish Chowdhary
Rhanor Gillette","10.21203/rs.3.rs-2733393/v2","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on AI foraging agents and a computational memory module; no animal or human subjects, no sudden performance jumps, and no trial‑by‑trial human data.","Abstract Episodic memory enables animals to map contexts and environmental features in space and time but is underused in artificial intelligence (AI). Here we show how simple associative learning rules can be expanded to basic episodic memory in AI. We augment an agent-based foraging simulation, ASIMOV, modeled on the simple neuronal circuitry of an invertebrate forager, by adding a novel computational module for simple episodic memory, the Feature Association Matrix (FAM). The FAM is a set of computationally light, graph learning algorithms which functionally resemble the auto- and hetero-associative circuits of the hippocampus for episodic memory. In simulations, FAM enables highly efficient foraging and navigation and shows how higher-order conditioning mechanisms give rise to spatial cognitive mapping by chaining pair-wise associations and encoding them with additional contexts. Thus, FAM demonstrates a biologically inspired, bottom-up enhancement of AI for higher-order cognition. ",""
"Emergent literacy and reading acquisition: a longitudinal study from kindergarten to primary school","https://scispace.com/paper/emergent-literacy-and-reading-acquisition-a-longitudinal-4kgrxl9sil","2017","Journal Article","European Journal of Psychology of Education","Giuliana Pinto
Lucia Bigozzi
Claudio Vezzani
Christian Tarchi","10.1007/S10212-016-0314-9","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Tracks Italian children’s reading development longitudinally, but focuses on predictors rather than abrupt insight moments; no animal work, latent‑learning design, or trial‑by‑trial analysis.","This study explores the predictivity of an emergent literacy model on the acquisition of reading in primary school in a language with a transparent writing system. As writing systems have different levels of transparency, results cannot be easily transferred between languages. In this study, we explored the predictivity of phonological awareness, conceptual knowledge of the writing system, and textual competence in kindergarten on reading acquisition in first grade. We followed 170 Italian children longitudinally from the last year of kindergarten to the first year of primary school. The only significant predictor of reading was conceptual knowledge of the writing system, confirming that in a transparent writing system phonological awareness exerts its effect on reading as it is integrated with knowledge of the characteristics of the writing system.",""
"Development of individual differences in reading: Results from longitudinal studies in English and Finnish.","https://scispace.com/paper/development-of-individual-differences-in-reading-results-4drkby0zud","2005","Journal Article","Journal of Educational Psychology","Rauno Parrila
Kaisa Aunola
Esko Leskinen
Jari-Erik Nurmi
John R. Kirby","10.1037/0022-0663.97.3.299","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Tracks children’s reading growth over grades, but analyses are aggregate latent growth curves, not trial‑by‑trial or sudden ‘aha’ events; no animals, no latent‑learning design.","The authors examined individual differences in reading development in English and Finnish. English-speaking Canadian children were assessed once per year in Grades 1-5, and Finnish children were assessed twice per year in Grades 1-2. Results from latent growth curve and simplex analyses showed that initial status was generally negatively associated with subsequent growth and that, although stable, individual differences were more likely to significantly decrease than to increase across the measurement points. Growth mixture models identified multiple groups of children whose reading development followed distinct patterns. The results indicate that it is possible for educational systems to significantly reduce individual differences in basic reading skills during early reading development.",""
"The role of exploratory experience in a shortcut task by golden hamsters (Mesocricetus auratus)","https://scispace.com/paper/the-role-of-exploratory-experience-in-a-shortcut-task-by-2fof096mue","1987","Journal Article","Animal Learning & Behavior","Nicole Chapuis
M. Durup
Catherine Thinus-Blanc","10.3758/BF03204960","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses exploratory experience to test shortcut choice in hamsters, showing spatial relationship learning; lacks sudden insight moments, human data, or trial‑by‑trial analysis.","The aim of this experiment was to examine the role of exploratory experience on the ability to take a shortcut. In the first phase, two subspaces, X and Y, each consisting of two baited tables related by a runway, were separately explored by hamsters. In the second phase, the experimental group explored a connecting pathway between X and Y. The animals were finally submitted to a shortcut test during 2 days: in this test, in order to go from X to Y, they could choose between the longer familiar pathway and two shorter new pathways. In comparison with a control group, which did not undergo the second phase, the experimental group displayed a significant preference for the shortcut that did not cross the linking path with which they had had experience or either of the two distant portions whose linkage the animals had experienced. These results suggest that, in this simple situation, additional experience of a linking element between two separated subspaces has a beneficial effect on the setting up of spatial relationships between them, and perhaps on the representation of the whole situation.",""
"A longitudinal study of the development of reading prosody as a dimension of oral reading fluency in early elementary school children","https://scispace.com/paper/a-longitudinal-study-of-the-development-of-reading-prosody-2kmn7pk6vo","2008","Journal Article","Reading Research Quarterly","Justin S. Miller
Paula J. Schwanenflugel","10.1598/RRQ.43.4.2","https://pmc.ncbi.nlm.nih.gov/articles/PMC2805245/pdf/nihms131444.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Tracks children’s prosodic development longitudinally, but lacks sudden insight events, animal subjects, latent‑learning design, or trial‑by‑trial analysis; only loosely matches human longitudinal trajectory criterion.","The purpose of this study was to examine the development of reading prosody and its impact on later reading skills Suprasegmental features of oral reading were measured for 92 children at the end of grades 1 and 2 and oral reading fluency and reading comprehension assessments at the end of the third-grade school year Tests were carried out to determine (a) the manner in which the key features of oral reading prosody unfold with development and (b) the extent to which the development of reading prosody is predictive of later oral reading fluency and comprehension outcomes beyond word reading skills alone Path model tests found a relationship between the presence of fewer pausal intrusions during oral reading in first grade and subsequent development of an adult-like intonation contour in second grade Outcome model tests indicated that the intonation contour was a significant predictor of later fluency once word reading skills were taken into account Decreases in the number of pausal intrusions between the first and second grades and early acquisition of an adult-like intonation contour predicted better comprehension later Thus, prosodic oral reading might signal that children have achieved fluency and are more capable of understanding what they read Results of this study support the inclusion of prosody in formal definitions of oral reading fluency",""
"Cognitive mapping and episodic memory emerge from simple associative learning rules","https://scispace.com/paper/cognitive-mapping-and-episodic-memory-emerge-from-simple-3ts7fvwch0","2024","Journal Article","Neurocomputing","Ekaterina Gribkova
Girish Chowdhary
Rhanor Gillette","10.1016/j.neucom.2024.127812","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on AI foraging agents using associative learning; no animal/human subjects, no sudden performance jumps, and no trial‑by‑trial human data.","Episodic memory enables animals to map contexts and environmental features in space and time but is underused in artificial intelligence (AI). Here we show how simple associative learning rules can be expanded to basic episodic memory in AI. We augment an agent-based foraging simulation, ASIMOV, modeled on the simple neuronal circuitry of an invertebrate forager, by adding a novel computational module for simple episodic memory, the Feature Association Matrix (FAM). The FAM is a set of computationally light, graph learning algorithms which functionally resemble the auto- and hetero-associative circuits of the hippocampus for episodic memory. In simulations, FAM enables highly efficient foraging and navigation and shows how higher-order conditioning mechanisms give rise to spatial cognitive mapping by chaining pair-wise associations and encoding them with additional contexts. Thus, FAM demonstrates a biologically inspired, bottom-up enhancement of AI for higher-order cognition. ",""
"Metacognitions and incubation effects in insight problem-solving","https://scispace.com/paper/1g6mT-PbjLIJ","","","","J Dorfman","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on metacognitive judgments and incubation in human insight problems; lacks sudden trial‑level performance jumps, animal tasks, latent‑learning design, longitudinal skill tracking, or single‑trial curve analysis.","",""
"Putting Transfer Back on Trial: Modeling Individual Differences in the Transfer of Decoding-Skill Gains to Other Aspects of Reading Acquisition.","https://scispace.com/paper/putting-transfer-back-on-trial-modeling-individual-4j1j2pcm6v","2005","Journal Article","Journal of Educational Psychology","Donald L. Compton
Natalie G. Olinghouse
Amy M. Elleman
Jan Vining
Amanda C. Appleton
Jennifer Vail
Marci Summers","10.1037/0022-0663.97.1.55","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Studies decoding‑skill gains in children; no abrupt ‘aha’ moments, no animal subjects, no latent‑learning design, no trial‑by‑trial curves, and no sudden insight modeling.","The authors explored a new means of assessing responsiveness to decoding-skill intervention to model individual differences in the transfer of decoding-skill gains to other aspects of reading acquisition in 35 children, Grades 3 through 5, with reading disabilities. Seven different parameters, representing responsiveness to decoding instruction, were estimated for each child and used to predict gains on standardized reading tests assessing word attack, word identification, and text reading accuracy, fluency, and comprehension. Results indicated that several estimates of an individual's responsiveness to instruction were related to gains in other aspects of reading. Results also suggested that the most appropriate unit of analysis for examining transfer is the individual, not the group.",""
"A case study analysis of a mathematical problem-solving program","https://scispace.com/paper/a-case-study-analysis-of-a-mathematical-problem-solving-4vy3rb44h2","2012","Dissertation","","Jill Noelle Choate","","https://repositories.lib.utexas.edu/bitstreams/1cf5efa0-eccd-4f18-89c6-67a787ce023f/download","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Study examines a math program for children, reports overall score changes, lacks sudden ‘aha’ moments, animal tasks, latent‑learning design, trial‑by‑trial analysis, or insight ratings.","",""
"Learning Integers with Realistic Mathematics Education Approach Based on Islamic Values.","https://scispace.com/paper/learning-integers-with-realistic-mathematics-education-3frlnigeqy","2020","Journal Article","Journal on Mathematics Education","Muslimin Muslimin
Ratu Ilma Indra Putri
Zulkardi Zulkardi
Nyimas Aisyah","10.22342/JME.11.3.11721.363-384","https://files.eric.ed.gov/fulltext/EJ1294680.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on Islamic‑value based integer teaching; lacks sudden insight events, animal subjects, latent‑learning design, trial‑by‑trial analysis, or abrupt skill transitions.","Mathematical learning not only produces students who succeed in mathematical and procedural calculations but also develops religious thinking. Realistic mathematics education with the context of Islamic values makes students can imagine, which is one of the right ways to develop the skills of students’ creativity, collaboration, and communication. This study aims to describe the learning trajectory that can help students understand integers with a realistic mathematics education approach based on Islamic values. It is hoped that student responses are positive, meaningful, and enjoyable. This research uses the design research method, which is a form of a qualitative approach. There are three stages in this research, namely: preliminary design, experimental design, and retrospective analysis. The results showed that the Hypothetical Learning Trajectory (HLT) trial with an Islamic value-based context showed significant progress based on student responses. Initially, students had difficulty understanding integers, but they felt delighted to follow the learning process along with the habituation. The HLT technique used in habituation was through pilot experiments, followed by teaching experiments. Students respond very positively and are happy to follow it by seeing the very significant development of their abilities during the learning process.",""
"Learning of Division Operation for Mental Retardations' Student through Math GASING.","https://scispace.com/paper/learning-of-division-operation-for-mental-retardations-1efkrpe5mn","2019","Journal Article","Journal on Mathematics Education","Laila Fatika Nuari
Rully Charitas Indra Prahmana
Irma Fatmawati","10.22342/JME.10.1.6913.127-142","https://files.eric.ed.gov/fulltext/EJ1204814.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Tracks a single student learning division over sessions, but reports gradual improvement without abrupt ‘aha’ moments or trial‑by‑trial analysis; no animal subjects or latent‑learning design.","This study aims to look at tenth-grade a mental retardation student in solving the problem of a division operation. The method used is Single Subject Research (SSR) with learning outcomes as variables that are measured and describe student learning activities in solving problems using Math GASING. The data collection technique is done by video recorder, documentation and test questions. The instruments are a video that is to see student activities during the study, photos to see the results of student work, and work the answer to see student answers to the questions given. Analysis of this research data is analyzed in conditions and between conditions. The results of the research carried out obtained that student experienced an increase in solving the division questions and the student gave a good response to the behavior carried out with Math GASING.",""
"Individual variation in human navigation","https://scispace.com/paper/individual-variation-in-human-navigation-4ntu6lmx9q","2018","Journal Article","Current Biology","Nora S. Newcombe","10.1016/J.CUB.2018.04.053","https://www.cell.com/current-biology/pdf/S0960-9822(18)30525-6.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses cognitive‑map discussion to explain individual navigation differences, but lacks sudden ‘aha’ moments, animal tasks, longitudinal skill tracking, or trial‑by‑trial learning curves.","",""
"Methodological concerns: the feeling-of-knowing task affects resolution","https://scispace.com/paper/methodological-concerns-the-feeling-of-knowing-task-affects-4xptsrrfxg","2016","Journal Article","Metacognition and Learning","Bennett L. Schwartz
Aysecan Boduroglu
Ali I. Tekcan","10.1007/S11409-015-9152-4","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on methodological effects of feeling‑of‑knowing judgment timing; no sudden insight, animal tasks, latent‑learning, longitudinal skill tracking, or trial‑by‑trial learning curves.","In traditional feeling-of-knowing procedures, participants make judgments on unrecalled items only (e.g. Hart 1965). However, many researchers elicit feeling-of-knowing judgments (FOKs) on all items. When FOKs are made on all items, participants may use recall as a basis for judgments, leading to higher magnitude judgments for recalled items, but causing a relative floor effect for judgments for unrecalled items. We suspected that resolution (relative accuracy) would be better when FOKs are made on all items than when they are made on unrecalled items only. We examined the issue by comparing across studies, reanalyzing data from another experiment, and by conducting an original experiment. In the literature review, we included 83 conditions across 52 studies. We found that feeling-of-knowing judgments made on all items showed higher resolution than feeling-of-knowing judgments made on unrecalled items. This was replicated in the reanalysis of existing data of a single study that used both methods. In the original experiment, we collected feeling-of-knowing judgments for general-information questions. The experiment confirmed that resolution for predicting recognition was higher when feeling-of-knowing judgments were made on all items than when they were made only on unrecalled items. We discuss both methodological and theoretical implications of these data.",""
"Mental navigation and the neural mechanisms of insight","https://scispace.com/paper/mental-navigation-and-the-neural-mechanisms-of-insight-2bukmprk","2023","Posted Content","","","10.31234/osf.io/d4rz7","https://psyarxiv.com/d4rz7/download","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** The paper is a theoretical hypothesis linking mental navigation to insight, without empirical trials, animal subjects, longitudinal human data, or trial‑by‑trial analysis.","How do new ideas come about? The central hypothesis presented here states that insights happen during mental navigation and correspond to rapid plasticity at the cellular level. We highlight the differences between neocortical and hippocampal mechanisms of insight. We argue that the suddenness of insight can be related to the sudden emergence of place fields in the hippocampus. According to our hypothesis, insights are supported by a state of mind-wandering that can be tied to the process of combining knowledge pieces during sharp-wave ripples. Our framework connects the dots between research on creativity, mental navigation, and specific synaptic plasticity mechanisms in the hippocampus. ",""
"Memory Properties of Spatial Behaviours in Cats and Hamsters","https://scispace.com/paper/memory-properties-of-spatial-behaviours-in-cats-and-hamsters-trap6qprp0","1987","Book Chapter","","Bruno Poucet
Georges Scotto","10.1007/978-94-009-3531-0_11","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses routes vs. maps in cats and hamsters, linking to cognitive‑map theory, but lacks sudden insight events, novel manipulation tasks, human data, or trial‑by‑trial analysis.","Recent theories about how animals and men use space have dealt with various mechanisms likely to underlie spatial behaviours (Shemyakin, 1962 Hulse, Fowler and Honig, 1978; O’Keefe and Nadel, 1978; Morris, 1981). Development of the theory according to which animals may use several different orientation mechanisms was the result of a controversy which lasted for forty years (cf. Thinus-Blanc, 1985). On the one side, investigators considered the organism as being merely reactive to specific stimuli guiding the subjects’ responses (Hull, 1952). Another view was that animals built a cognitive representation of the environment, allowing them to generate place hypotheses about that environment, regardless of their own locations (Tolman, 1948). Recently, O’Keefe and Nadel (1978) have developed a theory according to which animals may use two types of mechanisms, i.e., “routes” and “maps”. Routes belong to a “taxon system”, which is thought to be governed by the laws of associative learning and to consist of producing cue-dependent egocentric responses, “guidances” and “orientations”. Maps (“locale system”) are thought to be cognitive representations of the environment which do not rely on any particular places or cues.",""
"The inheritance of maze-learning ability in rats.","https://scispace.com/paper/the-inheritance-of-maze-learning-ability-in-rats-4te0df4gq3","1924","Journal Article","Journal of Comparative Psychology","Edward Chace Tolman","10.1037/H0071979","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on genetic inheritance of maze‑learning in rats; provides no sudden performance jumps, insight tasks, latent‑learning design, human data, or trial‑by‑trial curves.","The problem of this investigation might appear to be a matter of concern primarily for the geneticist. None the less, it is also one of very great interest to th» psychologist. For could we, as geneticists, discover the complete genetic mechanism of a character such as maze-learning ability—i.e., how many genes it involves, how these segregate, what their linkages are, etc.—we would necessarily, at the same time, be discovering what psychologically, or behavioristically, maze-learning ability may be said to be made up of, what component abilities it contains, whether these vary independently of one another, what their relations are to other measurable abilities, as, say, sensory discrimination, nervousness, etc. The answers to the genetic problem require the answers to the psychological, while at the same time the answers to the former point the way to those to the latter. But as far as the present investigation is concerned it must be admitted that only the most elementary answers of either sort have as yet been obtained. The preliminary problems of technique and method of attack have proved all important.",""
"Spatial inference without a cognitive map: the role of higher-order path integration.","https://scispace.com/paper/spatial-inference-without-a-cognitive-map-the-role-of-higher-4ya1rr2m0d","2021","Journal Article","Biological Reviews","Youcef Bouchekioua
Aaron P. Blaisdell
Yutaka Kosaki
Iku Tsutsui-Kimura
Paul Craddock
Masaru Mimura
Shigeru Watanabe","10.1111/BRV.12645","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on a theoretical model of higher‑order path integration for spatial inference; no sudden performance jumps, insight tasks, latent‑learning designs, human longitudinal data, or trial‑by‑trial analyses.","The cognitive map has been taken as the standard model for how agents infer the most efficient route to a goal location. Alternatively, path integration - maintaining a homing vector during navigation - constitutes a primitive and presumably less-flexible strategy than cognitive mapping because path integration relies primarily on vestibular stimuli and pace counting. The historical debate as to whether complex spatial navigation is ruled by associative learning or cognitive map mechanisms has been challenged by experimental difficulties in successfully neutralizing path integration. To our knowledge, there are only three studies that have succeeded in resolving this issue, all showing clear evidence of novel route taking, a behaviour outside the scope of traditional associative learning accounts. Nevertheless, there is no mechanistic explanation as to how animals perform novel route taking. We propose here a new model of spatial learning that combines path integration with higher-order associative learning, and demonstrate how it can account for novel route taking without a cognitive map, thus resolving this long-standing debate. We show how our higher-order path integration (HOPI) model can explain spatial inferences, such as novel detours and shortcuts. Our analysis suggests that a phylogenetically ancient, vector-based navigational strategy utilizing associative processes is powerful enough to support complex spatial inferences.",""
"The Cognitive Map Concept and its Consequences","https://scispace.com/paper/the-cognitive-map-concept-and-its-consequences-r4rza7ksxj","1987","Book Chapter","","Catherine Thinus-Blanc","10.1007/978-94-009-3531-0_1","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Reviews cognitive‑map theory and its historical links to latent learning, but offers no empirical trials, animal tasks, sudden insight data, or individual‑level analyses.","The concept of cognitive maps (CMs) is central to studies on spatial orientation in animals and man This does not mean, however, that there is a consensus as to its functional value Simply, the amount of literature dealing with this concept, including several reviews and papers in which it has been extensively discussed and compared with other hypotheses, as well as numerous investigations on its neural basis, shows how much interest it has raised",""
"An empirically-based trajectory for fostering abstraction of equivalent-fraction concepts: A study of the Learning Through Activity research program","https://scispace.com/paper/an-empirically-based-trajectory-for-fostering-abstraction-of-2sla8x2bc9","2018","Journal Article","The Journal of Mathematical Behavior","Melike Kara
Martin A. Simon
Nicora Placa","10.1016/J.JMATHB.2018.03.008","https://www.sciencedirect.com/science/article/am/pii/S0732312317302237","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Tracks children’s fraction abstraction over time, but lacks sudden trial‑level jumps, animal subjects, Tolman‑style latent learning, or fine‑grained trial‑by‑trial analysis.","",""
