"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract","Data Availability Assessment"
"Microgenetic analyses of learning","https://scispace.com/paper/microgenetic-analyses-of-learning-12p0u7imeq","2007","Reference Entry","","Robert S. Siegler","10.1002/9780470147658.CHPSY0211","https://scholar.archive.org/work/2t5fk6fckfcfhgagzbtiqonoau/access/wayback/http://www.cogsci.ucsd.edu/~deak/classes/COGS200Fall04/SieglerHandbk97.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on human child learning via microgenetic methods; lacks cross‑species comparison, quantitative jump‑point analysis, individual‑level trajectories, phase‑transition framing, and review/meta‑analysis format.","This chapter is based on three propositions: (1) learning is central to child development, (2) microgenetic analyses yield unique information about learning, and (3) the information yielded by microgenetic analysis is helping to create a vibrant new field of children's learning. In addition to providing arguments and evidence for these propositions, the chapter describes conclusions from microgenetic studies regarding the path, rate, breadth, variability, and sources of children's learning. Among the main conclusions are that: within-child variability is substantial at all ages from infancy to older adulthood, initial within-child variability tends to be positively related to subsequent learning, learning tends to progress through a regular sequence of knowledge states that parallel untutored development, the path of learning is usually similar for learners of different ages and different intellectual levels, new approaches are generated following success as well as failure of existing approaches, and requests to explain observations often promote learning above and beyond the effects of feedback and practice.


Keywords:

cognitive variability;
developmental sequences;
learning;
learning and development;
microgenetic;
self-explanation;
transfer",""
"Slow or sudden: Re-interpreting the learning curve for modern systems neuroscience","https://scispace.com/paper/slow-or-sudden-re-interpreting-the-learning-curve-for-modern-1ljourap","2022","Journal Article","IBRO neuroscience reports","Sharlen Moore
Kishore V. Kuchibhotla","10.1016/j.ibneur.2022.05.006","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses step‑like knowledge acquisition concept to suggest abrupt learning, but lacks cross‑species data, quantitative jump analysis, individual trajectories, or review synthesis.","Learning is fundamental to animal survival. Animals must learn to link sensory cues in the environment to actions that lead to reward or avoid punishment. Rapid learning can then be highly adaptive and the difference between life or death. To explore the neural dynamics and circuits that underlie learning, however, has typically required the use of laboratory paradigms with tight control of stimuli, action sets, and outcomes. Learning curves in such reward-based tasks are reported as slow and gradual, with animals often taking hundreds to thousands of trials to reach expert performance. The slow, highly variable, and incremental learning curve remains the largely unchallenged belief in modern systems neuroscience. Here, we provide historical and contemporary evidence that instrumental forms of reward-learning can be dissociated into two parallel processes: knowledge acquisition which is rapid with step-like improvements, and behavioral expression which is slower and more variable. We further propose that this conceptual distinction may allow us to isolate the associative (knowledge-related) and non-associative (performance-related) components that influence learning. We then discuss the implications that this revised understanding of the learning curve has for systems neuroscience. ",""
"The observed pattern and hidden process of female reproductive trajectories across the life span in a non‐human primate","https://scispace.com/paper/the-observed-pattern-and-hidden-process-of-female-1o1wkpjlpp","2021","Journal Article","Journal of Animal Ecology","D. Susie Lee
D. Susie Lee
Yul H R Kang
Angelina V. Ruiz-Lambides
James P. Higham","10.1111/1365-2656.13590","https://besjournals.onlinelibrary.wiley.com/doi/pdf/10.1111/1365-2656.13590","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on female reproductive ageing in rhesus macaques; no learning, cross‑species cognition, or phase‑transition framing, thus irrelevant to all listed criteria.","Age-specific fertility trajectories are fundamental to understanding population structure and the evolutionary ecology of diverse life histories. However, characterizing reproductive ageing has been difficult with cross-sectional data, where senescence especially late in life can be confounded by selective disappearance. Addressing such challenge requires longitudinal data tracking the reproductive life span of known individuals, but such data are rare, especially for very long-lived species such as primates. We analyse the entire life span trajectory of annual fertility, from reproductive maturity to death, for 673 free-ranging female rhesus macaques, Macaca mulatta, on Cayo Santiago, Puerto Rico. Using generalized linear mixed-effects models (GLMMs), we first tested if time to death explains the ageing pattern independently of and additionally to chronological age, and if so, whether there is interaction between them. While GLMM captures the patterns in the data well, it is not a generative model. For example, given the GLMM and an individual's reproductive trajectory up to a given age, we cannot directly predict the probability of reproduction or death in the next year. For this reason, we further fitted a hidden Markov chain model (HMM) which allows just such a prediction, and additionally helps infer the process underlying the observed trajectory. We show that, after accounting for individual differences in fertility, reproductive ageing exhibits both age-dependent decline and also an abrupt terminal decline independently of age at death. We infer from the HMM that the underlying process of reproductive trajectory is where individuals cycle between reproductive bouts until they enter an irreversible frail condition that constrains fertility. The findings provide valuable insights into the longitudinal progression of reproductive trajectories in primates, by revealing both age-dependent and age-independent patterns and processes of ageing, and contribute to a growing body of literature on reproductive ageing and senescence across animal taxa.",""
"Learning and development: the problems of compatability, access, and induction","https://scispace.com/paper/hF2uN6bVikQJ","","","","AL Brown","","https://www.ideals.illinois.edu/items/18101/bitstreams/64775/data.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on comparative psychology of early cognition without addressing abrupt learning, quantitative trajectories, individual data, or cross‑species discontinuous learning analysis.","",""
"Dynamical systems and the generation of individual differences","https://scispace.com/paper/dynamical-systems-and-the-generation-of-individual-awx517rdfo","1990","","","Esther Thelen","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses dynamical systems to model individual developmental trajectories and mentions loss of stability as a phase‑transition metaphor, but lacks cross‑species discontinuous learning data, quantitative jump analysis, or review scope.","",""
"Self-organizing individual differences in brain development","https://scispace.com/paper/self-organizing-individual-differences-in-brain-development-3h43aalxu7","2005","Journal Article","Developmental Review","Marc D. Lewis","10.1016/J.DR.2005.10.006","https://www.researchgate.net/profile/Marc-Lewis-5/publication/222561090_Self-organizing_individual_differences_in_brain_development/links/5e8f1b47a6fdcca7890216c3/Self-organizing-individual-differences-in-brain-development.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses developmental brain modeling to explain individual trajectories, but lacks cross‑species discontinuous learning data, quantitative jump analysis, or phase‑transition framing.","",""
"From similarity to uniqueness: Method and theory in comparative psychology","https://scispace.com/paper/from-similarity-to-uniqueness-method-and-theory-in-4gkm3da74d","2008","Book Chapter","","Ingar Brinck","10.4324/9780203889909-17","https://www.academia.edu/download/33395609/Learning_from_Animals_Chapter_8_1ST_PROOFS_2009.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses methodological and theoretical issues in comparative psychology; lacks empirical data, species‑specific learning analysis, or discontinuous learning focus.","Comparative psychology is a strongly interdisciplinary field that shares many of its experimental methods and observational techniques with ethology and developmental psychology. The great variety of theories that comparative psychology evokes to explain behavior generates a wide array of exciting and potentially fruitful accounts, but is also problematic. It increases the risk of error in the forms of inconsistent background assumptions, conceptual misunderstandings, unfalsifiable hypotheses and incoherent explanations, which in spite of perhaps being minor by themselves will impede scientific progress in the long run. Moreover, similarly to psychology at large, comparative psychology tends to emphasize empirical investigations to the disadvantage of the analysis and development of theories and concepts. Consequently, disagreements that have their roots elsewhere than in methodology and experimental design do not receive sufficient attention. Furthermore, while evidence about biological evolution (i.e., the behavior and cognition of ancient animals) is notoriously hard to find, the methodology for comparing the capacities of different species is under continuous development. This forces comparative psychology to rely on the adequacy of the theoretical and conceptual framework to a greater extent than normally in the empirical sciences. In view of investigating the background of the problems that contemporary comparative psychology is facing, the present chapter examines central parts of the methodology and explanatory framework of comparative psychology as well as its global objective. (Less)",""
"Developmental changes resemble stochastic optimization","https://scispace.com/paper/developmental-changes-resemble-stochastic-optimization-svfdt7a0","2022","Posted Content","","","10.31234/osf.io/9f4k3","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on human developmental trajectories and stochastic optimization analogies; lacks cross‑species comparison, discontinuous learning jumps, individual‑level analysis, and review format.","Analogies to stochastic optimization are common in developmental psychology, describing a gradual reduction in randomness (""cooling off"") over the lifespan. Yet for lack of concrete empirical comparison, there is ambiguity in interpreting this analogy. Using data from n=281 participants ages 5 to 55, we show that `""cooling off'"" does not only apply to the single dimension of randomness. Rather, development resembles an optimization process along multiple dimensions of learning (i.e., reward generalization, uncertainty-directed exploration, and random temperature). What begins as large tweaks in the parameters that define learning during childhood plateaus and converges to efficient parameter constellations in adulthood. The developmental trajectory of human parameters is strikingly similar to several stochastic optimization algorithms, yet we observe intriguing differences in convergence. Notably, none of the optimization algorithms discovered reliably better regions of the strategy space than adult participants, suggesting a remarkable efficiency of human development. ",""
"Variability of practice as an interface between motor and cognitive development","https://scispace.com/paper/variability-of-practice-as-an-interface-between-motor-and-3tmc5urvvs","2016","Journal Article","International journal of sport and exercise psychology","Caterina Pesce
Ronald V. Croce
Tal Dotan Ben-Soussan
Spyridoula Vazou
Bryan A. McCullick
Phillip D. Tomporowski
Michael Horvat","10.1080/1612197X.2016.1223421","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on variability of practice for motor‑cognitive development in humans; lacks discontinuous learning, cross‑species data, quantitative jump analyses, individual trajectories, phase‑transition theory, or review format.","In this commentary, we highlight intriguing commonalities between the research areas of exercise and cognition and motor skill development and learning. While these two research domains have developed on separate tracks, the focus on variability of practice is central to both. We adopt a joint sport science and neuroscience approach to identify the characteristics of designed motor learning experiences that can impact brain plasticity and cognitive development. Novelty, diversity, effort, and successfulness seem essential ingredients to render learning experiences meaningful to this aim. All these characteristics belong to the construct of variability as it is conceived in the informational and ecological approaches to motor skill learning. To transition theory into practice, we discuss how variability of practice can impact cognitive and particularly executive function development. In this context, we address the role of flexibility training to support key transitions in the development of cognitive cont...",""
"Phase transitions in cognition","https://scispace.com/paper/u6s0n9CEd-wJ","","","","G Vetter
M Stadler","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses phase‑transition language to frame cognition but lacks cross‑species data, quantitative analysis, individual trajectories, or review synthesis.","",""
"Exercise, sports, and performance arts benefit cognition via a common process.","https://scispace.com/paper/exercise-sports-and-performance-arts-benefit-cognition-via-a-3ut0althzp","2019","Journal Article","Psychological Bulletin","Phillip D. Tomporowski
Caterina Pesce","10.1037/BUL0000200","https://www.biggerbetterbrains.com.au/s/Tomporowski_Exercise-Sports-and-Performance-Arts-Benefit-Cognition-Via-a-Common-Process.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on exercise, sport, and performing arts as skill acquisition; no discussion of discontinuous learning, cross‑species comparison, quantitative jump analysis, or phase‑transition theory.","Exercise training is widely promoted as a method to enhance both physical health and cognitive function. Although routine exercise engenders physiological adaptations to the body and brain, its effects on mental processing are uncertain. Our review of the experimental evidence reveals that acknowledging the role of skill acquisition may help clarify the exercise-cognition relation. Instructional methods that optimize physical and mental challenge provide the conditions necessary to produce long-term changes in the way individuals process information, make decisions, select movements, and experience the consequences of actions. Main conclusions drawn by intersecting theory-based research on the linkages between chronic exercise and cognitive function and research on the associations of both sport and performance arts with cognitive function are as follows: (1) Exercise may be but one of many types of movement activities that can benefit cognition; (2) the process of skill acquisition provides a parsimonious explanation for outcomes across exercise, sport, and performing art studies; (3) the allocation of mental resources required during skill acquisition, independently from or interactively with the level of physical energy expenditure, is essential for reaping the largest cognitive benefits; and (4) cognitive benefits obtained via skill-acquisition interventions are enduring. This review also highlights issues that call for future research to provide convergent evidence for the relation between skill training and cognition; the inclusion of outcome measures other than executive functions; and a naturalistic translational approach to complement controlled experiments in chronic exercise and cognition and skill learning research. (PsycINFO Database Record (c) 2019 APA, all rights reserved).",""
"Epistemic cognition in science","https://scispace.com/paper/epistemic-cognition-in-science-35pj9f27o1","2016","","","Andrew Elby
Chris Macrander
David Hammer","10.4324/9781315795225.CH8","https://www.researchgate.net/profile/Andrew-Elby/publication/320190736_Epistemic_Cognition_in_Science/links/59d3ccf94585150177f96c86/Epistemic-Cognition-in-Science.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on epistemic cognition in science; lacks discontinuous learning, quantitative trajectories, individual-level analysis, or cross-species comparison.","",""
"Phase transitions: Foundations of behavior","https://scispace.com/paper/phase-transitions-foundations-of-behavior-4559agno43","1990","Book Chapter","","J. A. S. Kelso","10.1007/978-3-642-48779-8_15","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses phase‑transition language to frame behavioral dynamics, but lacks cross‑species discontinuous learning data, quantitative curves, individual trajectories, or review synthesis.","Synergetic phase transitions afford a special window into the principles of behavior at several levels of desciption. The reason is that instabilities serve to demarcate behavioral patterns, thereby allowing a precise identification of collective variables or order parameters for patterns and their (nonlinear) dynamics. Once the, order parameter dynamics are known for particular experimental model systems, not only can they be derived or synthesized, but a number of steps of generalization becomes possible. Certain essential psychological functions such as the perception of dynamic visual and speech patterns, intentional behavioral change and learning a novel behavioral pattern are addressed here. All observed phenomena may be expressed in dynamical language.",""
"Theories of cognitive development and learning and their implications for curriculum development and teaching","https://scispace.com/paper/8Ko17V-nacsJ","","","","S Strauss","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on cognitive development theories and curriculum design; lacks discontinuous learning, quantitative data, individual trajectories, species comparisons, or phase‑transition framing.","",""
"What neuroscience can tell AI about learning in continuously changing environments","https://scispace.com/paper/wg0xFICw3ScJ","","","","D Durstewitz
B Averbeck
G Koppe","","https://arxiv.org/pdf/2507.02103?","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on neuroscience insights for AI; mentions abrupt behavioral shifts in animals but lacks cross‑species comparison, quantitative trajectory data, or review synthesis.","",""
"Machine Learned Phase Transitions in a System of Anisotropic Particles on a Square Lattice","https://scispace.com/paper/http://arxiv.org/abs/2102.03006v4","2021","Preprint","","Karthik Padavala
Avaneesh Singh
Joyjit Kundu","","https://arxiv.org/pdf/2102.03006v4","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on machine‑learning classification of physical phase transitions in rod lattices; no cognition, species comparison, or learning trajectories discussed.","The area of Machine learning (ML) has seen exceptional growth in recent years. Successful implementation of ML methods in various branches of physics has led to new insights. These methods have been shown to classify phases in condensed matter systems. Here we study the classification problem of phases in a system of hard rigid rods on a square lattice around a continuous and a discontinuous phase transition. On comparing a number of methods we find that convolutional neural network (CNN) classifies the phases with the highest accuracy when only snapshots are given as inputs. We study how the system size affects the model performance. We further compare the performance of CNN in classifying the phases around a continuous and a discontinuous phase transition. Further, we show that one can even beat the accuracy of CNN with simpler models by using physics-guided features. Lastly, we show that the critical point in this system can be learned without any prior estimate by using only the information of the ordered phase (as training set). Our study reveals the ML techniques that have been successful in studying spin systems can be easily adapted to more complex systems.",""
"Learning and skill development in wild primates: toward a better understanding of cognitive evolution","https://scispace.com/paper/learning-and-skill-development-in-wild-primates-toward-a-38qfgghx","2022","Journal Article","Current opinion in behavioral sciences","Luz Carvajal
Caroline Schuppli","10.1016/j.cobeha.2022.101155","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on when primates acquire foraging skills and the role of social learning; does not address abrupt learning jumps, quantitative jump analysis, individual trajectories, cross‑species discontinuous learning comparisons, phase‑transition theory, or review synthesis.","Cognition is selected for via skills that provide individuals with fitness benefits. However, species with the highest cognitive capacities, such as primates, are born strikingly incompetent and acquire their skill sets only gradually during development. Therefore, understanding when and how wild primates acquire their everyday skills is important for comprehending cognitive evolution. Here, we show that most primate species reach adult-level competence in foraging skills just around weaning. Social learning is the dominant form of primate learning in nature with observational and interactive social learning being most prevalent where skills are most complex. These findings suggest that life history and levels of skill complexity are tightly linked. Furthermore, for complex skills to evolve, species need to be able to resort to efficient forms of learning, that is, high-fidelity social learning. ",""
"What Is the Shape of Developmental Change","https://scispace.com/paper/what-is-the-shape-of-developmental-change-4h9r4ab5qy","2008","Journal Article","Psychological Review","Karen E. Adolph
Scott R. Robinson
Jesse W. Young
Felix Gill-Alvarez","10.1037/0033-295X.115.3.527","https://scispace.com/pdf/what-is-the-shape-of-developmental-change-4h9r4ab5qy.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses various discontinuous developmental trajectories but lacks cross‑species data, quantitative analyses, individual‑level focus, and formal review methodology.","Developmental trajectories provide the empirical foundation for theories about change processes during development. However, the ability to distinguish among alternative trajectories depends on how frequently observations are sampled. This study used real behavioral data, with real patterns of variability, to examine the effects of sampling at different intervals on characterization of the underlying trajectory. Data were derived from a set of 32 infant motor skills indexed daily during the first 18 months. Larger sampling intervals (2-31 days) were simulated by systematically removing observations from the daily data and interpolating over the gaps. Infrequent sampling caused decreasing sensitivity to fluctuations in the daily data: Variable trajectories erroneously appeared as step functions, and estimates of onset ages were increasingly off target. Sensitivity to variation decreased as an inverse power function of sampling interval, resulting in severe degradation of the trajectory with intervals longer than 7 days. These findings suggest that sampling rates typically used by developmental researchers may be inadequate to accurately depict patterns of variability and the shape of developmental change. Inadequate sampling regimes therefore may seriously compromise theories of development.",""
"The meaning of learning and knowing","https://scispace.com/paper/the-meaning-of-learning-and-knowing-ooqt5h713o","2010","Book","","Erik Jan van Rossum
Rebecca Hamer","","https://dspace.library.uu.nl/bitstream/handle/1874/43866/rossum.pdf?sequence=2&sa=U&ei=NXlkU4iwFea58AGY94CoDQ&ved=0CB4QFjAB&usg=AFQjCNFVoWD9qRD2k6AS9gLH8hIyhw4EzA","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on epistemological development in higher education, not on abrupt learning, cross‑species comparison, or quantitative learning trajectories.","The Meaning of Learning and Knowing contains three parts. In part 1 the authors describe their own six-stage developmental model of linked learning and teaching conceptions. This model is based on the written essays of over 600 students of higher education. The authors compare their model to five well known epistemological models (Ways of knowing of Baxter Magolda and Belenky et al., Orders of consciousness of Kegan, Epistemological theories of Kuhn and the scheme of intellectual development of Perry). In addition, the dimensions of the learning and teaching conceptions model are compared to more quantitative approaches to epistemology, referring to the EBQ of Schommer-Aikins, the ILS of Vermunt and Hofer’s personal theories. Through this the authors underpin their proposition that the model of learning and teaching conceptions provides a window onto a broader and more fundamental intellectual development that is of interest to society as well as to higher education. Finally, the authors link the empirically supported developmental epistemological model through possible developmental dynamics to a second tier of intellectual growth. Where the first five stages focus on learning to know, a second tier of five stages would seem to focus on learning to be. A second central proposition concerns the empirical evidence that teachers are none other than students grown up, implying that the developmental models developed within student thinking are equally valid for teacher thinking. The second part contains the empirical studies regarding the activating curriculum of the Hotelschool The Hague: Enterprising Learning. Longitudinal data of 224 students who experienced Enterprising Learning as well as the essays of 43 teachers of the Hotelschool who taught within this curriculum are the basis for an evaluation indicating that Enterprising Learning is more successful in facilitating epistemological growth than a traditional curriculum. In this section the authors explore in depth all the developments and in a separate section describe subtle in-category developments as well. The teacher data provided insight into teachers’ conceptions of learning and good teaching. The authors introduce two distinct types of destructive friction in education: disenchantment and nostalgia. In addition, while Enterprising Learning was more successful than the traditional curriculum, most of the students developed no more than one stage in four years and by far the majority remained less sophisticated than required in higher education. The distribution of the teachers’ learning conceptions found could provide a possible explanation for this relative lack of development, implying that to truly implement a developmental curriculum puts conditions on the epistemological sophistication of the teaching staff. In part 3 the consequences of student and teacher epistemological development on teaching and learning in higher education are discussed. Firstly, a case is made regarding the minimal epistemological sophistication that is necessary for higher education to attain its own espoused goal. Secondly, some avenues are explored regarding staff development: educating our educators. In the final chapter the main research questions are recapped, a number of more generic conclusions are drawn regarding the nature of the development and new avenues of research are proposed.",""
"Computational modeling of reading - dual or single route","https://scispace.com/paper/computational-modeling-of-reading-dual-or-single-route-24qekkxah9","1991","Journal Article","Bulletin of the psychonomic society","Max Coltheart
Brent Curtis
Paul W. B. Atkins
Zoltan Schreter","10.3758/BF03333973","https://scispace.com/pdf/computational-modeling-of-reading-dual-or-single-route-24qekkxah9.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Paper focuses on reading models and a symposium on comparative cognition; lacks discontinuous learning data, cross‑species experiments, quantitative jump analysis, or review scope.","",""
"The Evolution of Cognitive Development: Ontogeny and Phylogeny","https://scispace.com/paper/the-evolution-of-cognitive-development-ontogeny-and-2tpcegnwug","2004","Journal Article","Human Development","Jonas Langer","10.1159/000075372","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides a broad comparative review of primate cognitive ontogeny and phylogeny, but lacks focus on discontinuous learning, quantitative trajectories, individual data, or phase‑transition theory.","How did the development of human intelligence evolve? To reconstruct the phylogeny of human cognitive ontogeny, Parker and McKinney systematically marshal the rapidly expanding body of empirical findings on its comparative origins and development in primates (chapters 16). Powerfully undergirding their behavioral synthesis of the evolution of primate cognitive development, Parker and McKinney provide a parallel biological synthesis of the evolution of primate physiological maturation that takes into account the range from the cellular to sexual dimorphism to life history strategy (chapters 713). Central to their biological synthesis is the comparative evolutionary origins and development of the brain in primates. Much, perhaps most, contemporary comparative research on primate cognitive development takes off from Piagets [1950a, b] genetic epistemology. Its central focus was the comparative evolution and development of sequential stages of cognition in human ontogeny and history of ideas. This led to the search for genetic parallels [Werner, 1948]. Genetic parallels, Werner argued, entail formal similarities and material differences between series of intellectual development. Just as important, I have suggested [e.g., Langer, 2000], genetic parallels also entail formal differences between series of intellectual development. Parker and McKinneys comparative thesis is that cognitive ontogeny recapitulates cognitive phylogeny subject to two crucial changes as cognitive development evolved in primates. First, the rate of cognitive development changes, its velocity is significantly different in monkeys, apes and humans. Second, the extent of cognitive development changes, with terminal elaboration of additional intellectual stages from monkeys to apes to humans. A classical discovery and analysis of the genetic parallels between the ontogenetic and historical series of ideas about space illustrate both the formal similarities and differences between them [Piaget & Inhelder, 1967]. The ontogenetic stage",""
"Stages and individual differences in cognitive development","https://scispace.com/paper/stages-and-individual-differences-in-cognitive-development-12g9ffiktl","1985","Journal Article","Annual Review of Psychology","Kurt W. Fischer
Louise Silvern","10.1146/ANNUREV.PS.36.020185.003145","https://www.academia.edu/download/32510345/fischer.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Reviews human cognitive stages; lacks discontinuous learning, cross‑species data, quantitative jumps, individual trajectories, or phase‑transition framing.","ions, hypothetical ideas, solution of easiest Piagetian formal operations tasks, concepts of personality traits Coordination of abstractions, solution of most Piagetian fonnal operations tasks, concepts of personality dynamics Modal age of emergencea",""
"Children′ s thinking: Cognitive development and individual differences","https://scispace.com/paper/ccVCTRV24_YJ","","","","DF Bjorklund","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on human child cognition and developmental differences; lacks cross‑species comparison, discontinuous learning analysis, individual‑level trajectories, or phase‑transition framing.","",""
"From infant to child: The dynamics of cognitive change in the second year of life.","https://scispace.com/paper/from-infant-to-child-the-dynamics-of-cognitive-change-in-the-4til86jmtx","2002","Journal Article","Psychological Bulletin","Mary L. Courage
Mark L. Howe","10.1037/0033-2909.128.2.250","https://www.researchgate.net/profile/Mary-Courage/publication/11433172_From_infant_to_child_The_dynamics_of_cognitive_change_in_the_second_year_of_life/links/54d4e7e90cf24647580690da/From-Infant-to-Child-The-Dynamics-of-Cognitive-Change-in-the-Second-Year-of-Life.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses dynamic‑systems language to frame continuous change as phase‑like reorganization in human infants; otherwise lacks cross‑species data, quantitative jumps, individual trajectories, or comparative review.","The authors review several key areas of early cognitive development in which an abrupt shift in ability at the end of the second year of life has been traditionally assumed. These areas include deferred imitation, self-recognition, language, and categorization. Contrary to much conventional theorizing, the evidence shows robust continuities in all domains of early cognitive development. Where there is evidence of a reorganization of behavior that makes a new level of performance possible, dynamic-systems analyses indicate that even these may be driven by underlying processes that are continuous. Although there remain significant definitional and methodological issues to be resolved, the outcome of this review augers well for newer models in which cognitive development is viewed as a continuous, dynamic process.",""
"The role of context specificity in learning: the effects of training context on explosives detection in dogs","https://scispace.com/paper/the-role-of-context-specificity-in-learning-the-effects-of-3ugt2tozu4","2005","Journal Article","Animal Cognition","Irit Gazit
Allen Goldblatt
Joseph Terkel","10.1007/S10071-004-0236-9","https://www.researchgate.net/profile/Irit-Gazit/publication/8266373_The_role_of_context_specificity_in_learning_The_effects_of_training_context_on_explosives_detection_in_dogs/links/53df88f70cf2aede4b4909b0/The-role-of-context-specificity-in-learning-The-effects-of-training-context-on-explosives-detection-in-dogs.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on context‑specific extinction in dogs, provides quantitative detection rates but lacks abrupt learning jumps, cross‑species comparison, or phase‑transition framing; only individual dog data are modestly addressed.","Various experiments revealed that if an animal learns a stimulus–response–reinforcer relationship in one context and is then tested in another context there is usually a lessening of stimulus control, and the same discriminative stimuli that reliably controlled the behavior in the first context will have less effect in the new context. This reduction in performance is known as the “context shift effect.” The effect of changing context on the probability of detecting explosives was investigated in seven highly trained explosives detection dogs (EDDs). In experiment 1 the dogs were trained alternately on path A, which always had five hidden explosives, and on a very similar path B, which never had any explosives. Within a few sessions the dogs showed a significant decrease in search behavior on path B, but not on path A. In experiment 2 the same dogs were trained only on path B with a target density of one explosive hidden every 4th day. The probability of the dogs now detecting the explosive was found to be significantly lower than in experiment 1. In experiment 3 the effect of the low target density as used in experiment 2 was investigated on a new but very similar path C. Both the detection probability for the one explosive every 4th day on the new path and the motivation to search were significantly higher than found in experiment 2. Finally, in experiment 4, an attempt was made to recondition the dogs to search on path B. Although trained for 12 daily sessions with one explosive hidden every session, the dogs failed to regain the normal levels of motivation they had shown on both new paths and on the paths that they knew usually contained explosives. The findings reveal that even a very intensively trained EDD will rapidly learn that a specific stretch of path does not contain explosives. The dog will then be less motivated to search and will miss newly placed targets. This learning is specific to the formerly always-clean path and is to some extent irreversible. However, the dog will search and detect normally on new paths even if they are very similar to the always-clean path. The data are discussed in terms of variables affecting renewal. The results suggest that following training designed to make a behavior “context independent,” any extinction training will not generalize beyond that specific context used during the extinction training. In addition, if the behavior is extinguished in a specific context, it will be very difficult to restore that behavior in that context. These conclusions should be considered by anyone attempting to extinguish well-established trans-context behaviors.",""
"A person-centered approach in developmental science: why this is the future and how to get there","https://scispace.com/paper/a-person-centered-approach-in-developmental-science-why-this-1a46fh7qxr","2023","Preprint","","Mandy van der Gaag","10.31234/osf.io/93xgf","https://scispace.compdf/a-person-centered-approach-in-developmental-science-why-this-1a46fh7qxr.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on person‑centered, non‑ergodic analysis of human development; no cross‑species discontinuous learning, quantitative jump detection, or review of such phenomena.","This paper argues for a person-centered approach in developmental science and introduces a toolkit of theoretical and empirical techniques to help shift the focus to the individual. The need for a person-centered approach is urgent, because of widespread nonergodicity in developmental psychology: traditional between-individual, group-level statistics often cannot be used to understand individuals over time. Evidence for nonergodicity has been gathering in domains such as personality, emotions, identity, performance and intelligence. This highlights a mismatch between our typical research methods – group-level analyses - and a core aim of developmental science: understanding individual developmental trajectories. The implications are profound. Without insights into within-individual processes, our understanding of development remains incomplete and perhaps even incorrect, which could hinder the design of effective interventions. Many of our developmental theories might need to be adjusted to accurately capture individual-level development. The theory of complex dynamic systems and person-centered simulations offer promising avenues to do this. In addition, many promising person-centered analyses techniques, that typically use long timeseries of data, are available to enhance our understanding of individual-level development. Together, these person-centered theoretical and empirical tools have the potential to help shift developmental science towards an understanding of development that genuinely reflects individual processes. ",""
