"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract","Data Availability Assessment"
"The right tool for the job: what strategies do wild New Caledonian crows use?","https://scispace.com/paper/the-right-tool-for-the-job-what-strategies-do-wild-new-592hu30cg3","2006","Journal Article","Animal Cognition","Gavin R. Hunt
Robb B. Rutledge
Russell D. Gray","10.1007/S10071-006-0047-2","","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses New Caledonian crows to test tool‑length heuristics, but only single‑piece tools, no individual latency timings, and no claim of sudden insight linking tool type to speed.","New Caledonian crows Corvus moneduloides (NC crows) display sophisticated tool manufacture in the wild, but the cognitive strategy underlying these skills is poorly understood. Here, we investigate what strategy two free-living NC crows used in response to a tool-length task. The crows manufactured tools to extract food from vertical holes of different depths. The first tools they made in visits were of a similar length regardless of the hole depth. The typical length was usually too short to extract food from the deep holes, which ruled out a strategy of immediate causal inference on the first attempt in a trial. When the first tool failed, the crows made second tools significantly longer than the unsuccessful first tools. There was no evidence that the crows made the lengths of first tools to directly match hole depth. We argue that NC crows may generally use a two-stage heuristic strategy to solve tool problems and that performance on the first attempt in a trial is not necessarily the ‘gold standard’ for assessing folk physics.","INDIVIDUAL_TRIALS: Unclear
PERFORMANCE_DATA: Unclear
DATA_ACCESS: None
INSIGHT_EVIDENCE: No
N_INDIVIDUALS: 2
N_TRIALS: Unclear
PRIORITY: Not available in metadata."
"Ecological, morphological and behavioural aspects of tool-use in New Caledonian crows","https://scispace.com/paper/ecological-morphological-and-behavioural-aspects-of-tool-use-4pnzh3l9a2","2012","Dissertation","","Jolyon Tomasz Troscianko","","","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses New Caledonian crows as primary focus; lacks compound tools, individual latency, and insight data; mentions classic literature and evolutionary context; offers some novel scenarios and comparative discussion.","New Caledonian crows are amongst the most sophisticated tool-users in the animal kingdom. In this thesis I present my findings from various aspects of the crows’ behavioural ecology, morphology and cognition, contributing to our understanding of how this fascinating tool-use behaviour might have evolved. My studies in the field reveal new types of tool manufacture and foraging behaviour that help to build up a complete picture of the ecological importance of tool-use to wild crows. Additionally I demonstrate the subtlety and skill required to extract wood boring beetle larvae from their burrows, accounting for the slow development of tool-use proficiency in juvenile crows. Further work reveals how their unique visual field combines with a peculiarly straight bill to facilitate tool-use; perhaps the only evidence outside of the hominid hand for tool-use specific morphology. Recent studies suggest Corvus species are behaviourally and cognitively predisposed to become tool-users, however, through multiple lines of enquiry this thesis highlights the costs that New Caledonian crows bear in order to become successful tool-users. The unique ecological conditions in New Caledonia are likely to have made this costly form of foraging possible, helping to explain why tool-use is so rarely observed in other animals.","INDIVIDUAL_TRIALS: Unclear
PERFORMANCE_DATA: Unclear
DATA_ACCESS: None
INSIGHT_EVIDENCE: Unclear
N_INDIVIDUALS: Not available in metadata.
N_TRIALS: Not available in metadata.
PRIORITY: Not available in metadata."
"Direct observations of pandanus-tool manufacture and use by a New Caledonian crow (Corvus moneduloides)","https://scispace.com/paper/direct-observations-of-pandanus-tool-manufacture-and-use-by-560va7b20x","2004","Journal Article","Animal Cognition","Gavin R. Hunt
Russell D. Gray","10.1007/S10071-003-0200-0","","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses New Caledonian crow observations to verify tool‑making claims, but focuses on single-piece pandanus tools, lacks latency metrics, and provides no insight or integrated analysis.","New Caledonian crows are reported to have impressive pandanus-tool manufacture abilities. These claims are based on an extensive artefact record. However, inferring behavioural and cognitive abilities without direct observation of tool manufacture is problematic. Here we report (and document on video) direct observations of a crow making and using stepped pandanus tools at Pic Ningua. We observed (1) a bias for making tools on left edges consistent with that previously found at the site, (2) faithful manufacture of a stepped design with high overall congruence in the shapes of tools, (3) the use of convergent rips to first form the tapered end working away from the trunk then the wide end working towards the trunk, (4) appropriate functional use of stepped tools by use of the leaf-edge barbs to hook food from holes, and (5) consistent holding of tools on the left side of its head when using them. Our observations verify most of the claims based on the artefact record, but the crow’s exact manufacture technique was slightly different to that inferred previously.",""
"Flexibility in problem solving and tool use of kea and New Caledonian crows in a multi access box paradigm","https://scispace.com/paper/flexibility-in-problem-solving-and-tool-use-of-kea-and-new-38uhamkztw","2011","Journal Article","PLOS ONE","Alice M. I. Auersperg
Auguste Marie Philippa von Bayern
Gyula K. Gajdon
Ludwig Huber
Alex Kacelnik","10.1371/JOURNAL.PONE.0020231","https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0020231&type=printable","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses New Caledonian crows as a central subject; no compound tools or latency data; lacks insight claims; introduces novel stick use in kea and discusses comparative cognition evolutionarily.","Parrots and corvids show outstanding innovative and flexible behaviour. In particular, kea and New Caledonian crows are often singled out as being exceptionally sophisticated in physical cognition, so that comparing them in this respect is particularly interesting. However, comparing cognitive mechanisms among species requires consideration of non-cognitive behavioural propensities and morphological characteristics evolved from different ancestry and adapted to fit different ecological niches. We used a novel experimental approach based on a Multi-Access-Box (MAB). Food could be extracted by four different techniques, two of them involving tools. Initially all four options were available to the subjects. Once they reached criterion for mastering one option, this task was blocked, until the subjects became proficient in another solution. The exploratory behaviour differed considerably. Only one (of six) kea and one (of five) NCC mastered all four options, including a first report of innovative stick tool use in kea. The crows were more efficient in using the stick tool, the kea the ball tool. The kea were haptically more explorative than the NCC, discovered two or three solutions within the first ten trials (against a mean of 0.75 discoveries by the crows) and switched more quickly to new solutions when the previous one was blocked. Differences in exploration technique, neophobia and object manipulation are likely to explain differential performance across the set of tasks. Our study further underlines the need to use a diversity of tasks when comparing cognitive traits between members of different species. Extension of a similar method to other taxa could help developing a comparative cognition research program.",""
"Social strategies and tool use in wild corvids","https://scispace.com/paper/social-strategies-and-tool-use-in-wild-corvids-1ivcmzm465","2014","","","Di Lascio
Felice Elias","","https://libra.unine.ch/bitstreams/9e0a6dd0-7580-4b93-98a4-a84203c64784/download","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses New Caledonian crows as primary subject; lacks compound tools, individual latency, and insight claims. References classic works modestly; introduces new tool contexts and touches on evolution.","",""
"Video Supplement supporting the Article: New Caledonian crows flexibly plan for specific future tool use","https://scispace.com/paper/video-supplement-supporting-the-article-new-caledonian-crows-14lzmrsyyd","2018","Dataset","","Markus Boeckle
Martina Schiestl
Anna Frohnwieser
Romana Gruber
Rachael Miller
Thomas Suddendorf
Russell D. Gray
Alex H. Taylor
Nicola S. Clayton","10.17863/CAM.31189","","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses New Caledonian crows as central subjects; shows them selecting separate stone and hook tools, but no bird‑made compound tools, no individual latency timings, and no claim of sudden insight linking tool use to latency.","This video is the supporting information video for the paper: New Caledonian crows flexibly plan for specific future tool use. Data was collected during the field season 2018 in New Caledonia. It shows an individual being tested in a future planning paradigm. Crows are given alternating trials condition 3 and 4, where they see the platform apparatus or the dispenser apparatus baited with food, and then are moved to the next door compartment, where, 5 minutes later, they are presented with the tool presentation box containing three tools, a distractor and low value apple. To gain the meat the crows need to choose a stone and the hook, so they can take this tool to the apparatus in the next door compartment 10 minutes later.",""
"Complex cognition and behavioural innovation in New Caledonian crows","https://scispace.com/paper/complex-cognition-and-behavioural-innovation-in-new-38l6k1qumm","2010","Journal Article","Proceedings of The Royal Society B: Biological Sciences","Alex H. Taylor
Douglas Elliffe
Gavin R. Hunt
Russell D. Gray","10.1098/RSPB.2010.0285","https://scispace.com/pdf/complex-cognition-and-behavioural-innovation-in-new-38l6k1qumm.pdf","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on New Caledonian crows' cognition and innovation, cites classic literature, discusses chimp comparisons, and mentions evolutionary context, but lacks compound tools, individual latency data, and explicit insight‑latency linkage.","Apes, corvids and parrots all show high rates of behavioural innovation in the wild. However, it is unclear whether this innovative behaviour is underpinned by cognition more complex than simple learning mechanisms. To investigate this question we presented New Caledonian crows with a novel three-stage metatool problem. The task involved three distinct stages: (i) obtaining a short stick by pulling up a string, (ii) using the short stick as a metatool to extract a long stick from a toolbox, and finally (iii) using the long stick to extract food from a hole. Crows with previous experience of the behaviours in stages 1–3 linked them into a novel sequence to solve the problem on the first trial. Crows with experience of only using string and tools to access food also successfully solved the problem. This innovative use of established behaviours in novel contexts was not based on resurgence, chaining and conditional reinforcement. Instead, the performance was consistent with the transfer of an abstract, causal rule: ‘out-of-reach objects can be accessed using a tool’. This suggests that high innovation rates in the wild may reflect complex cognitive abilities that supplement basic learning mechanisms.",""
"Clever crows: Investigating behaviour and learning in wild Torresian crows (Corvus orru) and related Cracticids in a suburban environment","https://scispace.com/paper/clever-crows-investigating-behaviour-and-learning-in-wild-5t8gqrs0hy","2016","Dissertation","","Matthew Jonathan Brown","10.25904/1912/3190","https://research-repository.griffith.edu.au/bitstreams/0aec53c3-54a9-4d22-9a97-7d313b1006f1/download","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on Torresian crows in the wild, providing extensive behavioral data but lacks compound tool use, latency metrics, or insight claims; cites some classic work and discusses evolution broadly.","Few scientific fields spark the imagination of the public quite like the study of animal intelligence. For centuries, humanity’s ability to think and to create have represented characteristics that many have cited as being “what separates us from the animals”. However, through the careful studies of a number of key taxa, the basis for this view of human exceptionalism has been heavily eroded. Tool use, for example, was found in chimpanzees, while accounts of intelligent behaviours in dolphins were frequently reported. Humanity’s apparent uniqueness became just one end of a continuum of intelligent behaviours displayed by a wide range of species. Nonetheless, it is only recently that certain groups of birds have been elevated to the realm of intelligent fauna. These investigations have been dominated by two taxa: the parrots (Order: Psittaciformes) and the corvids (Family: Corvidae).
Many facets of high cognition have been described in the corvids, including tool use, social learning and theory of mind. The knowledge garnered from studies of the corvid family has been promising, yet it remains limited by the small number of species. This study attempts to complement and expand current knowledge by undertaking carefully designed experiments on a little-studied but eminently suited Australian species, the Torresian crow (Corvus orru), in a suburban environment.
This thesis is comprised of four sections, detailing the research project conducted between 2012 and 2016 in Brisbane. Within these four sections are nine chapters. The first two chapters provide an overview of the nature of the corvids and of the Superfamily Corvoidea, before detailing the potential consequences of conducting behavioural research entirely in a controlled setting, describing the environment in which the study was conducted as well as the study species and sites.
The third chapter provides an in-depth review of trends in the literature regarding cognition in the corvids. This review found that the research was heavily biased towards studies on animals held in captivity, whether they be hand-reared or wild-caught birds. The study also found that, although the corvids are a near-worldwide group of approximately 120 species, almost all of the scientific literature surrounding the group has been conducted on just 14 species, almost entirely in Europe and North America. Based on the results of this review, it appeared that an intensive study into a species from a different region and conducted on wild animals would be beneficial to the field.
The fourth chapter documents the methods devised and tested in the suburban environment, and discusses their level of success. Conducting experiments originally designed for use in a controlled laboratory setting on free-living animals in the wild required significant modifications to apparatus and methods. The need to attract crows while minimising interference from the many other bird species present in the area was a constant concern, and required the trialling of several kinds of bait. Apparatus were significantly modified several times throughout the study. This chapter documents these modifications to provide an extensive list of what does and does not work when studying learning behaviours of wild birds.
The second section includes four chapters, each of which is a piece of original research written in the form of a publication. The first of these (already been published in the journal Ethology) investigated the extent to which Torresian crows displayed neophobic behaviours in the wild, compared with three other corvoid birds common in suburban Brisbane: the Australian magpie (Cracticus tibicen), grey butcherbird (Cracticus torquatus) and pied currawong (Strepera graculina). It was found that Torresian crows, like overseas corvids, are highly neophobic, being both significantly delayed in attaining food and displaying more neophobic behaviours when a novel object was present. The Torresian crow was affected by the novel object far more than any of the other three species studied.
Associative learning and shape discrimination were tested on five wild Torresian crows, three of which were successful. Numerosity, a form of rule-learning, was then tested in two of the crows that succeeded in the shape discrimination task. No crows were successful in distinguishing between different quantities.
Crows and other urban species were also exposed to Mirror-Image Stimulation (MIS), in light of several other studies on MIS and Mirror Self-Recognition in corvid species. Crow behaviour was significantly affected by the presence of a reflective surface, and this behaviour was relatively consistent between individuals. Crows behaved in a similar fashion to two native Cracticids, the Australian magpie and pied currawong, and two invasive species common in urban areas, the common myna (Acridotheres tristis) and spotted dove (Spilopelia chinensis). Other native species studied acted in a dissimilar way. Both territorial crows and magpies reacted in a very dissimilar way to their usual response to seeing a conspecific in their territory.
Finally, crows and pied butcherbirds (Cracticus nigrogularis) were tested for their ability to solve a horizontal string-pulling problem and to discriminate between two parallel and two crossed strings, only one of which would result in a food reward. Only one crow spontaneously solved the problem, but then went on to fail the string discrimination task. Only two Torresian crows were able to distinguish between the parallel strings and none were capable of solving the crossed string experiment, producing similar results to what has been recorded in New Caledonian crows (Corvus moneduloides). Results suggested that the majority of crows tested were simply pulling a string without considering whether it was attached to the food reward. Conversely, pied butcherbirds excelled in this task, not only solving both tasks to a much greater degree than crows but also doing so without training.
This thesis has attempted to complement the existing literature on corvid cognition by studying an Australian species intensively in the wild environment. In doing so it has established that the behaviour of Australian crows was similar to their overseas cousins in a number of ways, including neophobia, associative learning and string discrimination. However, it is likely that the uncontrolled nature of wild experimentation may have hampered crow performance, and more controlled investigations may yield better results. On the other hand, this thesis has unveiled the butcherbirds (Cracticus spp) as being a group performing particularly well in cognitive tasks. It is quite possible that this genus could provide a third group of highly-intelligent birds, in addition to the corvids and parrots, for experimentation. Further investigations into this group could prove particularly fruitful.",""
"Hook tool manufacture in New Caledonian crows: behavioural variation and the influence of raw materials","https://scispace.com/paper/hook-tool-manufacture-in-new-caledonian-crows-behavioural-2y6qsg12w5","2015","Journal Article","BMC Biology","Barbara Christina Klump
Shoko Sugasawa
James J. H. St Clair
Christian Rutz","10.1186/S12915-015-0204-7","https://scispace.com/pdf/hook-tool-manufacture-in-new-caledonian-crows-behavioural-2y6qsg12w5.pdf","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses New Caledonian crows as primary subjects to examine raw‑material effects on hooked stick tool making; does not involve multi‑component tools, latency measurements, or insight claims.","New Caledonian crows use a range of foraging tools, and are the only non-human species known to craft hooks. Based on a small number of observations, their manufacture of hooked stick tools has previously been described as a complex, multi-stage process. Tool behaviour is shaped by genetic predispositions, individual and social learning, and/or ecological influences, but disentangling the relative contributions of these factors remains a major research challenge. The properties of raw materials are an obvious, but largely overlooked, source of variation in tool-manufacture behaviour. We conducted experiments with wild-caught New Caledonian crows, to assess variation in their hooked stick tool making, and to investigate how raw-material properties affect the manufacture process. In Experiment 1, we showed that New Caledonian crows’ manufacture of hooked stick tools can be much more variable than previously thought (85 tools by 18 subjects), and can involve two newly-discovered behaviours: ‘pulling’ for detaching stems and bending of the tool shaft. Crows’ tool manufactures varied significantly: in the number of different action types employed; in the time spent processing the hook and bending the tool shaft; and in the structure of processing sequences. In Experiment 2, we examined the interaction of crows with raw materials of different properties, using a novel paradigm that enabled us to determine subjects’ rank-ordered preferences (42 tools by 7 subjects). Plant properties influenced: the order in which crows selected stems; whether a hooked tool was manufactured; the time required to release a basic tool; and, possibly, the release technique, the number of behavioural actions, and aspects of processing behaviour. Results from Experiment 2 suggested that at least part of the natural behavioural variation observed in Experiment 1 is due to the effect of raw-material properties. Our discovery of novel manufacture behaviours indicates a plausible scenario for the evolutionary origins, and gradual refinement, of New Caledonian crows’ hooked stick tool making. Furthermore, our experimental demonstration of a link between raw-material properties and aspects of tool manufacture provides an alternative hypothesis for explaining regional differences in tool behaviours observed in New Caledonian crows, and some primate species.",""
"New Caledonian Crows' (Corvus moneduloides) Pandanus Tool Designs: Diversification or Independent Invention?","https://scispace.com/paper/new-caledonian-crows-corvus-moneduloides-pandanus-tool-2hoxackmo7","2014","Journal Article","The Wilson Journal of Ornithology","Gavin R. Hunt","10.1676/13-085.1","https://bioone.org/journals/the-wilson-journal-of-ornithology/volume-126/issue-1/13-085.1/New-Caledonian-Crows-Corvus-moneduloides-Pandanus-Tool-Designs--Diversification/10.1676/13-085.1.pdf","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on New Caledonian crow tool designs, but describes single‑piece leaf hooks, lacks latency measurements, insight claims, compound tool assembly, and broader comparative or evolutionary discussion.","New Caledonian Crows (Corvus moneduloides) manufacture the most complex foraging tools used by nonhuman animals. Not only do they shape multiple tool designs of different complexity out of raw material using distinct, design-specific manufacture techniques, they are the only species to incorporate hook technology. The three different hook tool designs that they cut out of barbed Pandanus spp. leaves are suggested to have evolved by a process of diversification through cumulative changes rather than independent invention. Here, I describe three examples of an oversized version of the so-called ‘narrow’ pandanus tool design in an area where narrow tools are also made. My observation of the way a crow used one of these oversized tools in the wild suggests that they may be efficient for foraging in especially deep probe sites. The co-occurrence of two different designs originating from a very similar manufacture technique is consistent with diversification. Furthermore, qualitative data suggest that ...",""
"On the origins of physical cognition in corvids","https://scispace.com/paper/on-the-origins-of-physical-cognition-in-corvids-4i7u0u31up","2017","Dissertation","","Ivo Jacobs","","https://lup.lub.lu.se/search/files/18221877/Ivo_Jacobs_On_the_origins_of_physical_cognition_in_corvids.pdf","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on multiple corvid species, especially New Caledonian crows, but lacks compound tool creation, individual latency timings, and explicit insight claims linking tool use to latency.","Physical cognition involves a host of cognitive abilities that enable understanding and manipulation of the physical world. Corvids, the bird family that includes crows, ravens and jays, are renowned for their cognitive abilities, but still little is known about their folk physics. This thesis explores the origins of physical cognition in corvids by investigating its mechanisms, development,fitness value and phylogeny in a wide context that includes theoretical and empirical studies.String pulling is a valuable paradigm for addressing these questions. Many animals can pull a string with food attached to its end, but uncovering the cognitive abilities involved in this behaviour requires further testing. Paper I reviews the string-pulling paradigm, which is one of the oldest tests of animal cognition.It is a highly suitable test for species comparisons, socio-ecological correlations, and phylogenetic questions. Paper II tests several corvids, apes and peafowl on a string-pulling task where the first pulls do not result in the food moving closer. Despite the absence of such visual feedback, most subjects pulled strings in completely, although corvids appeared to choose randomly.Tool use is the archetypical example of physical cognition. Many corvids are remarkably adept at using tools in experimental settings. Paper III reviews animal tool use in general. It is now clear that customary tool-using species do not necessarily outperform their non-tool-using relatives on tests of physical cognition. For corvids that frequently use tools in the wild, such as New Caledonian crows and‘Alalā, tool use appears to have a significant fitness value and may have resulted in morphological adaptations. Paper IV describes a novel tool-use mode in New Caledonian crows. They inserted sticks into objects and then moved away,thereby transporting both. One crow could not grasp the target object, which suggests that such insert-and-transport tool use facilitates control over unwieldy objects. Paper V briefly argues that some corvids have shown the ability to make novel causal interventions, although this question should be addressed in a clearer theoretical framework that makes testable predictions.Sensorimotor cognition is a set of fundamental cognitive abilities that enables the integration of sensory and motor information into practical behaviour. It underlies much of corvid physical cognition. Paper VI investigates the development of sensorimotor cognition in ravens. Their skills developed rapidly and exceeded those of some mammals. They reached the same final sensorimotor stage as great apes, albeit at a markedly accelerated rate. The propensity of corvids to cache objects was investigated in Paper VII. Ravens, which often cache food,frequently cached objects, but surprisingly at similar rates as non-food-caching jackdaws. New Caledonian crows mostly cached objects that resembled functional tools.Anthropomorphism is the attribution of human traits to animals. Fear of mistakenly anthropomorphising animals has resulted in biased principles and an uneven burden of proof, which may hinder scientific progress more than it is supposed to offer protection against making mistakes. Cognitive zoology should not be misguided by overcompensating for such potential pitfalls. (Less)",""
"Cognitive adaptations for tool-related behaviour in New Caledonian Crows","https://scispace.com/paper/cognitive-adaptations-for-tool-related-behaviour-in-new-716chz8avr","2004","","","Alex Kacelnik
Jackie Chappell
Ben Kenward
Alex A. S. Weir","","https://scispace.com/pdf/cognitive-adaptations-for-tool-related-behaviour-in-new-716chz8avr.pdf","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on New Caledonian crows' tool cognition, but lacks compound tools, latency metrics, and explicit insight claims; touches on novel hooks and evolutionary discussion.","The New Caledonian crow in the wild ................................................................................................................ 4 Natural history................................................................................................................................................ 4 Tool use.......................................................................................................................................................... 4",""
"Meta-analytic techniques reveal that corvid causal reasoning in the Aesop’s Fable paradigm is driven by trial-and-error learning","https://scispace.com/paper/meta-analytic-techniques-reveal-that-corvid-causal-reasoning-1jvtg6vi84","2018","Journal Article","Animal Cognition","Laura Hennefield
Hyesung G. Hwang
Sara J. Weston
Daniel J. Povinelli","10.1007/S10071-018-1206-Y","https://scispace.com/pdf/meta-analytic-techniques-reveal-that-corvid-causal-reasoning-1jvtg6vi84.pdf","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Meta‑analysis centers on corvid performance in Aesop’s fable tasks, but lacks original compound‑tool creation, individual latency data, or spontaneous insight evidence.","The classic Aesop’s fable, Crow and the Pitcher, has inspired a major line of research in comparative cognition. Over the past several years, five articles (over 32 experiments) have examined the ability of corvids (e.g., rooks, crows, and jays) to complete lab-based analogs of this fable, by requiring them to drop stones and other objects into tubes of water to retrieve a floating worm (Bird and Emery in Curr Biol 19:1–5, 2009b; Cheke et al. in Anim Cogn 14:441–455, 2011; Jelbert et al. in PLoS One 3:e92895, 2014; Logan et al. in PLoS One 7:e103049, 2014; Taylor et al. in Gray R D 12:e26887, 2011). These researchers have stressed the unique potential of this paradigm for understanding causal reasoning in corvids. Ghirlanda and Lind (Anim Behav 123:239–247, 2017) re-evaluated trial-level data from these studies and concluded that initial preferences for functional objects, combined with trial-and-error learning, may account for subjects’ performance on key variants of the paradigm. In the present paper, we use meta-analytic techniques to provide more precise information about the rate and mode of learning that occurs within and across tasks. Within tasks, subjects learned from successful (but not unsuccessful) actions, indicating that higher-order reasoning about phenomena such as mass, volume, and displacement is unlikely to be involved. Furthermore, subjects did not transfer information learned in one task to subsequent tasks, suggesting that corvids do not engage with these tasks as variants of the same problem (i.e., how to generate water displacement to retrieve a floating worm). Our methodological analysis and empirical findings raise the question: Can Aesop’s fable studies distinguish between trial-and-error learning and/or higher-order causal reasoning? We conclude they cannot.",""
"Do wild New Caledonian crows (Corvus moneduloides) attend to the functional properties of their tools?","https://scispace.com/paper/do-wild-new-caledonian-crows-corvus-moneduloides-attend-to-5bpi2kr536","2008","Journal Article","Animal Cognition","Jennifer C. Holzhaider
Gavin R. Hunt
Victoria M. Campbell
Russell D. Gray","10.1007/S10071-007-0108-1","https://www.researchgate.net/profile/Russell-Gray-3/publication/5904407_Do_wild_New_Caledonian_crows_Corvus_moneduloides_attend_to_the_functional_properties_of_their_tools/links/5714f30008ae70610ba957fb/Do-wild-New-Caledonian-crows-Corvus-moneduloides-attend-to-the-functional-properties-of-their-tools.pdf","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses New Caledonian crows as central subjects; does not involve multi‑component tool construction, individual latency timing, or insight breakthroughs. Mentions prior tool‑use literature and introduces a new orientation task, offering modest evolutionary discussion.","New Caledonian crows are the most proficient non-hominin tool manufacturers but the cognition behind their remarkable skills remains largely unknown Here we investigate if they attend to the functional properties of the tools that they routinely use in the wild Pandanus tools have natural barbs along one edge that enable them to function as hooking implements when the barbs face backwards from the working tip In experiment 1 we presented eight crows with either a non-functional (‘upside-down’) or a functional pandanus tool in a baited hole Four of the crows never flipped the tools The behaviour of the four flipping birds suggested that they had a strategy of flipping a tool when it was not working Observations of two of the eight crows picking up pandanus tools at feeding tables in the wild supported the lack of attention to barb direction In experiment 2 we gave six of the eight crows a choice of either a barbed or a barbless pandanus tool Five of the crows chose tools at random, which further supported the findings in experiment 1 that the crows paid little or no attention to the barbs In contrast, a third experiment found that seven out of eight crows flipped non-functional stick tools significantly more than functional ones Our findings indicate that the crows do not consistently attend to the presence or orientation of barbs on pandanus tools Successful pandanus tool use in the wild seems to rely on behavioural strategies formed through associative learning, including procedural knowledge about the sequence of operations required to make a successful pandanus tool",""
"Adaptive Behaviour: Understanding the Human Animal","https://scispace.com/paper/adaptive-behaviour-understanding-the-human-animal-4ymdg5vmm4","2012","","","Manuel Soler","","https://scispace.com/pdf/adaptive-behaviour-understanding-the-human-animal-4ymdg5vmm4.pdf","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Shows New Caledonian crow tool manufacturing, hints at insight, but lacks compound multi‑piece tools, individual latency data, and integrated analysis.","",""
"The role of experience and social learning in the tool use and tool making of the New Caledonian crow (Corvus moneduloides)","https://scispace.com/paper/the-role-of-experience-and-social-learning-in-the-tool-use-2ncs0s9st6","2018","","","Nina Tabea Brennecke","","https://scispace.com/pdf/the-role-of-experience-and-social-learning-in-the-tool-use-2ncs0s9st6.pdf","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on New Caledonian crows and social learning, cites classic works, mentions evolutionary context, but lacks experimental compound tools, latency data, or insight demonstrations.","Tool use and manufacture are central points in the development of human culture and certain sophisticated aspects of it are believed to be uniquely human. Studies of New Caledonian crows present findings that question this uniqueness and suggest highly sophisticated tool behavior. The purpose of this paper is to discuss this behavior and to present different theories on how this behavior is obtained. Recurring evidence supports the view that inheritance interacts with experience and social learning over the course of the development of tool use and tool manufacture, but further research is required to identify the extent to which each aspect contributes to it. Nevertheless, the behavior of the New Caledonian crow may offer insight on the development of human culture.",""
"Tool Use","https://scispace.com/paper/tool-use-2exvbquf","2022","Book Chapter","","L Huber","10.1007/978-3-319-55065-7_1541","","- **Relevance Score:** 15/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on New Caledonian crows' tool use, but lacks compound tool construction, individual latency data, insight claims, and integrated analysis linking these elements.","",""
"The crow in the room: New Caledonian crows offer insight into the necessary and sufficient conditions for cumulative cultural evolution.","https://scispace.com/paper/the-crow-in-the-room-new-caledonian-crows-offer-insight-into-24gpzvxc69","2020","Journal Article","Behavioral and Brain Sciences","Alex H. Taylor
Sarah A. Jelbert","10.1017/S0140525X20000102","","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses NC crow cultural data to discuss cumulative evolution; cites seminal works and compares to chimp insight; offers evolutionary context but lacks experimental tool, latency, or insight data.","New Caledonian (NC) crow populations have developed complex tools that show suggestive evidence of cumulative change. These tool designs, therefore, appear to be the product of cumulative technological culture (CTC). We suggest that tool-using NC crows offer highly useful data for current debates over the necessary and sufficient conditions for the emergence of CTC.",""
"Problem-solving in tool-using and non-tool-using animals","https://scispace.com/paper/problem-solving-in-tool-using-and-non-tool-using-animals-8m7cno89k5","2010","Book Chapter","","Amanda M. Seed
Josep Call","10.1016/B978-0-08-045337-8.00090-5","","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Cites seminal works and discusses chimp insight; explores evolutionary implications. Lacks corvid‑specific experiments, compound tools, latency data, or insight demonstrations.","Physical problem-solving is defined as the use of a novel means to reach a goal when direct means are unavailable. Problem-solving in the wild (approximated by reports of innovation) correlates with relative forebrain size in mammals and birds. In the laboratory, various cognitive and noncognitive factors influence problem-solving, making species comparisons difficult, but there is no evidence that tool-users outperform nontool-users. Most work has focused on large-brained primates and corvids, which show fast and flexible problem-solving in many contexts. Several theories concerning the cognitive processes are involved, including roles for predispositions, learning, representation, causal knowledge, and inference.",""
"Cognitive insights from tool use in nonhuman animals.","https://scispace.com/paper/cognitive-insights-from-tool-use-in-nonhuman-animals-4rziij8jqn","2017","Book Chapter","","Elisabetta Visalberghi
Gloria Sabbatini
Alex H. Taylor
Gavin R. Hunt","10.1037/0000012-030","https://www.researchgate.net/profile/Elisabetta-Visalberghi/publication/315687655_Cognitive_insights_from_tool_use_in_nonhuman_animals/links/5b96484ca6fdccfd5438d806/Cognitive-insights-from-tool-use-in-nonhuman-animals.pdf","- **Relevance Score:** 11/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Review chapter mentions New Caledonian crow tool use and wire‑bending, cites classic literature, discusses insight and evolution, but lacks original latency data or direct experimental linkage.","",""
